,xB,t,Q2,phi,deg/rad,obs,value,units,stat+syst_u,col,lepton,E_lepton,hadron,E_hadron
860,0.26774,-0.377462,3.76325,2.82639,deg,ALU,0.190433,none,0.107669,CLAS,e-,10.6,p,0.93827208816
861,0.273294,-0.392843,3.76312,3.17002,deg,ALU,0.0174803,none,0.099779,CLAS,e-,10.6,p,0.93827208816
862,0.272455,-0.380097,3.69682,3.55008,deg,ALU,-0.133777,none,0.117863,CLAS,e-,10.6,p,0.93827208816
863,0.27695,-0.38217,3.76007,4.05932,deg,ALU,-0.16055,none,0.11077,CLAS,e-,10.6,p,0.93827208816
864,0.260791,-0.382781,3.68516,4.46237,deg,ALU,-0.246107,none,0.110439,CLAS,e-,10.6,p,0.93827208816
865,0.2758,-0.384913,3.78576,4.84337,deg,ALU,-0.00921451,none,0.134881,CLAS,e-,10.6,p,0.93827208816
866,0.28655,-0.408254,3.81826,5.19753,deg,ALU,-0.179358,none,0.113728,CLAS,e-,10.6,p,0.93827208816
867,0.236877,-0.368889,3.58462,5.57974,deg,ALU,-0.194413,none,0.118869,CLAS,e-,10.6,p,0.93827208816
868,0.240151,-0.369486,3.67002,5.76052,deg,ALU,-0.11886,none,0.0496108,CLAS,e-,10.6,p,0.93827208816
869,0.24711,-0.364439,3.72571,5.94057,deg,ALU,-0.0609675,none,0.0377428,CLAS,e-,10.6,p,0.93827208816
870,0.257338,-0.367768,3.81845,6.15781,deg,ALU,-0.0363415,none,0.029286,CLAS,e-,10.6,p,0.93827208816
871,0.397752,-0.504114,3.94979,0.0908405,deg,ALU,0.0409622,none,0.0890549,CLAS,e-,10.6,p,0.93827208816
872,0.396308,-0.501315,3.98935,0.288087,deg,ALU,0.0499413,none,0.086866,CLAS,e-,10.6,p,0.93827208816
873,0.394819,-0.499357,4.04751,0.468782,deg,ALU,0.166798,none,0.0891173,CLAS,e-,10.6,p,0.93827208816
874,0.393006,-0.499687,4.08778,0.655218,deg,ALU,0.200614,none,0.0973993,CLAS,e-,10.6,p,0.93827208816
875,0.388934,-0.481603,4.04592,0.84398,deg,ALU,0.2559,none,0.105491,CLAS,e-,10.6,p,0.93827208816
876,0.400564,-0.50986,4.04401,1.06975,deg,ALU,0.213033,none,0.112751,CLAS,e-,10.6,p,0.93827208816
877,0.42287,-0.529595,4.09941,1.31354,deg,ALU,0.13666,none,0.14538,CLAS,e-,10.6,p,0.93827208816
878,0.410907,-0.520022,4.11193,1.59072,deg,ALU,0.0778052,none,0.171202,CLAS,e-,10.6,p,0.93827208816
879,0.410838,-0.532219,4.06938,2.06584,deg,ALU,0.475538,none,0.124285,CLAS,e-,10.6,p,0.93827208816
880,0.379924,-0.504526,4.02596,2.68062,deg,ALU,-0.137962,none,0.179284,CLAS,e-,10.6,p,0.93827208816
881,0.381302,-0.494095,4.05173,3.37619,deg,ALU,0.06605,none,0.124123,CLAS,e-,10.6,p,0.93827208816
882,0.412862,-0.539906,4.11021,3.97035,deg,ALU,-0.192334,none,0.163466,CLAS,e-,10.6,p,0.93827208816
883,0.407378,-0.525217,4.13786,4.56693,deg,ALU,-0.264531,none,0.147559,CLAS,e-,10.6,p,0.93827208816
884,0.396058,-0.496055,4.11689,5.07341,deg,ALU,-0.259074,none,0.146275,CLAS,e-,10.6,p,0.93827208816
885,0.411225,-0.519297,4.00842,5.49422,deg,ALU,-0.198411,none,0.125525,CLAS,e-,10.6,p,0.93827208816
886,0.402362,-0.505882,4.07976,5.78813,deg,ALU,-0.317473,none,0.105706,CLAS,e-,10.6,p,0.93827208816
887,0.398688,-0.505082,3.97587,6.00315,deg,ALU,-0.101644,none,0.0847821,CLAS,e-,10.6,p,0.93827208816
888,0.395907,-0.494432,3.99675,6.19028,deg,ALU,0.0899351,none,0.078757,CLAS,e-,10.6,p,0.93827208816
889,0.282663,-0.632003,3.95234,0.0969459,deg,ALU,0.0787965,none,0.0392041,CLAS,e-,10.6,p,0.93827208816
890,0.273747,-0.639229,3.94007,0.287311,deg,ALU,0.0302982,none,0.0383737,CLAS,e-,10.6,p,0.93827208816
891,0.257403,-0.634519,3.87067,0.469087,deg,ALU,0.0761432,none,0.0360484,CLAS,e-,10.6,p,0.93827208816
892,0.241742,-0.621864,3.68389,0.631774,deg,ALU,0.178237,none,0.066638,CLAS,e-,10.6,p,0.93827208816
893,0.283559,-0.614114,3.73921,1.11061,deg,ALU,0.171662,none,0.113116,CLAS,e-,10.6,p,0.93827208816
894,0.280104,-0.618029,3.88028,1.59044,deg,ALU,0.173902,none,0.110484,CLAS,e-,10.6,p,0.93827208816
895,0.270093,-0.636799,3.80079,1.91221,deg,ALU,-0.0302342,none,0.132991,CLAS,e-,10.6,p,0.93827208816
896,0.275991,-0.630288,3.76247,2.30207,deg,ALU,0.342648,none,0.10418,CLAS,e-,10.6,p,0.93827208816
897,0.283229,-0.646676,3.78063,2.63764,deg,ALU,0.113748,none,0.115129,CLAS,e-,10.6,p,0.93827208816
898,0.273253,-0.668824,3.69353,2.88045,deg,ALU,-0.023495,none,0.118537,CLAS,e-,10.6,p,0.93827208816
899,0.281247,-0.650101,3.71966,3.20398,deg,ALU,-0.00157981,none,0.125757,CLAS,e-,10.6,p,0.93827208816
900,0.283634,-0.650263,3.70393,3.59154,deg,ALU,0.145221,none,0.129775,CLAS,e-,10.6,p,0.93827208816
901,0.270109,-0.649205,3.70146,4.17357,deg,ALU,-0.126623,none,0.123021,CLAS,e-,10.6,p,0.93827208816
902,0.267569,-0.651344,3.79775,4.56326,deg,ALU,-0.222095,none,0.10392,CLAS,e-,10.6,p,0.93827208816
903,0.263135,-0.640514,3.79567,4.81274,deg,ALU,0.0560238,none,0.124762,CLAS,e-,10.6,p,0.93827208816
904,0.271869,-0.672219,3.72755,5.02365,deg,ALU,-0.150521,none,0.119026,CLAS,e-,10.6,p,0.93827208816
905,0.289723,-0.661014,3.77829,5.3207,deg,ALU,-0.297347,none,0.101156,CLAS,e-,10.6,p,0.93827208816
906,0.24494,-0.632044,3.72505,5.64727,deg,ALU,-0.136018,none,0.0759954,CLAS,e-,10.6,p,0.93827208816
907,0.25641,-0.641817,3.85497,5.81431,deg,ALU,-0.153913,none,0.0345073,CLAS,e-,10.6,p,0.93827208816
908,0.275325,-0.641071,3.96633,5.99572,deg,ALU,-0.150506,none,0.0356473,CLAS,e-,10.6,p,0.93827208816
909,0.283567,-0.62997,3.97366,6.18349,deg,ALU,-0.0328286,none,0.0394154,CLAS,e-,10.6,p,0.93827208816
910,0.414689,-0.796503,4.16946,0.0842596,deg,ALU,0.144509,none,0.0921526,CLAS,e-,10.6,p,0.93827208816
911,0.400755,-0.767034,4.04943,0.277027,deg,ALU,0.261773,none,0.10774,CLAS,e-,10.6,p,0.93827208816
912,0.409173,-0.749145,4.06625,0.477088,deg,ALU,0.189717,none,0.110576,CLAS,e-,10.6,p,0.93827208816
913,0.407461,-0.727776,4.15474,0.655982,deg,ALU,0.101756,none,0.134151,CLAS,e-,10.6,p,0.93827208816
914,0.41032,-0.738807,3.97766,0.901032,deg,ALU,0.140582,none,0.152441,CLAS,e-,10.6,p,0.93827208816
915,0.407408,-0.773351,4.21701,1.28036,deg,ALU,0.300633,none,0.13854,CLAS,e-,10.6,p,0.93827208816
916,0.427885,-0.806388,4.10894,1.68687,deg,ALU,0.342338,none,0.143944,CLAS,e-,10.6,p,0.93827208816
917,0.427219,-0.831048,3.9975,2.01219,deg,ALU,-0.00876079,none,0.179501,CLAS,e-,10.6,p,0.93827208816
918,0.407538,-0.807665,3.99827,2.30021,deg,ALU,-0.075202,none,0.167795,CLAS,e-,10.6,p,0.93827208816
919,0.404713,-0.794351,4.08642,2.62445,deg,ALU,0.247526,none,0.112557,CLAS,e-,10.6,p,0.93827208816
920,0.389276,-0.774683,4.03207,3.14531,deg,ALU,-0.257792,none,0.139193,CLAS,e-,10.6,p,0.93827208816
921,0.390382,-0.799677,4.07035,3.62974,deg,ALU,-0.124568,none,0.165145,CLAS,e-,10.6,p,0.93827208816
922,0.418698,-0.846566,4.09052,4.07719,deg,ALU,-0.0427096,none,0.165416,CLAS,e-,10.6,p,0.93827208816
923,0.419588,-0.809454,4.15803,4.57045,deg,ALU,-0.285722,none,0.179772,CLAS,e-,10.6,p,0.93827208816
924,0.37293,-0.753563,4.24921,5.24959,deg,ALU,-0.30796,none,0.168794,CLAS,e-,10.6,p,0.93827208816
925,0.411358,-0.775158,4.03237,5.78905,deg,ALU,-0.138556,none,0.129607,CLAS,e-,10.6,p,0.93827208816
926,0.399153,-0.764461,4.20181,6.1529,deg,ALU,0.118355,none,0.0775802,CLAS,e-,10.6,p,0.93827208816
927,0.291523,-1.6362,3.74732,0.0954129,deg,ALU,0.005892,none,0.0925955,CLAS,e-,10.6,p,0.93827208816
928,0.286173,-1.35068,3.79482,0.298118,deg,ALU,0.00628953,none,0.0615553,CLAS,e-,10.6,p,0.93827208816
929,0.264564,-1.22369,3.88083,0.46306,deg,ALU,0.0595455,none,0.0504385,CLAS,e-,10.6,p,0.93827208816
930,0.264665,-1.27368,3.75046,0.704652,deg,ALU,0.149593,none,0.111152,CLAS,e-,10.6,p,0.93827208816
931,0.276859,-1.54837,3.7918,1.259,deg,ALU,0.108571,none,0.118607,CLAS,e-,10.6,p,0.93827208816
932,0.28513,-1.86819,3.87291,1.91226,deg,ALU,0.544523,none,0.238439,CLAS,e-,10.6,p,0.93827208816
933,0.283777,-1.45902,3.86877,2.6037,deg,ALU,-0.155542,none,0.165412,CLAS,e-,10.6,p,0.93827208816
934,0.288916,-1.29807,3.81169,3.08584,deg,ALU,-0.348308,none,0.137935,CLAS,e-,10.6,p,0.93827208816
935,0.290646,-1.38702,3.90887,3.74967,deg,ALU,-0.409167,none,0.195079,CLAS,e-,10.6,p,0.93827208816
936,0.275961,-1.43161,3.83076,4.45312,deg,ALU,0.0493021,none,0.147324,CLAS,e-,10.6,p,0.93827208816
937,0.27628,-1.19148,3.78558,4.99602,deg,ALU,-0.215604,none,0.151021,CLAS,e-,10.6,p,0.93827208816
938,0.277786,-1.31489,3.83118,5.53996,deg,ALU,-0.247324,none,0.125897,CLAS,e-,10.6,p,0.93827208816
939,0.268516,-1.1711,3.94152,5.8257,deg,ALU,-0.0865828,none,0.0524759,CLAS,e-,10.6,p,0.93827208816
940,0.287829,-1.40886,3.81528,5.9797,deg,ALU,-0.0885532,none,0.0550809,CLAS,e-,10.6,p,0.93827208816
941,0.293177,-1.54782,3.7017,6.18121,deg,ALU,-0.0635241,none,0.0828664,CLAS,e-,10.6,p,0.93827208816
942,0.393126,-1.59886,4.20911,0.0943733,deg,ALU,0.19314,none,0.0885936,CLAS,e-,10.6,p,0.93827208816
943,0.377039,-1.70835,4.31462,0.338729,deg,ALU,0.252487,none,0.121625,CLAS,e-,10.6,p,0.93827208816
944,0.393757,-2.14793,4.0537,0.972377,deg,ALU,-0.301709,none,0.204879,CLAS,e-,10.6,p,0.93827208816
945,0.43676,-1.7991,4.1467,1.58191,deg,ALU,0.0253612,none,0.257143,CLAS,e-,10.6,p,0.93827208816
946,0.426665,-1.79023,4.14696,2.07336,deg,ALU,0.00452792,none,0.191977,CLAS,e-,10.6,p,0.93827208816
947,0.398245,-1.51478,3.98895,2.50891,deg,ALU,0.273953,none,0.1341,CLAS,e-,10.6,p,0.93827208816
948,0.373545,-1.3609,4.0663,3.06998,deg,ALU,0.174142,none,0.136185,CLAS,e-,10.6,p,0.93827208816
949,0.403047,-1.44221,4.18811,3.65225,deg,ALU,-0.0537419,none,0.186962,CLAS,e-,10.6,p,0.93827208816
950,0.427946,-1.72938,4.07131,4.35451,deg,ALU,-0.298676,none,0.20148,CLAS,e-,10.6,p,0.93827208816
951,0.41943,-2.02032,4.08602,4.92066,deg,ALU,0.0188647,none,0.21308,CLAS,e-,10.6,p,0.93827208816
952,0.402418,-1.77711,4.15063,5.45344,deg,ALU,-0.28118,none,0.154406,CLAS,e-,10.6,p,0.93827208816
953,0.388276,-1.75965,4.30297,5.87833,deg,ALU,-0.0955593,none,0.0954387,CLAS,e-,10.6,p,0.93827208816
954,0.393284,-1.697,4.28656,6.16276,deg,ALU,-0.0931545,none,0.0863147,CLAS,e-,10.6,p,0.93827208816
955,0.463134,-0.436902,5.98186,0.150142,deg,ALU,0.102381,none,0.121604,CLAS,e-,10.6,p,0.93827208816
956,0.467317,-0.438873,6.00086,0.436988,deg,ALU,-0.0188744,none,0.155205,CLAS,e-,10.6,p,0.93827208816
957,0.447679,-0.405148,5.83519,0.765659,deg,ALU,0.216617,none,0.112811,CLAS,e-,10.6,p,0.93827208816
958,0.437751,-0.388926,5.77463,1.1225,deg,ALU,0.21921,none,0.0977145,CLAS,e-,10.6,p,0.93827208816
959,0.451677,-0.413361,5.96274,1.60566,deg,ALU,0.360033,none,0.0856143,CLAS,e-,10.6,p,0.93827208816
960,0.456161,-0.416813,6.05247,2.23924,deg,ALU,0.152528,none,0.158167,CLAS,e-,10.6,p,0.93827208816
961,0.447724,-0.413679,5.89103,4.14895,deg,ALU,-0.0803973,none,0.176228,CLAS,e-,10.6,p,0.93827208816
962,0.454031,-0.403674,5.92811,4.7931,deg,ALU,-0.458683,none,0.17374,CLAS,e-,10.6,p,0.93827208816
963,0.471607,-0.454703,6.06687,5.36136,deg,ALU,-0.152424,none,0.105419,CLAS,e-,10.6,p,0.93827208816
964,0.451834,-0.406817,5.91282,6.02364,deg,ALU,-0.0109414,none,0.0893116,CLAS,e-,10.6,p,0.93827208816
965,0.407591,-0.537989,5.60991,0.129985,deg,ALU,0.107154,none,0.118916,CLAS,e-,10.6,p,0.93827208816
966,0.446747,-0.590902,5.77978,0.418357,deg,ALU,0.0850094,none,0.111599,CLAS,e-,10.6,p,0.93827208816
967,0.446074,-0.578683,5.73156,0.815498,deg,ALU,0.231968,none,0.106133,CLAS,e-,10.6,p,0.93827208816
968,0.439927,-0.571031,5.83945,1.31299,deg,ALU,0.386031,none,0.0868836,CLAS,e-,10.6,p,0.93827208816
969,0.440572,-0.580561,5.78547,1.87577,deg,ALU,0.457585,none,0.125493,CLAS,e-,10.6,p,0.93827208816
970,0.425719,-0.56425,5.96252,3.79579,deg,ALU,-0.262862,none,0.186926,CLAS,e-,10.6,p,0.93827208816
971,0.426945,-0.562609,5.84531,4.43774,deg,ALU,-0.224471,none,0.162575,CLAS,e-,10.6,p,0.93827208816
972,0.446343,-0.592,5.86309,5.02813,deg,ALU,-0.302929,none,0.203322,CLAS,e-,10.6,p,0.93827208816
973,0.45962,-0.603946,5.84381,5.68106,deg,ALU,-0.222589,none,0.119596,CLAS,e-,10.6,p,0.93827208816
974,0.411136,-0.54758,5.55721,6.11198,deg,ALU,0.00435166,none,0.101593,CLAS,e-,10.6,p,0.93827208816
975,0.383518,-0.768816,5.58591,0.0915991,deg,ALU,0.00696017,none,0.0901595,CLAS,e-,10.6,p,0.93827208816
976,0.380277,-0.770629,5.53082,0.281788,deg,ALU,0.179663,none,0.0953806,CLAS,e-,10.6,p,0.93827208816
977,0.417488,-0.813947,5.68447,0.52454,deg,ALU,0.208626,none,0.122514,CLAS,e-,10.6,p,0.93827208816
978,0.449757,-0.836458,6.04242,1.0852,deg,ALU,0.240605,none,0.127413,CLAS,e-,10.6,p,0.93827208816
979,0.441947,-0.825188,5.97044,1.69185,deg,ALU,0.320318,none,0.117563,CLAS,e-,10.6,p,0.93827208816
980,0.417885,-0.850154,5.68685,2.27506,deg,ALU,-0.0554102,none,0.176181,CLAS,e-,10.6,p,0.93827208816
981,0.415625,-0.810759,5.61928,2.91762,deg,ALU,-0.0350744,none,0.196677,CLAS,e-,10.6,p,0.93827208816
982,0.42863,-0.826349,5.90489,3.53647,deg,ALU,-0.119202,none,0.195571,CLAS,e-,10.6,p,0.93827208816
983,0.446608,-0.870683,5.94951,4.24431,deg,ALU,-0.567327,none,0.215921,CLAS,e-,10.6,p,0.93827208816
984,0.438287,-0.858338,5.89087,4.87169,deg,ALU,-0.302393,none,0.175484,CLAS,e-,10.6,p,0.93827208816
985,0.421967,-0.832813,5.66428,5.45667,deg,ALU,-0.0755033,none,0.12652,CLAS,e-,10.6,p,0.93827208816
986,0.368057,-0.777653,5.46025,5.9349,deg,ALU,-0.00326229,none,0.107491,CLAS,e-,10.6,p,0.93827208816
987,0.38889,-0.792361,5.51354,6.16442,deg,ALU,-0.166671,none,0.077438,CLAS,e-,10.6,p,0.93827208816
988,0.426687,-1.71004,5.92543,0.0906109,deg,ALU,-0.114737,none,0.125838,CLAS,e-,10.6,p,0.93827208816
989,0.422386,-1.93187,5.95086,0.291026,deg,ALU,0.181528,none,0.0757486,CLAS,e-,10.6,p,0.93827208816
990,0.406162,-1.87753,5.70193,0.535528,deg,ALU,0.287659,none,0.0995628,CLAS,e-,10.6,p,0.93827208816
991,0.455968,-2.06553,5.91085,1.25659,deg,ALU,0.187699,none,0.135272,CLAS,e-,10.6,p,0.93827208816
992,0.459958,-1.89823,5.95884,1.92528,deg,ALU,0.192555,none,0.218142,CLAS,e-,10.6,p,0.93827208816
993,0.469659,-1.65707,5.91615,2.49348,deg,ALU,0.0443024,none,0.256482,CLAS,e-,10.6,p,0.93827208816
994,0.435104,-1.62081,5.59063,3.16697,deg,ALU,0.469828,none,0.191509,CLAS,e-,10.6,p,0.93827208816
995,0.437568,-1.38531,6.02032,3.7934,deg,ALU,-0.605469,none,0.33134,CLAS,e-,10.6,p,0.93827208816
996,0.436502,-1.97401,5.93008,4.42588,deg,ALU,-0.19344,none,0.199536,CLAS,e-,10.6,p,0.93827208816
997,0.460761,-1.98649,6.00517,4.98,deg,ALU,-0.207982,none,0.163604,CLAS,e-,10.6,p,0.93827208816
998,0.436069,-2.10958,5.91501,5.58014,deg,ALU,0.212485,none,0.122316,CLAS,e-,10.6,p,0.93827208816
999,0.400098,-1.68036,5.82936,5.93473,deg,ALU,-0.234214,none,0.0833714,CLAS,e-,10.6,p,0.93827208816
1000,0.422162,-1.93471,5.81549,6.14713,deg,ALU,0.0970322,none,0.102245,CLAS,e-,10.6,p,0.93827208816
1001,0.615449,-2.61065,7.40479,0.274581,deg,ALU,0.242551,none,0.162573,CLAS,e-,10.6,p,0.93827208816
1002,0.603464,-2.38356,6.98888,0.939422,deg,ALU,0.237649,none,0.221741,CLAS,e-,10.6,p,0.93827208816
1003,0.626857,-2.75507,7.14306,4.76987,deg,ALU,0.355816,none,0.278165,CLAS,e-,10.6,p,0.93827208816
1004,0.612411,-2.80396,6.87046,5.37179,deg,ALU,-0.179979,none,0.200663,CLAS,e-,10.6,p,0.93827208816
1005,0.618028,-3.11817,7.43609,6.04618,deg,ALU,0.133889,none,0.154548,CLAS,e-,10.6,p,0.93827208816
