,xB,t,Q2,phi,deg/rad,obs,value,units,stat_u,syst_u,col,lepton,E_lepton,hadron,E_hadron
975,0.245,-0.2,2.12,292.97,deg,deltad4SigLU,-0.0709,nb/GeV4,0.0391,0.0201,CLAS,e-,5.75,p,0.93827208816
976,0.245,-0.2,2.12,307.31,deg,deltad4SigLU,-0.0854,nb/GeV4,0.0519,0.023,CLAS,e-,5.75,p,0.93827208816
977,0.245,-0.2,2.12,321.83,deg,deltad4SigLU,-0.2141,nb/GeV4,0.0677,0.0325,CLAS,e-,5.75,p,0.93827208816
978,0.245,-0.26,2.12,38.87,deg,deltad4SigLU,0.2925,nb/GeV4,0.0561,0.0251,CLAS,e-,5.75,p,0.93827208816
979,0.245,-0.26,2.12,52.71,deg,deltad4SigLU,0.1022,nb/GeV4,0.0323,0.0182,CLAS,e-,5.75,p,0.93827208816
980,0.245,-0.26,2.12,66.97,deg,deltad4SigLU,0.0681,nb/GeV4,0.0287,0.0203,CLAS,e-,5.75,p,0.93827208816
981,0.245,-0.26,2.12,82.06,deg,deltad4SigLU,0.0787,nb/GeV4,0.0237,0.0072,CLAS,e-,5.75,p,0.93827208816
982,0.245,-0.26,2.12,97.13,deg,deltad4SigLU,0.0469,nb/GeV4,0.0174,0.0052,CLAS,e-,5.75,p,0.93827208816
983,0.245,-0.26,2.12,112.2,deg,deltad4SigLU,0.0251,nb/GeV4,0.0152,0.0048,CLAS,e-,5.75,p,0.93827208816
984,0.245,-0.26,2.12,127.27,deg,deltad4SigLU,-0.0215,nb/GeV4,0.0162,0.0056,CLAS,e-,5.75,p,0.93827208816
985,0.245,-0.26,2.12,142.33,deg,deltad4SigLU,0.0352,nb/GeV4,0.0157,0.014,CLAS,e-,5.75,p,0.93827208816
986,0.245,-0.26,2.12,157.4,deg,deltad4SigLU,0.031,nb/GeV4,0.013,0.0042,CLAS,e-,5.75,p,0.93827208816
987,0.245,-0.26,2.12,172.47,deg,deltad4SigLU,-0.0079,nb/GeV4,0.0135,0.0063,CLAS,e-,5.75,p,0.93827208816
988,0.245,-0.26,2.12,187.53,deg,deltad4SigLU,0.0073,nb/GeV4,0.0131,0.0095,CLAS,e-,5.75,p,0.93827208816
989,0.245,-0.26,2.12,202.6,deg,deltad4SigLU,-0.0214,nb/GeV4,0.0117,0.0036,CLAS,e-,5.75,p,0.93827208816
990,0.245,-0.26,2.12,217.67,deg,deltad4SigLU,-0.0049,nb/GeV4,0.0126,0.0062,CLAS,e-,5.75,p,0.93827208816
991,0.245,-0.26,2.12,232.73,deg,deltad4SigLU,-0.0317,nb/GeV4,0.0156,0.0077,CLAS,e-,5.75,p,0.93827208816
992,0.245,-0.26,2.12,247.8,deg,deltad4SigLU,-0.0205,nb/GeV4,0.0165,0.0071,CLAS,e-,5.75,p,0.93827208816
993,0.245,-0.26,2.12,262.87,deg,deltad4SigLU,-0.018,nb/GeV4,0.0166,0.0068,CLAS,e-,5.75,p,0.93827208816
994,0.245,-0.26,2.12,277.94,deg,deltad4SigLU,-0.0193,nb/GeV4,0.0191,0.0088,CLAS,e-,5.75,p,0.93827208816
995,0.245,-0.26,2.12,293.03,deg,deltad4SigLU,-0.0741,nb/GeV4,0.0297,0.0192,CLAS,e-,5.75,p,0.93827208816
996,0.245,-0.26,2.12,307.29,deg,deltad4SigLU,-0.1334,nb/GeV4,0.0366,0.0143,CLAS,e-,5.75,p,0.93827208816
997,0.245,-0.26,2.12,321.13,deg,deltad4SigLU,-0.1557,nb/GeV4,0.0525,0.0297,CLAS,e-,5.75,p,0.93827208816
998,0.245,-0.34,2.12,39.99,deg,deltad4SigLU,0.0772,nb/GeV4,0.045,0.0231,CLAS,e-,5.75,p,0.93827208816
999,0.245,-0.34,2.12,52.42,deg,deltad4SigLU,0.0361,nb/GeV4,0.0204,0.0053,CLAS,e-,5.75,p,0.93827208816
1000,0.245,-0.34,2.12,66.92,deg,deltad4SigLU,0.055,nb/GeV4,0.0186,0.0069,CLAS,e-,5.75,p,0.93827208816
1001,0.245,-0.34,2.12,82.02,deg,deltad4SigLU,0.0222,nb/GeV4,0.0176,0.0079,CLAS,e-,5.75,p,0.93827208816
1002,0.245,-0.34,2.12,97.11,deg,deltad4SigLU,0.0404,nb/GeV4,0.0117,0.0061,CLAS,e-,5.75,p,0.93827208816
1003,0.245,-0.34,2.12,112.19,deg,deltad4SigLU,0.0209,nb/GeV4,0.0108,0.0031,CLAS,e-,5.75,p,0.93827208816
1004,0.245,-0.34,2.12,127.26,deg,deltad4SigLU,0.0245,nb/GeV4,0.0121,0.005,CLAS,e-,5.75,p,0.93827208816
1005,0.245,-0.34,2.12,142.33,deg,deltad4SigLU,0.0021,nb/GeV4,0.0094,0.0015,CLAS,e-,5.75,p,0.93827208816
1006,0.245,-0.34,2.12,157.4,deg,deltad4SigLU,-0.0014,nb/GeV4,0.0074,0.0021,CLAS,e-,5.75,p,0.93827208816
1007,0.245,-0.34,2.12,172.46,deg,deltad4SigLU,0.0087,nb/GeV4,0.0084,0.002,CLAS,e-,5.75,p,0.93827208816
1008,0.245,-0.34,2.12,187.54,deg,deltad4SigLU,-0.0082,nb/GeV4,0.0078,0.0013,CLAS,e-,5.75,p,0.93827208816
1009,0.245,-0.34,2.12,202.6,deg,deltad4SigLU,-0.0051,nb/GeV4,0.0085,0.0013,CLAS,e-,5.75,p,0.93827208816
1010,0.245,-0.34,2.12,217.67,deg,deltad4SigLU,-0.0044,nb/GeV4,0.0084,0.0043,CLAS,e-,5.75,p,0.93827208816
1011,0.245,-0.34,2.12,232.74,deg,deltad4SigLU,-0.0129,nb/GeV4,0.0118,0.0057,CLAS,e-,5.75,p,0.93827208816
1012,0.245,-0.34,2.12,247.81,deg,deltad4SigLU,-0.0071,nb/GeV4,0.0125,0.0043,CLAS,e-,5.75,p,0.93827208816
1013,0.245,-0.34,2.12,262.89,deg,deltad4SigLU,-0.0153,nb/GeV4,0.0125,0.0032,CLAS,e-,5.75,p,0.93827208816
1014,0.245,-0.34,2.12,277.98,deg,deltad4SigLU,-0.0132,nb/GeV4,0.0136,0.0029,CLAS,e-,5.75,p,0.93827208816
1015,0.245,-0.34,2.12,293.08,deg,deltad4SigLU,-0.0332,nb/GeV4,0.0192,0.0069,CLAS,e-,5.75,p,0.93827208816
1016,0.245,-0.34,2.12,307.58,deg,deltad4SigLU,-0.0446,nb/GeV4,0.0248,0.0098,CLAS,e-,5.75,p,0.93827208816
1017,0.245,-0.34,2.12,320.01,deg,deltad4SigLU,-0.0614,nb/GeV4,0.0465,0.0109,CLAS,e-,5.75,p,0.93827208816
1018,0.245,-0.45,2.12,51.97,deg,deltad4SigLU,0.0012,nb/GeV4,0.0123,0.0022,CLAS,e-,5.75,p,0.93827208816
1019,0.245,-0.45,2.12,66.88,deg,deltad4SigLU,0.0138,nb/GeV4,0.0107,0.0035,CLAS,e-,5.75,p,0.93827208816
1020,0.245,-0.45,2.12,82.0,deg,deltad4SigLU,0.0193,nb/GeV4,0.0093,0.0034,CLAS,e-,5.75,p,0.93827208816
1021,0.245,-0.45,2.12,97.09,deg,deltad4SigLU,0.0213,nb/GeV4,0.0073,0.0091,CLAS,e-,5.75,p,0.93827208816
1022,0.245,-0.45,2.12,112.17,deg,deltad4SigLU,0.0126,nb/GeV4,0.0062,0.0037,CLAS,e-,5.75,p,0.93827208816
1023,0.245,-0.45,2.12,127.25,deg,deltad4SigLU,-0.0087,nb/GeV4,0.0065,0.002,CLAS,e-,5.75,p,0.93827208816
1024,0.245,-0.45,2.12,142.32,deg,deltad4SigLU,0.0145,nb/GeV4,0.0066,0.0038,CLAS,e-,5.75,p,0.93827208816
1025,0.245,-0.45,2.12,157.39,deg,deltad4SigLU,0.0171,nb/GeV4,0.0058,0.0016,CLAS,e-,5.75,p,0.93827208816
1026,0.245,-0.45,2.12,172.46,deg,deltad4SigLU,0.0016,nb/GeV4,0.0071,0.0026,CLAS,e-,5.75,p,0.93827208816
1027,0.245,-0.45,2.12,187.54,deg,deltad4SigLU,0.001,nb/GeV4,0.0081,0.0026,CLAS,e-,5.75,p,0.93827208816
1028,0.245,-0.45,2.12,202.61,deg,deltad4SigLU,-0.0096,nb/GeV4,0.0066,0.0022,CLAS,e-,5.75,p,0.93827208816
1029,0.245,-0.45,2.12,217.68,deg,deltad4SigLU,-0.0116,nb/GeV4,0.007,0.0033,CLAS,e-,5.75,p,0.93827208816
1030,0.245,-0.45,2.12,232.75,deg,deltad4SigLU,-0.0093,nb/GeV4,0.0065,0.004,CLAS,e-,5.75,p,0.93827208816
1031,0.245,-0.45,2.12,247.83,deg,deltad4SigLU,-0.0146,nb/GeV4,0.0068,0.0018,CLAS,e-,5.75,p,0.93827208816
1032,0.245,-0.45,2.12,262.91,deg,deltad4SigLU,0.001,nb/GeV4,0.008,0.0022,CLAS,e-,5.75,p,0.93827208816
1033,0.245,-0.45,2.12,278.0,deg,deltad4SigLU,-0.0084,nb/GeV4,0.0087,0.0025,CLAS,e-,5.75,p,0.93827208816
1034,0.245,-0.45,2.12,293.12,deg,deltad4SigLU,-0.0234,nb/GeV4,0.0122,0.004,CLAS,e-,5.75,p,0.93827208816
1035,0.245,-0.45,2.12,308.03,deg,deltad4SigLU,-0.0237,nb/GeV4,0.015,0.0058,CLAS,e-,5.75,p,0.93827208816
1036,0.245,-0.45,2.12,319.36,deg,deltad4SigLU,-0.0385,nb/GeV4,0.0266,0.0146,CLAS,e-,5.75,p,0.93827208816
1037,0.274,-0.11,1.94,7.46,deg,deltad4SigLU,-0.0879,nb/GeV4,0.0575,0.018,CLAS,e-,5.75,p,0.93827208816
1038,0.274,-0.11,1.94,22.4,deg,deltad4SigLU,0.0524,nb/GeV4,0.0498,0.0261,CLAS,e-,5.75,p,0.93827208816
1039,0.274,-0.11,1.94,37.34,deg,deltad4SigLU,0.0201,nb/GeV4,0.0424,0.0068,CLAS,e-,5.75,p,0.93827208816
1040,0.274,-0.11,1.94,52.3,deg,deltad4SigLU,0.1385,nb/GeV4,0.0441,0.0127,CLAS,e-,5.75,p,0.93827208816
1041,0.274,-0.11,1.94,67.28,deg,deltad4SigLU,0.1134,nb/GeV4,0.0508,0.0188,CLAS,e-,5.75,p,0.93827208816
1042,0.274,-0.11,1.94,82.28,deg,deltad4SigLU,0.0679,nb/GeV4,0.0584,0.0592,CLAS,e-,5.75,p,0.93827208816
1043,0.274,-0.11,1.94,97.28,deg,deltad4SigLU,-0.1269,nb/GeV4,0.0707,0.0841,CLAS,e-,5.75,p,0.93827208816
1044,0.274,-0.11,1.94,262.72,deg,deltad4SigLU,-0.0797,nb/GeV4,0.0682,0.0391,CLAS,e-,5.75,p,0.93827208816
1045,0.274,-0.11,1.94,277.72,deg,deltad4SigLU,-0.0115,nb/GeV4,0.0589,0.0189,CLAS,e-,5.75,p,0.93827208816
1046,0.274,-0.11,1.94,292.72,deg,deltad4SigLU,-0.1366,nb/GeV4,0.066,0.0412,CLAS,e-,5.75,p,0.93827208816
1047,0.274,-0.11,1.94,307.7,deg,deltad4SigLU,-0.0526,nb/GeV4,0.0538,0.017,CLAS,e-,5.75,p,0.93827208816
1048,0.274,-0.11,1.94,322.66,deg,deltad4SigLU,-0.0713,nb/GeV4,0.048,0.0095,CLAS,e-,5.75,p,0.93827208816
1049,0.274,-0.11,1.94,337.6,deg,deltad4SigLU,-0.0371,nb/GeV4,0.0455,0.0349,CLAS,e-,5.75,p,0.93827208816
1050,0.274,-0.11,1.94,352.54,deg,deltad4SigLU,0.012,nb/GeV4,0.0559,0.0191,CLAS,e-,5.75,p,0.93827208816
1051,0.274,-0.15,1.94,7.43,deg,deltad4SigLU,0.042,nb/GeV4,0.045,0.0145,CLAS,e-,5.75,p,0.93827208816
1052,0.274,-0.15,1.94,22.31,deg,deltad4SigLU,0.0648,nb/GeV4,0.0405,0.0077,CLAS,e-,5.75,p,0.93827208816
1053,0.274,-0.15,1.94,37.23,deg,deltad4SigLU,0.0522,nb/GeV4,0.0328,0.0167,CLAS,e-,5.75,p,0.93827208816
1054,0.274,-0.15,1.94,52.19,deg,deltad4SigLU,0.0641,nb/GeV4,0.0307,0.0135,CLAS,e-,5.75,p,0.93827208816
1055,0.274,-0.15,1.94,67.18,deg,deltad4SigLU,0.0773,nb/GeV4,0.0292,0.0184,CLAS,e-,5.75,p,0.93827208816
1056,0.274,-0.15,1.94,82.18,deg,deltad4SigLU,0.1031,nb/GeV4,0.0306,0.0159,CLAS,e-,5.75,p,0.93827208816
1057,0.274,-0.15,1.94,97.2,deg,deltad4SigLU,0.0108,nb/GeV4,0.0277,0.0236,CLAS,e-,5.75,p,0.93827208816
1058,0.274,-0.15,1.94,112.24,deg,deltad4SigLU,0.053,nb/GeV4,0.0314,0.0201,CLAS,e-,5.75,p,0.93827208816
1059,0.274,-0.15,1.94,247.76,deg,deltad4SigLU,-0.1092,nb/GeV4,0.0413,0.0232,CLAS,e-,5.75,p,0.93827208816
1060,0.274,-0.15,1.94,262.8,deg,deltad4SigLU,-0.055,nb/GeV4,0.0221,0.0068,CLAS,e-,5.75,p,0.93827208816
1061,0.274,-0.15,1.94,277.82,deg,deltad4SigLU,-0.0567,nb/GeV4,0.0286,0.0092,CLAS,e-,5.75,p,0.93827208816
1062,0.274,-0.15,1.94,292.82,deg,deltad4SigLU,0.0367,nb/GeV4,0.0335,0.0128,CLAS,e-,5.75,p,0.93827208816
1063,0.274,-0.15,1.94,307.81,deg,deltad4SigLU,-0.0858,nb/GeV4,0.0347,0.0114,CLAS,e-,5.75,p,0.93827208816
1064,0.274,-0.15,1.94,322.77,deg,deltad4SigLU,-0.0817,nb/GeV4,0.0359,0.0258,CLAS,e-,5.75,p,0.93827208816
1065,0.274,-0.15,1.94,337.69,deg,deltad4SigLU,-0.1187,nb/GeV4,0.0387,0.0144,CLAS,e-,5.75,p,0.93827208816
1066,0.274,-0.15,1.94,352.57,deg,deltad4SigLU,0.0202,nb/GeV4,0.043,0.0119,CLAS,e-,5.75,p,0.93827208816
1067,0.274,-0.2,1.94,7.39,deg,deltad4SigLU,0.0366,nb/GeV4,0.0453,0.0154,CLAS,e-,5.75,p,0.93827208816
1068,0.274,-0.2,1.94,22.22,deg,deltad4SigLU,0.031,nb/GeV4,0.0375,0.0172,CLAS,e-,5.75,p,0.93827208816
1069,0.274,-0.2,1.94,37.12,deg,deltad4SigLU,-0.0026,nb/GeV4,0.0304,0.0128,CLAS,e-,5.75,p,0.93827208816
1070,0.274,-0.2,1.94,52.09,deg,deltad4SigLU,0.0655,nb/GeV4,0.0289,0.0119,CLAS,e-,5.75,p,0.93827208816
1071,0.274,-0.2,1.94,67.1,deg,deltad4SigLU,0.0055,nb/GeV4,0.0226,0.0056,CLAS,e-,5.75,p,0.93827208816
1072,0.274,-0.2,1.94,82.12,deg,deltad4SigLU,0.0487,nb/GeV4,0.0238,0.0169,CLAS,e-,5.75,p,0.93827208816
1073,0.274,-0.2,1.94,97.16,deg,deltad4SigLU,0.0364,nb/GeV4,0.0196,0.0107,CLAS,e-,5.75,p,0.93827208816
1074,0.274,-0.2,1.94,112.21,deg,deltad4SigLU,0.0234,nb/GeV4,0.0177,0.0062,CLAS,e-,5.75,p,0.93827208816
1075,0.274,-0.2,1.94,127.26,deg,deltad4SigLU,0.0044,nb/GeV4,0.0218,0.0089,CLAS,e-,5.75,p,0.93827208816
1076,0.274,-0.2,1.94,157.39,deg,deltad4SigLU,0.0049,nb/GeV4,0.0437,0.0337,CLAS,e-,5.75,p,0.93827208816
1077,0.274,-0.2,1.94,187.54,deg,deltad4SigLU,0.0141,nb/GeV4,0.0486,0.03,CLAS,e-,5.75,p,0.93827208816
1078,0.274,-0.2,1.94,202.61,deg,deltad4SigLU,-0.0247,nb/GeV4,0.033,0.013,CLAS,e-,5.75,p,0.93827208816
1079,0.274,-0.2,1.94,217.68,deg,deltad4SigLU,0.0186,nb/GeV4,0.0259,0.0123,CLAS,e-,5.75,p,0.93827208816
1080,0.274,-0.2,1.94,232.74,deg,deltad4SigLU,-0.0171,nb/GeV4,0.0292,0.018,CLAS,e-,5.75,p,0.93827208816
1081,0.274,-0.2,1.94,247.79,deg,deltad4SigLU,-0.0327,nb/GeV4,0.0162,0.0073,CLAS,e-,5.75,p,0.93827208816
1082,0.274,-0.2,1.94,262.84,deg,deltad4SigLU,-0.008,nb/GeV4,0.0152,0.0098,CLAS,e-,5.75,p,0.93827208816
1083,0.274,-0.2,1.94,277.88,deg,deltad4SigLU,-0.0564,nb/GeV4,0.0201,0.0088,CLAS,e-,5.75,p,0.93827208816
1084,0.274,-0.2,1.94,292.9,deg,deltad4SigLU,-0.0644,nb/GeV4,0.0275,0.0118,CLAS,e-,5.75,p,0.93827208816
1085,0.274,-0.2,1.94,307.91,deg,deltad4SigLU,-0.0385,nb/GeV4,0.031,0.0165,CLAS,e-,5.75,p,0.93827208816
1086,0.274,-0.2,1.94,322.88,deg,deltad4SigLU,-0.1279,nb/GeV4,0.0328,0.0217,CLAS,e-,5.75,p,0.93827208816
1087,0.274,-0.2,1.94,337.78,deg,deltad4SigLU,-0.0436,nb/GeV4,0.0348,0.0098,CLAS,e-,5.75,p,0.93827208816
1088,0.274,-0.2,1.94,352.61,deg,deltad4SigLU,-0.1191,nb/GeV4,0.0401,0.0119,CLAS,e-,5.75,p,0.93827208816
1089,0.274,-0.26,1.94,7.47,deg,deltad4SigLU,0.0342,nb/GeV4,0.0347,0.0148,CLAS,e-,5.75,p,0.93827208816
1090,0.274,-0.26,1.94,22.11,deg,deltad4SigLU,0.0169,nb/GeV4,0.0299,0.0118,CLAS,e-,5.75,p,0.93827208816
1091,0.274,-0.26,1.94,37.0,deg,deltad4SigLU,0.0407,nb/GeV4,0.0214,0.0078,CLAS,e-,5.75,p,0.93827208816
1092,0.274,-0.26,1.94,51.99,deg,deltad4SigLU,0.0437,nb/GeV4,0.0193,0.0085,CLAS,e-,5.75,p,0.93827208816
1093,0.274,-0.26,1.94,67.02,deg,deltad4SigLU,0.0512,nb/GeV4,0.0174,0.0089,CLAS,e-,5.75,p,0.93827208816
1094,0.274,-0.26,1.94,82.07,deg,deltad4SigLU,0.0247,nb/GeV4,0.0173,0.0126,CLAS,e-,5.75,p,0.93827208816
1095,0.274,-0.26,1.94,97.12,deg,deltad4SigLU,0.021,nb/GeV4,0.0129,0.0046,CLAS,e-,5.75,p,0.93827208816
1096,0.274,-0.26,1.94,112.19,deg,deltad4SigLU,0.0188,nb/GeV4,0.014,0.0037,CLAS,e-,5.75,p,0.93827208816
1097,0.274,-0.26,1.94,127.25,deg,deltad4SigLU,0.0209,nb/GeV4,0.0219,0.0067,CLAS,e-,5.75,p,0.93827208816
1098,0.274,-0.26,1.94,142.31,deg,deltad4SigLU,-0.0442,nb/GeV4,0.0438,0.0357,CLAS,e-,5.75,p,0.93827208816
1099,0.274,-0.26,1.94,232.75,deg,deltad4SigLU,-0.0336,nb/GeV4,0.0175,0.0114,CLAS,e-,5.75,p,0.93827208816
1100,0.274,-0.26,1.94,247.81,deg,deltad4SigLU,-0.0195,nb/GeV4,0.012,0.0057,CLAS,e-,5.75,p,0.93827208816
1101,0.274,-0.26,1.94,262.88,deg,deltad4SigLU,-0.0051,nb/GeV4,0.0112,0.0038,CLAS,e-,5.75,p,0.93827208816
1102,0.274,-0.26,1.94,277.93,deg,deltad4SigLU,-0.0192,nb/GeV4,0.0157,0.0069,CLAS,e-,5.75,p,0.93827208816
1103,0.274,-0.26,1.94,292.98,deg,deltad4SigLU,-0.0557,nb/GeV4,0.022,0.0069,CLAS,e-,5.75,p,0.93827208816
1104,0.274,-0.26,1.94,308.01,deg,deltad4SigLU,-0.0732,nb/GeV4,0.0253,0.0113,CLAS,e-,5.75,p,0.93827208816
1105,0.274,-0.26,1.94,323.0,deg,deltad4SigLU,-0.0125,nb/GeV4,0.0237,0.0086,CLAS,e-,5.75,p,0.93827208816
1106,0.274,-0.26,1.94,337.89,deg,deltad4SigLU,-0.0394,nb/GeV4,0.0275,0.0086,CLAS,e-,5.75,p,0.93827208816
1107,0.274,-0.26,1.94,352.53,deg,deltad4SigLU,-0.0114,nb/GeV4,0.0323,0.0127,CLAS,e-,5.75,p,0.93827208816
1108,0.275,-0.34,1.94,7.9,deg,deltad4SigLU,0.0158,nb/GeV4,0.0406,0.0154,CLAS,e-,5.75,p,0.93827208816
1109,0.275,-0.34,1.94,22.4,deg,deltad4SigLU,0.0511,nb/GeV4,0.0274,0.0065,CLAS,e-,5.75,p,0.93827208816
1110,0.275,-0.34,1.94,36.83,deg,deltad4SigLU,0.0351,nb/GeV4,0.0164,0.0105,CLAS,e-,5.75,p,0.93827208816
1111,0.275,-0.34,1.94,51.88,deg,deltad4SigLU,0.0483,nb/GeV4,0.0127,0.0056,CLAS,e-,5.75,p,0.93827208816
1112,0.275,-0.34,1.94,66.95,deg,deltad4SigLU,0.0114,nb/GeV4,0.012,0.0055,CLAS,e-,5.75,p,0.93827208816
1113,0.275,-0.34,1.94,82.02,deg,deltad4SigLU,0.0025,nb/GeV4,0.0112,0.0034,CLAS,e-,5.75,p,0.93827208816
1114,0.275,-0.34,1.94,97.09,deg,deltad4SigLU,0.0063,nb/GeV4,0.0091,0.0056,CLAS,e-,5.75,p,0.93827208816
1115,0.275,-0.34,1.94,112.16,deg,deltad4SigLU,-0.0036,nb/GeV4,0.0112,0.0083,CLAS,e-,5.75,p,0.93827208816
1116,0.275,-0.34,1.94,127.24,deg,deltad4SigLU,0.018,nb/GeV4,0.0153,0.0109,CLAS,e-,5.75,p,0.93827208816
1117,0.275,-0.34,1.94,232.76,deg,deltad4SigLU,0.0031,nb/GeV4,0.0288,0.0035,CLAS,e-,5.75,p,0.93827208816
1118,0.275,-0.34,1.94,247.84,deg,deltad4SigLU,-0.0056,nb/GeV4,0.0127,0.0047,CLAS,e-,5.75,p,0.93827208816
1119,0.275,-0.34,1.94,262.91,deg,deltad4SigLU,-0.0236,nb/GeV4,0.0112,0.0075,CLAS,e-,5.75,p,0.93827208816
1120,0.275,-0.34,1.94,277.98,deg,deltad4SigLU,-0.0278,nb/GeV4,0.0103,0.0076,CLAS,e-,5.75,p,0.93827208816
1121,0.275,-0.34,1.94,293.05,deg,deltad4SigLU,-0.04,nb/GeV4,0.0143,0.008,CLAS,e-,5.75,p,0.93827208816
1122,0.275,-0.34,1.94,308.12,deg,deltad4SigLU,-0.0584,nb/GeV4,0.0172,0.0114,CLAS,e-,5.75,p,0.93827208816
1123,0.275,-0.34,1.94,323.17,deg,deltad4SigLU,-0.0346,nb/GeV4,0.0185,0.0104,CLAS,e-,5.75,p,0.93827208816
1124,0.275,-0.34,1.94,337.6,deg,deltad4SigLU,-0.0338,nb/GeV4,0.0222,0.012,CLAS,e-,5.75,p,0.93827208816
1125,0.275,-0.34,1.94,352.1,deg,deltad4SigLU,-0.0301,nb/GeV4,0.0362,0.0102,CLAS,e-,5.75,p,0.93827208816
1126,0.275,-0.45,1.94,23.78,deg,deltad4SigLU,0.0231,nb/GeV4,0.0237,0.0166,CLAS,e-,5.75,p,0.93827208816
1127,0.275,-0.45,1.94,36.63,deg,deltad4SigLU,0.0381,nb/GeV4,0.0131,0.0054,CLAS,e-,5.75,p,0.93827208816
1128,0.275,-0.45,1.94,51.76,deg,deltad4SigLU,0.0191,nb/GeV4,0.0093,0.0053,CLAS,e-,5.75,p,0.93827208816
1129,0.275,-0.45,1.94,66.87,deg,deltad4SigLU,0.0205,nb/GeV4,0.008,0.005,CLAS,e-,5.75,p,0.93827208816
1130,0.275,-0.45,1.94,81.97,deg,deltad4SigLU,-0.0003,nb/GeV4,0.0086,0.0051,CLAS,e-,5.75,p,0.93827208816
1131,0.275,-0.45,1.94,97.06,deg,deltad4SigLU,-0.0007,nb/GeV4,0.0073,0.0036,CLAS,e-,5.75,p,0.93827208816
1132,0.275,-0.45,1.94,112.14,deg,deltad4SigLU,-0.0102,nb/GeV4,0.0133,0.0081,CLAS,e-,5.75,p,0.93827208816
1133,0.275,-0.45,1.94,247.86,deg,deltad4SigLU,-0.0155,nb/GeV4,0.0104,0.016,CLAS,e-,5.75,p,0.93827208816
1134,0.275,-0.45,1.94,262.94,deg,deltad4SigLU,-0.0034,nb/GeV4,0.0083,0.004,CLAS,e-,5.75,p,0.93827208816
1135,0.275,-0.45,1.94,278.03,deg,deltad4SigLU,-0.0169,nb/GeV4,0.0064,0.0025,CLAS,e-,5.75,p,0.93827208816
1136,0.275,-0.45,1.94,293.13,deg,deltad4SigLU,-0.017,nb/GeV4,0.0094,0.0051,CLAS,e-,5.75,p,0.93827208816
1137,0.275,-0.45,1.94,308.24,deg,deltad4SigLU,-0.0317,nb/GeV4,0.0122,0.004,CLAS,e-,5.75,p,0.93827208816
1138,0.275,-0.45,1.94,323.37,deg,deltad4SigLU,-0.0381,nb/GeV4,0.0131,0.005,CLAS,e-,5.75,p,0.93827208816
1139,0.275,-0.45,1.94,336.22,deg,deltad4SigLU,-0.054,nb/GeV4,0.0215,0.0099,CLAS,e-,5.75,p,0.93827208816
1140,0.274,-0.11,2.35,7.49,deg,deltad4SigLU,0.005,nb/GeV4,0.0678,0.0312,CLAS,e-,5.75,p,0.93827208816
1141,0.274,-0.11,2.35,22.51,deg,deltad4SigLU,0.1274,nb/GeV4,0.0545,0.021,CLAS,e-,5.75,p,0.93827208816
1142,0.274,-0.11,2.35,37.42,deg,deltad4SigLU,-0.0285,nb/GeV4,0.0449,0.0126,CLAS,e-,5.75,p,0.93827208816
1143,0.274,-0.11,2.35,52.31,deg,deltad4SigLU,0.1146,nb/GeV4,0.0455,0.0245,CLAS,e-,5.75,p,0.93827208816
1144,0.274,-0.11,2.35,67.29,deg,deltad4SigLU,0.0406,nb/GeV4,0.0585,0.0197,CLAS,e-,5.75,p,0.93827208816
1145,0.274,-0.11,2.35,82.29,deg,deltad4SigLU,0.1784,nb/GeV4,0.0728,0.063,CLAS,e-,5.75,p,0.93827208816
1146,0.274,-0.11,2.35,97.3,deg,deltad4SigLU,0.1272,nb/GeV4,0.0664,0.039,CLAS,e-,5.75,p,0.93827208816
1147,0.274,-0.11,2.35,277.71,deg,deltad4SigLU,-0.0419,nb/GeV4,0.0697,0.0346,CLAS,e-,5.75,p,0.93827208816
1148,0.274,-0.11,2.35,292.71,deg,deltad4SigLU,-0.0416,nb/GeV4,0.0668,0.0156,CLAS,e-,5.75,p,0.93827208816
1149,0.274,-0.11,2.35,307.69,deg,deltad4SigLU,-0.0837,nb/GeV4,0.0588,0.0281,CLAS,e-,5.75,p,0.93827208816
1150,0.274,-0.11,2.35,322.58,deg,deltad4SigLU,-0.0498,nb/GeV4,0.0546,0.0172,CLAS,e-,5.75,p,0.93827208816
1151,0.274,-0.11,2.35,337.49,deg,deltad4SigLU,-0.0193,nb/GeV4,0.0535,0.0249,CLAS,e-,5.75,p,0.93827208816
1152,0.274,-0.11,2.35,352.51,deg,deltad4SigLU,0.045,nb/GeV4,0.0584,0.0205,CLAS,e-,5.75,p,0.93827208816
1153,0.275,-0.15,2.35,7.54,deg,deltad4SigLU,-0.0395,nb/GeV4,0.056,0.031,CLAS,e-,5.75,p,0.93827208816
1154,0.275,-0.15,2.35,22.53,deg,deltad4SigLU,0.0035,nb/GeV4,0.0502,0.012,CLAS,e-,5.75,p,0.93827208816
1155,0.275,-0.15,2.35,37.55,deg,deltad4SigLU,0.0594,nb/GeV4,0.0391,0.0182,CLAS,e-,5.75,p,0.93827208816
1156,0.275,-0.15,2.35,52.38,deg,deltad4SigLU,0.0769,nb/GeV4,0.0337,0.013,CLAS,e-,5.75,p,0.93827208816
1157,0.275,-0.15,2.35,67.17,deg,deltad4SigLU,0.0374,nb/GeV4,0.0328,0.0107,CLAS,e-,5.75,p,0.93827208816
