,Unnamed: 0,xB,t,Q2,phi,deg/rad,obs,value,units,stat_u,syst_u,col,lepton,E_lepton,hadron,E_hadron
484,484,0.497,-0.0313,4.5,67.5,deg,deltad4SigLU,0.000244,nb GeV^-4,0.00024,+0.000080/-0.000110,Hall A,e-,8.85,p,0.93827208816
485,485,0.497,-0.0313,4.5,82.5,deg,deltad4SigLU,0.000509,nb GeV^-4,0.00025,+0.000072/-0.000091,Hall A,e-,8.85,p,0.93827208816
486,486,0.497,-0.0313,4.5,97.5,deg,deltad4SigLU,0.000494,nb GeV^-4,0.00024,+0.000100/-0.000034,Hall A,e-,8.85,p,0.93827208816
487,487,0.497,-0.0313,4.5,112.5,deg,deltad4SigLU,0.000339,nb GeV^-4,0.00022,+0.000081/-0.000061,Hall A,e-,8.85,p,0.93827208816
488,488,0.497,-0.0313,4.5,127.5,deg,deltad4SigLU,0.000274,nb GeV^-4,0.00023,+0.000220/-0.000061,Hall A,e-,8.85,p,0.93827208816
489,489,0.497,-0.0313,4.5,142.5,deg,deltad4SigLU,0.000166,nb GeV^-4,0.00022,+0.000050/-0.000130,Hall A,e-,8.85,p,0.93827208816
490,490,0.497,-0.0313,4.5,157.5,deg,deltad4SigLU,-0.000169,nb GeV^-4,0.00022,+0.000050/-0.000050,Hall A,e-,8.85,p,0.93827208816
491,491,0.497,-0.0313,4.5,172.5,deg,deltad4SigLU,-0.000302,nb GeV^-4,0.00023,+0.000120/-0.000041,Hall A,e-,8.85,p,0.93827208816
492,492,0.497,-0.0313,4.5,187.5,deg,deltad4SigLU,-8.39e-05,nb GeV^-4,0.0002,+0.000100/-0.000070,Hall A,e-,8.85,p,0.93827208816
493,493,0.497,-0.0313,4.5,202.5,deg,deltad4SigLU,-0.000182,nb GeV^-4,0.00022,+0.000080/-0.000080,Hall A,e-,8.85,p,0.93827208816
494,494,0.497,-0.0313,4.5,217.5,deg,deltad4SigLU,3.22e-06,nb GeV^-4,0.00021,+0.000050/-0.000090,Hall A,e-,8.85,p,0.93827208816
495,495,0.497,-0.0313,4.5,232.5,deg,deltad4SigLU,-0.000391,nb GeV^-4,0.00021,+0.000071/-0.000033,Hall A,e-,8.85,p,0.93827208816
496,496,0.497,-0.0313,4.5,247.5,deg,deltad4SigLU,-0.000467,nb GeV^-4,0.00023,+0.000072/-0.000081,Hall A,e-,8.85,p,0.93827208816
497,497,0.497,-0.0313,4.5,262.5,deg,deltad4SigLU,-0.00074,nb GeV^-4,0.00024,+0.000046/-0.000093,Hall A,e-,8.85,p,0.93827208816
498,498,0.497,-0.0313,4.5,277.5,deg,deltad4SigLU,-0.0006,nb GeV^-4,0.00024,+0.000054/-0.000130,Hall A,e-,8.85,p,0.93827208816
499,499,0.497,-0.0313,4.5,292.5,deg,deltad4SigLU,-0.000546,nb GeV^-4,0.00025,+0.000082/-0.000082,Hall A,e-,8.85,p,0.93827208816
500,500,0.497,-0.0313,4.5,307.5,deg,deltad4SigLU,-0.000421,nb GeV^-4,0.00024,+0.000110/-0.000061,Hall A,e-,8.85,p,0.93827208816
501,501,0.497,-0.0313,4.5,322.5,deg,deltad4SigLU,-0.000626,nb GeV^-4,0.00025,+0.000110/-0.000036,Hall A,e-,8.85,p,0.93827208816
502,502,0.497,-0.0313,4.5,337.5,deg,deltad4SigLU,7.69e-05,nb GeV^-4,0.00026,+0.000030/-0.000060,Hall A,e-,8.85,p,0.93827208816
503,503,0.497,-0.0313,4.5,352.5,deg,deltad4SigLU,-7.16e-05,nb GeV^-4,0.00026,+0.000020/-0.000090,Hall A,e-,8.85,p,0.93827208816
504,504,0.501,-0.0926,4.53,7.5,deg,deltad4SigLU,0.00035,nb GeV^-4,0.00032,+0.000023/-0.000061,Hall A,e-,8.85,p,0.93827208816
505,505,0.501,-0.0926,4.53,22.5,deg,deltad4SigLU,0.000235,nb GeV^-4,0.00028,+0.000051/-0.000180,Hall A,e-,8.85,p,0.93827208816
506,506,0.501,-0.0926,4.53,37.5,deg,deltad4SigLU,0.00021,nb GeV^-4,0.00028,+0.000041/-0.000170,Hall A,e-,8.85,p,0.93827208816
507,507,0.501,-0.0926,4.53,52.5,deg,deltad4SigLU,0.000564,nb GeV^-4,0.00024,+0.000053/-0.000180,Hall A,e-,8.85,p,0.93827208816
508,508,0.501,-0.0926,4.53,67.5,deg,deltad4SigLU,0.000784,nb GeV^-4,0.00022,+0.000027/-0.000074,Hall A,e-,8.85,p,0.93827208816
509,509,0.501,-0.0926,4.53,82.5,deg,deltad4SigLU,0.000475,nb GeV^-4,0.00021,+0.000100/-0.000120,Hall A,e-,8.85,p,0.93827208816
510,510,0.501,-0.0926,4.53,97.5,deg,deltad4SigLU,0.000784,nb GeV^-4,0.00019,+0.000065/-0.000047,Hall A,e-,8.85,p,0.93827208816
511,511,0.501,-0.0926,4.53,112.5,deg,deltad4SigLU,0.000549,nb GeV^-4,0.0002,+0.000120/-0.000053,Hall A,e-,8.85,p,0.93827208816
512,512,0.501,-0.0926,4.53,127.5,deg,deltad4SigLU,0.000473,nb GeV^-4,0.00019,+0.000025/-0.000081,Hall A,e-,8.85,p,0.93827208816
513,513,0.501,-0.0926,4.53,142.5,deg,deltad4SigLU,0.000543,nb GeV^-4,0.00019,+0.000035/-0.000072,Hall A,e-,8.85,p,0.93827208816
514,514,0.501,-0.0926,4.53,157.5,deg,deltad4SigLU,0.000675,nb GeV^-4,0.00019,+0.000045/-0.000100,Hall A,e-,8.85,p,0.93827208816
515,515,0.501,-0.0926,4.53,172.5,deg,deltad4SigLU,0.000124,nb GeV^-4,0.0002,+0.000110/-0.000030,Hall A,e-,8.85,p,0.93827208816
516,516,0.501,-0.0926,4.53,187.5,deg,deltad4SigLU,0.000391,nb GeV^-4,0.00018,+0.000061/-0.000052,Hall A,e-,8.85,p,0.93827208816
517,517,0.501,-0.0926,4.53,202.5,deg,deltad4SigLU,-0.0003,nb GeV^-4,0.00021,+0.000071/-0.000031,Hall A,e-,8.85,p,0.93827208816
518,518,0.501,-0.0926,4.53,217.5,deg,deltad4SigLU,-0.000574,nb GeV^-4,0.00021,+0.000072/-0.000035,Hall A,e-,8.85,p,0.93827208816
519,519,0.501,-0.0926,4.53,232.5,deg,deltad4SigLU,-0.000219,nb GeV^-4,0.0002,+0.000140/-0.000070,Hall A,e-,8.85,p,0.93827208816
520,520,0.501,-0.0926,4.53,247.5,deg,deltad4SigLU,-7.21e-05,nb GeV^-4,0.00021,+0.000040/-0.000080,Hall A,e-,8.85,p,0.93827208816
521,521,0.501,-0.0926,4.53,262.5,deg,deltad4SigLU,-0.000263,nb GeV^-4,0.00022,+0.000061/-0.000110,Hall A,e-,8.85,p,0.93827208816
522,522,0.501,-0.0926,4.53,277.5,deg,deltad4SigLU,-0.000511,nb GeV^-4,0.00022,+0.000019/-0.000091,Hall A,e-,8.85,p,0.93827208816
523,523,0.501,-0.0926,4.53,292.5,deg,deltad4SigLU,-0.000597,nb GeV^-4,0.00023,+0.000120/-0.000028,Hall A,e-,8.85,p,0.93827208816
524,524,0.501,-0.0926,4.53,307.5,deg,deltad4SigLU,-0.000461,nb GeV^-4,0.00023,+0.000033/-0.000140,Hall A,e-,8.85,p,0.93827208816
525,525,0.501,-0.0926,4.53,322.5,deg,deltad4SigLU,-0.000366,nb GeV^-4,0.00026,+0.000061/-0.000051,Hall A,e-,8.85,p,0.93827208816
526,526,0.501,-0.0926,4.53,337.5,deg,deltad4SigLU,-0.000447,nb GeV^-4,0.00028,+0.000140/-0.000081,Hall A,e-,8.85,p,0.93827208816
527,527,0.501,-0.0926,4.53,352.5,deg,deltad4SigLU,-6.77e-05,nb GeV^-4,0.00029,+0.000030/-0.000120,Hall A,e-,8.85,p,0.93827208816
528,528,0.504,-0.154,4.56,7.5,deg,deltad4SigLU,0.000405,nb GeV^-4,0.0005,+0.000360/-0.000110,Hall A,e-,8.85,p,0.93827208816
529,529,0.504,-0.154,4.56,22.5,deg,deltad4SigLU,0.000251,nb GeV^-4,0.00045,+0.000070/-0.000110,Hall A,e-,8.85,p,0.93827208816
530,530,0.504,-0.154,4.56,37.5,deg,deltad4SigLU,0.000804,nb GeV^-4,0.00033,+0.000150/-0.000110,Hall A,e-,8.85,p,0.93827208816
531,531,0.504,-0.154,4.56,52.5,deg,deltad4SigLU,0.000593,nb GeV^-4,0.00026,+0.000073/-0.000063,Hall A,e-,8.85,p,0.93827208816
532,532,0.504,-0.154,4.56,67.5,deg,deltad4SigLU,0.00042,nb GeV^-4,0.00022,+0.000091/-0.000033,Hall A,e-,8.85,p,0.93827208816
533,533,0.504,-0.154,4.56,82.5,deg,deltad4SigLU,0.000636,nb GeV^-4,0.00021,+0.000083/-0.000045,Hall A,e-,8.85,p,0.93827208816
534,534,0.504,-0.154,4.56,97.5,deg,deltad4SigLU,0.000302,nb GeV^-4,0.00018,+0.000100/-0.000041,Hall A,e-,8.85,p,0.93827208816
535,535,0.504,-0.154,4.56,112.5,deg,deltad4SigLU,0.000642,nb GeV^-4,0.00018,+0.000023/-0.000073,Hall A,e-,8.85,p,0.93827208816
536,536,0.504,-0.154,4.56,127.5,deg,deltad4SigLU,0.000562,nb GeV^-4,0.00017,+0.000027/-0.000072,Hall A,e-,8.85,p,0.93827208816
537,537,0.504,-0.154,4.56,142.5,deg,deltad4SigLU,0.000231,nb GeV^-4,0.00016,+0.000041/-0.000012,Hall A,e-,8.85,p,0.93827208816
538,538,0.504,-0.154,4.56,157.5,deg,deltad4SigLU,0.000599,nb GeV^-4,0.00017,+0.000110/-0.000036,Hall A,e-,8.85,p,0.93827208816
539,539,0.504,-0.154,4.56,172.5,deg,deltad4SigLU,0.000225,nb GeV^-4,0.00017,+0.000100/-0.000150,Hall A,e-,8.85,p,0.93827208816
540,540,0.504,-0.154,4.56,187.5,deg,deltad4SigLU,0.000267,nb GeV^-4,0.00018,+0.000061/-0.000022,Hall A,e-,8.85,p,0.93827208816
541,541,0.504,-0.154,4.56,202.5,deg,deltad4SigLU,-7.05e-05,nb GeV^-4,0.00019,+0.000080/-0.000100,Hall A,e-,8.85,p,0.93827208816
542,542,0.504,-0.154,4.56,217.5,deg,deltad4SigLU,-7.53e-05,nb GeV^-4,0.0002,+0.000060/-0.000080,Hall A,e-,8.85,p,0.93827208816
543,543,0.504,-0.154,4.56,232.5,deg,deltad4SigLU,-0.000388,nb GeV^-4,0.0002,+0.000071/-0.000042,Hall A,e-,8.85,p,0.93827208816
544,544,0.504,-0.154,4.56,247.5,deg,deltad4SigLU,-0.00018,nb GeV^-4,0.0002,+0.000050/-0.000080,Hall A,e-,8.85,p,0.93827208816
545,545,0.504,-0.154,4.56,262.5,deg,deltad4SigLU,-0.000388,nb GeV^-4,0.00021,+0.000071/-0.000071,Hall A,e-,8.85,p,0.93827208816
546,546,0.504,-0.154,4.56,277.5,deg,deltad4SigLU,-0.000653,nb GeV^-4,0.00022,+0.000037/-0.000054,Hall A,e-,8.85,p,0.93827208816
547,547,0.504,-0.154,4.56,292.5,deg,deltad4SigLU,-0.000983,nb GeV^-4,0.00023,+0.000095/-0.000059,Hall A,e-,8.85,p,0.93827208816
548,548,0.504,-0.154,4.56,307.5,deg,deltad4SigLU,-0.000702,nb GeV^-4,0.00027,+0.000100/-0.000120,Hall A,e-,8.85,p,0.93827208816
549,549,0.504,-0.154,4.56,322.5,deg,deltad4SigLU,-0.00108,nb GeV^-4,0.00034,+0.000078/-0.000130,Hall A,e-,8.85,p,0.93827208816
550,550,0.504,-0.154,4.56,337.5,deg,deltad4SigLU,-0.000595,nb GeV^-4,0.00041,+0.000044/-0.000380,Hall A,e-,8.85,p,0.93827208816
551,551,0.504,-0.154,4.56,352.5,deg,deltad4SigLU,-0.000912,nb GeV^-4,0.00046,+0.000180/-0.000270,Hall A,e-,8.85,p,0.93827208816
552,552,0.506,-0.216,4.57,7.5,deg,deltad4SigLU,0.000444,nb GeV^-4,0.0006,+0.000052/-0.000130,Hall A,e-,8.85,p,0.93827208816
553,553,0.506,-0.216,4.57,22.5,deg,deltad4SigLU,-0.000243,nb GeV^-4,0.00055,+0.000100/-0.000150,Hall A,e-,8.85,p,0.93827208816
554,554,0.506,-0.216,4.57,37.5,deg,deltad4SigLU,0.000477,nb GeV^-4,0.00037,+0.000072/-0.000120,Hall A,e-,8.85,p,0.93827208816
555,555,0.506,-0.216,4.57,52.5,deg,deltad4SigLU,0.000507,nb GeV^-4,0.00029,+0.000091/-0.000100,Hall A,e-,8.85,p,0.93827208816
556,556,0.506,-0.216,4.57,67.5,deg,deltad4SigLU,0.000436,nb GeV^-4,0.00022,+0.000071/-0.000140,Hall A,e-,8.85,p,0.93827208816
557,557,0.506,-0.216,4.57,82.5,deg,deltad4SigLU,0.000279,nb GeV^-4,0.0002,+0.000071/-0.000090,Hall A,e-,8.85,p,0.93827208816
558,558,0.506,-0.216,4.57,97.5,deg,deltad4SigLU,0.000155,nb GeV^-4,0.00018,+0.000090/-0.000021,Hall A,e-,8.85,p,0.93827208816
559,559,0.506,-0.216,4.57,112.5,deg,deltad4SigLU,0.000382,nb GeV^-4,0.00017,+0.000051/-0.000042,Hall A,e-,8.85,p,0.93827208816
560,560,0.506,-0.216,4.57,127.5,deg,deltad4SigLU,0.000333,nb GeV^-4,0.00016,+0.000091/-0.000100,Hall A,e-,8.85,p,0.93827208816
561,561,0.506,-0.216,4.57,142.5,deg,deltad4SigLU,0.000275,nb GeV^-4,0.00018,+0.000013/-0.000120,Hall A,e-,8.85,p,0.93827208816
562,562,0.506,-0.216,4.57,157.5,deg,deltad4SigLU,6.18e-05,nb GeV^-4,0.00017,+0.000140/-0.000060,Hall A,e-,8.85,p,0.93827208816
563,563,0.506,-0.216,4.57,172.5,deg,deltad4SigLU,-0.000278,nb GeV^-4,0.00019,+0.000061/-0.000022,Hall A,e-,8.85,p,0.93827208816
564,564,0.506,-0.216,4.57,187.5,deg,deltad4SigLU,0.000117,nb GeV^-4,0.0002,+0.000030/-0.000100,Hall A,e-,8.85,p,0.93827208816
565,565,0.506,-0.216,4.57,202.5,deg,deltad4SigLU,-3.43e-05,nb GeV^-4,0.0002,+0.000001/-0.000150,Hall A,e-,8.85,p,0.93827208816
566,566,0.506,-0.216,4.57,217.5,deg,deltad4SigLU,2.15e-05,nb GeV^-4,0.00021,+0.000040/-0.000070,Hall A,e-,8.85,p,0.93827208816
567,567,0.506,-0.216,4.57,232.5,deg,deltad4SigLU,-0.000692,nb GeV^-4,0.00021,+0.000037/-0.000110,Hall A,e-,8.85,p,0.93827208816
568,568,0.506,-0.216,4.57,247.5,deg,deltad4SigLU,-0.00064,nb GeV^-4,0.0002,+0.000063/-0.000020,Hall A,e-,8.85,p,0.93827208816
569,569,0.506,-0.216,4.57,262.5,deg,deltad4SigLU,-0.000524,nb GeV^-4,0.00021,+0.000043/-0.000072,Hall A,e-,8.85,p,0.93827208816
570,570,0.506,-0.216,4.57,277.5,deg,deltad4SigLU,-0.000596,nb GeV^-4,0.00021,+0.000044/-0.000073,Hall A,e-,8.85,p,0.93827208816
571,571,0.506,-0.216,4.57,292.5,deg,deltad4SigLU,-0.000243,nb GeV^-4,0.00023,+0.000008/-0.000090,Hall A,e-,8.85,p,0.93827208816
572,572,0.506,-0.216,4.57,307.5,deg,deltad4SigLU,-0.000976,nb GeV^-4,0.00028,+0.000100/-0.000033,Hall A,e-,8.85,p,0.93827208816
573,573,0.506,-0.216,4.57,322.5,deg,deltad4SigLU,-0.000725,nb GeV^-4,0.00036,+0.000100/-0.000110,Hall A,e-,8.85,p,0.93827208816
574,574,0.506,-0.216,4.57,337.5,deg,deltad4SigLU,9.68e-05,nb GeV^-4,0.00048,+0.000120/-0.000140,Hall A,e-,8.85,p,0.93827208816
575,575,0.506,-0.216,4.57,352.5,deg,deltad4SigLU,5.8e-05,nb GeV^-4,0.0006,+0.000200/-0.000140,Hall A,e-,8.85,p,0.93827208816
576,576,0.508,-0.305,4.59,7.5,deg,deltad4SigLU,-0.000349,nb GeV^-4,0.00081,+0.000270/-0.000130,Hall A,e-,8.85,p,0.93827208816
577,577,0.508,-0.305,4.59,22.5,deg,deltad4SigLU,0.00106,nb GeV^-4,0.00065,+0.000180/-0.000052,Hall A,e-,8.85,p,0.93827208816
578,578,0.508,-0.305,4.59,37.5,deg,deltad4SigLU,0.000919,nb GeV^-4,0.00036,+0.000100/-0.000210,Hall A,e-,8.85,p,0.93827208816
579,579,0.508,-0.305,4.59,52.5,deg,deltad4SigLU,0.000465,nb GeV^-4,0.00023,+0.000091/-0.000033,Hall A,e-,8.85,p,0.93827208816
580,580,0.508,-0.305,4.59,67.5,deg,deltad4SigLU,0.000706,nb GeV^-4,0.00019,+0.000055/-0.000120,Hall A,e-,8.85,p,0.93827208816
581,581,0.508,-0.305,4.59,82.5,deg,deltad4SigLU,0.000391,nb GeV^-4,0.00016,+0.000042/-0.000061,Hall A,e-,8.85,p,0.93827208816
582,582,0.508,-0.305,4.59,97.5,deg,deltad4SigLU,0.000261,nb GeV^-4,0.00015,+0.000013/-0.000090,Hall A,e-,8.85,p,0.93827208816
583,583,0.508,-0.305,4.59,112.5,deg,deltad4SigLU,0.000258,nb GeV^-4,0.00013,+0.000022/-0.000070,Hall A,e-,8.85,p,0.93827208816
584,584,0.508,-0.305,4.59,127.5,deg,deltad4SigLU,0.00024,nb GeV^-4,0.00012,+0.000013/-0.000060,Hall A,e-,8.85,p,0.93827208816
585,585,0.508,-0.305,4.59,142.5,deg,deltad4SigLU,0.000279,nb GeV^-4,0.00012,+0.000013/-0.000031,Hall A,e-,8.85,p,0.93827208816
586,586,0.508,-0.305,4.59,157.5,deg,deltad4SigLU,0.00022,nb GeV^-4,0.00014,+0.000080/-0.000120,Hall A,e-,8.85,p,0.93827208816
587,587,0.508,-0.305,4.59,172.5,deg,deltad4SigLU,0.000109,nb GeV^-4,0.00015,+0.000011/-0.000090,Hall A,e-,8.85,p,0.93827208816
588,588,0.508,-0.305,4.59,187.5,deg,deltad4SigLU,-0.000171,nb GeV^-4,0.00014,+0.000040/-0.000050,Hall A,e-,8.85,p,0.93827208816
589,589,0.508,-0.305,4.59,202.5,deg,deltad4SigLU,-0.000254,nb GeV^-4,0.00015,+0.000090/-0.000041,Hall A,e-,8.85,p,0.93827208816
590,590,0.508,-0.305,4.59,217.5,deg,deltad4SigLU,-0.000309,nb GeV^-4,0.00016,+0.000071/-0.000160,Hall A,e-,8.85,p,0.93827208816
591,591,0.508,-0.305,4.59,232.5,deg,deltad4SigLU,-0.000482,nb GeV^-4,0.00015,+0.000072/-0.000018,Hall A,e-,8.85,p,0.93827208816
592,592,0.508,-0.305,4.59,247.5,deg,deltad4SigLU,-0.000493,nb GeV^-4,0.00014,+0.000043/-0.000025,Hall A,e-,8.85,p,0.93827208816
593,593,0.508,-0.305,4.59,262.5,deg,deltad4SigLU,-0.000386,nb GeV^-4,0.00015,+0.000016/-0.000032,Hall A,e-,8.85,p,0.93827208816
594,594,0.508,-0.305,4.59,277.5,deg,deltad4SigLU,-0.000484,nb GeV^-4,0.00017,+0.000091/-0.000018,Hall A,e-,8.85,p,0.93827208816
595,595,0.508,-0.305,4.59,292.5,deg,deltad4SigLU,-0.00012,nb GeV^-4,0.0002,+0.000050/-0.000070,Hall A,e-,8.85,p,0.93827208816
596,596,0.508,-0.305,4.59,307.5,deg,deltad4SigLU,-0.000517,nb GeV^-4,0.00027,+0.000092/-0.000082,Hall A,e-,8.85,p,0.93827208816
597,597,0.508,-0.305,4.59,322.5,deg,deltad4SigLU,4.8e-05,nb GeV^-4,0.00037,+0.000060/-0.000190,Hall A,e-,8.85,p,0.93827208816
598,598,0.508,-0.305,4.59,337.5,deg,deltad4SigLU,1.09e-05,nb GeV^-4,0.00055,+0.000210/-0.000210,Hall A,e-,8.85,p,0.93827208816
599,599,0.508,-0.305,4.59,352.5,deg,deltad4SigLU,0.000486,nb GeV^-4,0.00067,+0.000170/-0.000018,Hall A,e-,8.85,p,0.93827208816
600,600,0.482,-0.03,5.33,7.5,deg,deltad4SigLU,-0.0004,nb GeV^-4,0.00038,+0.000140/-0.000071,Hall A,e-,8.85,p,0.93827208816
601,601,0.482,-0.03,5.33,22.5,deg,deltad4SigLU,0.00039,nb GeV^-4,0.00036,+0.000140/-0.000024,Hall A,e-,8.85,p,0.93827208816
602,602,0.482,-0.03,5.33,37.5,deg,deltad4SigLU,0.000943,nb GeV^-4,0.00033,+0.000160/-0.000160,Hall A,e-,8.85,p,0.93827208816
603,603,0.482,-0.03,5.33,52.5,deg,deltad4SigLU,0.000326,nb GeV^-4,0.00035,+0.000041/-0.000130,Hall A,e-,8.85,p,0.93827208816
604,604,0.482,-0.03,5.33,67.5,deg,deltad4SigLU,0.000375,nb GeV^-4,0.0003,+0.000280/-0.000071,Hall A,e-,8.85,p,0.93827208816
605,605,0.482,-0.03,5.33,82.5,deg,deltad4SigLU,0.000448,nb GeV^-4,0.0003,+0.000100/-0.000033,Hall A,e-,8.85,p,0.93827208816
606,606,0.482,-0.03,5.33,97.5,deg,deltad4SigLU,0.000472,nb GeV^-4,0.00028,+0.000110/-0.000081,Hall A,e-,8.85,p,0.93827208816
607,607,0.482,-0.03,5.33,112.5,deg,deltad4SigLU,0.000196,nb GeV^-4,0.00029,+0.000130/-0.000031,Hall A,e-,8.85,p,0.93827208816
608,608,0.482,-0.03,5.33,127.5,deg,deltad4SigLU,0.000568,nb GeV^-4,0.00027,+0.000063/-0.000063,Hall A,e-,8.85,p,0.93827208816
609,609,0.482,-0.03,5.33,142.5,deg,deltad4SigLU,0.000393,nb GeV^-4,0.00026,+0.000061/-0.000110,Hall A,e-,8.85,p,0.93827208816
610,610,0.482,-0.03,5.33,157.5,deg,deltad4SigLU,0.000122,nb GeV^-4,0.00027,+0.000050/-0.000200,Hall A,e-,8.85,p,0.93827208816
611,611,0.482,-0.03,5.33,172.5,deg,deltad4SigLU,-0.000139,nb GeV^-4,0.00027,+0.000060/-0.000080,Hall A,e-,8.85,p,0.93827208816
612,612,0.482,-0.03,5.33,187.5,deg,deltad4SigLU,0.000396,nb GeV^-4,0.00025,+0.000042/-0.000160,Hall A,e-,8.85,p,0.93827208816
613,613,0.482,-0.03,5.33,202.5,deg,deltad4SigLU,-0.000217,nb GeV^-4,0.00026,+0.000070/-0.000041,Hall A,e-,8.85,p,0.93827208816
614,614,0.482,-0.03,5.33,217.5,deg,deltad4SigLU,-0.00011,nb GeV^-4,0.00025,+0.000080/-0.000060,Hall A,e-,8.85,p,0.93827208816
615,615,0.482,-0.03,5.33,232.5,deg,deltad4SigLU,-0.000123,nb GeV^-4,0.00027,+0.000050/-0.000100,Hall A,e-,8.85,p,0.93827208816
616,616,0.482,-0.03,5.33,247.5,deg,deltad4SigLU,-0.00054,nb GeV^-4,0.00028,+0.000053/-0.000053,Hall A,e-,8.85,p,0.93827208816
617,617,0.482,-0.03,5.33,262.5,deg,deltad4SigLU,-0.000291,nb GeV^-4,0.00031,+0.000081/-0.000014,Hall A,e-,8.85,p,0.93827208816
618,618,0.482,-0.03,5.33,277.5,deg,deltad4SigLU,-0.000241,nb GeV^-4,0.00032,+0.000110/-0.000080,Hall A,e-,8.85,p,0.93827208816
619,619,0.482,-0.03,5.33,292.5,deg,deltad4SigLU,-0.000839,nb GeV^-4,0.00032,+0.000094/-0.000110,Hall A,e-,8.85,p,0.93827208816
620,620,0.482,-0.03,5.33,307.5,deg,deltad4SigLU,-8.09e-05,nb GeV^-4,0.00034,+0.000070/-0.000130,Hall A,e-,8.85,p,0.93827208816
621,621,0.482,-0.03,5.33,322.5,deg,deltad4SigLU,7.94e-05,nb GeV^-4,0.00035,+0.000100/-0.000080,Hall A,e-,8.85,p,0.93827208816
622,622,0.482,-0.03,5.33,337.5,deg,deltad4SigLU,-0.000267,nb GeV^-4,0.00035,+0.000130/-0.000090,Hall A,e-,8.85,p,0.93827208816
623,623,0.482,-0.03,5.33,352.5,deg,deltad4SigLU,-0.00011,nb GeV^-4,0.00034,+0.000220/-0.000120,Hall A,e-,8.85,p,0.93827208816
624,624,0.483,-0.0882,5.34,7.5,deg,deltad4SigLU,0.000183,nb GeV^-4,0.00022,+0.000180/-0.000012,Hall A,e-,8.85,p,0.93827208816
625,625,0.483,-0.0882,5.34,22.5,deg,deltad4SigLU,0.000271,nb GeV^-4,0.00023,+0.000240/-0.000071,Hall A,e-,8.85,p,0.93827208816
626,626,0.483,-0.0882,5.34,37.5,deg,deltad4SigLU,0.00092,nb GeV^-4,0.00024,+0.000140/-0.000076,Hall A,e-,8.85,p,0.93827208816
627,627,0.483,-0.0882,5.34,52.5,deg,deltad4SigLU,-5.76e-05,nb GeV^-4,0.00023,+0.000050/-0.000080,Hall A,e-,8.85,p,0.93827208816
628,628,0.483,-0.0882,5.34,67.5,deg,deltad4SigLU,0.000374,nb GeV^-4,0.00025,+0.000051/-0.000061,Hall A,e-,8.85,p,0.93827208816
629,629,0.483,-0.0882,5.34,82.5,deg,deltad4SigLU,0.000507,nb GeV^-4,0.00026,+0.000043/-0.000160,Hall A,e-,8.85,p,0.93827208816
630,630,0.483,-0.0882,5.34,97.5,deg,deltad4SigLU,0.000355,nb GeV^-4,0.00025,+0.000051/-0.000130,Hall A,e-,8.85,p,0.93827208816
631,631,0.483,-0.0882,5.34,112.5,deg,deltad4SigLU,0.000982,nb GeV^-4,0.00023,+0.000130/-0.000140,Hall A,e-,8.85,p,0.93827208816
632,632,0.483,-0.0882,5.34,127.5,deg,deltad4SigLU,0.000312,nb GeV^-4,0.00023,+0.000091/-0.000061,Hall A,e-,8.85,p,0.93827208816
633,633,0.483,-0.0882,5.34,142.5,deg,deltad4SigLU,0.000289,nb GeV^-4,0.00023,+0.000081/-0.000071,Hall A,e-,8.85,p,0.93827208816
634,634,0.483,-0.0882,5.34,157.5,deg,deltad4SigLU,0.000378,nb GeV^-4,0.00022,+0.000110/-0.000042,Hall A,e-,8.85,p,0.93827208816
635,635,0.483,-0.0882,5.34,172.5,deg,deltad4SigLU,8.15e-05,nb GeV^-4,0.00025,+0.000060/-0.000060,Hall A,e-,8.85,p,0.93827208816
636,636,0.483,-0.0882,5.34,187.5,deg,deltad4SigLU,-0.000137,nb GeV^-4,0.00024,+0.000100/-0.000070,Hall A,e-,8.85,p,0.93827208816
637,637,0.483,-0.0882,5.34,202.5,deg,deltad4SigLU,-0.000224,nb GeV^-4,0.00025,+0.000110/-0.000090,Hall A,e-,8.85,p,0.93827208816
638,638,0.483,-0.0882,5.34,217.5,deg,deltad4SigLU,-0.000529,nb GeV^-4,0.00022,+0.000110/-0.000043,Hall A,e-,8.85,p,0.93827208816
639,639,0.483,-0.0882,5.34,232.5,deg,deltad4SigLU,-1.49e-05,nb GeV^-4,0.00026,+0.000040/-0.000070,Hall A,e-,8.85,p,0.93827208816
640,640,0.483,-0.0882,5.34,247.5,deg,deltad4SigLU,-0.000823,nb GeV^-4,0.00027,+0.000084/-0.000100,Hall A,e-,8.85,p,0.93827208816
641,641,0.483,-0.0882,5.34,262.5,deg,deltad4SigLU,-0.00035,nb GeV^-4,0.00026,+0.000061/-0.000110,Hall A,e-,8.85,p,0.93827208816
642,642,0.483,-0.0882,5.34,277.5,deg,deltad4SigLU,-0.000249,nb GeV^-4,0.00027,+0.000061/-0.000120,Hall A,e-,8.85,p,0.93827208816
643,643,0.483,-0.0882,5.34,292.5,deg,deltad4SigLU,-0.000332,nb GeV^-4,0.00027,+0.000071/-0.000110,Hall A,e-,8.85,p,0.93827208816
644,644,0.483,-0.0882,5.34,307.5,deg,deltad4SigLU,0.00023,nb GeV^-4,0.00026,+0.000080/-0.000260,Hall A,e-,8.85,p,0.93827208816
