xB,t,Q2,phi,deg/rad,bin,obs,value,units,stat_u,syst_u,col,lepton,E_lepton,hadron,E_hadron
0.229,-0.196,2.921,134.5,deg,68,d4SigUU,0.042928,nb GeV^-4,0.0072653,0.016132,CLAS,e-,10.6,p,0.938272088
0.229,-0.196,2.921,164.8,deg,68,d4SigUU,0.024188,nb GeV^-4,0.0058805,0.0095252,CLAS,e-,10.6,p,0.938272088
0.229,-0.196,2.921,195.2,deg,68,d4SigUU,0.039506,nb GeV^-4,0.013869,0.013817,CLAS,e-,10.6,p,0.938272088
0.229,-0.196,2.921,286.1,deg,68,d4SigUU,0.066561,nb GeV^-4,0.02569,0.025923,CLAS,e-,10.6,p,0.938272088
0.229,-0.196,2.921,307.8,deg,68,d4SigUU,0.10864,nb GeV^-4,0.024613,0.039174,CLAS,e-,10.6,p,0.938272088
0.229,-0.196,2.921,322.7,deg,68,d4SigUU,0.13836,nb GeV^-4,0.014855,0.047222,CLAS,e-,10.6,p,0.938272088
0.229,-0.196,2.921,337.7,deg,68,d4SigUU,0.18275,nb GeV^-4,0.014076,0.0585,CLAS,e-,10.6,p,0.938272088
0.229,-0.196,2.921,352.5,deg,68,d4SigUU,0.21739,nb GeV^-4,0.01402,0.070016,CLAS,e-,10.6,p,0.938272088
0.229,-0.319,2.92,7.4,deg,69,d4SigUU,0.14078,nb GeV^-4,0.0067848,0.045208,CLAS,e-,10.6,p,0.938272088
0.229,-0.319,2.92,22.2,deg,69,d4SigUU,0.12461,nb GeV^-4,0.0062884,0.040958,CLAS,e-,10.6,p,0.938272088
0.229,-0.319,2.92,37.1,deg,69,d4SigUU,0.10042,nb GeV^-4,0.0066494,0.033536,CLAS,e-,10.6,p,0.938272088
0.229,-0.319,2.92,52.1,deg,69,d4SigUU,0.065554,nb GeV^-4,0.0072415,0.023038,CLAS,e-,10.6,p,0.938272088
0.229,-0.319,2.92,67.2,deg,69,d4SigUU,0.046575,nb GeV^-4,0.0058148,0.01575,CLAS,e-,10.6,p,0.938272088
0.229,-0.319,2.92,82.3,deg,69,d4SigUU,0.04002,nb GeV^-4,0.0036447,0.012966,CLAS,e-,10.6,p,0.938272088
0.229,-0.319,2.92,97.3,deg,69,d4SigUU,0.027491,nb GeV^-4,0.0025804,0.0090386,CLAS,e-,10.6,p,0.938272088
0.229,-0.319,2.92,112.3,deg,69,d4SigUU,0.018553,nb GeV^-4,0.0023112,0.0063583,CLAS,e-,10.6,p,0.938272088
0.229,-0.319,2.92,127.4,deg,69,d4SigUU,0.017381,nb GeV^-4,0.0023779,0.0061565,CLAS,e-,10.6,p,0.938272088
0.229,-0.319,2.92,142.4,deg,69,d4SigUU,0.024121,nb GeV^-4,0.0028181,0.010027,CLAS,e-,10.6,p,0.938272088
0.229,-0.319,2.92,157.5,deg,69,d4SigUU,0.012913,nb GeV^-4,0.0022133,0.0048968,CLAS,e-,10.6,p,0.938272088
0.229,-0.319,2.92,172.5,deg,69,d4SigUU,0.015576,nb GeV^-4,0.0023759,0.0053233,CLAS,e-,10.6,p,0.938272088
0.229,-0.319,2.92,187.5,deg,69,d4SigUU,0.02001,nb GeV^-4,0.0030675,0.0072918,CLAS,e-,10.6,p,0.938272088
0.229,-0.319,2.92,202.5,deg,69,d4SigUU,0.019099,nb GeV^-4,0.004088,0.0087303,CLAS,e-,10.6,p,0.938272088
0.229,-0.319,2.92,232.6,deg,69,d4SigUU,0.015802,nb GeV^-4,0.0046651,0.0062913,CLAS,e-,10.6,p,0.938272088
0.229,-0.319,2.92,255.8,deg,69,d4SigUU,0.019265,nb GeV^-4,0.0044126,0.0084205,CLAS,e-,10.6,p,0.938272088
0.229,-0.319,2.92,277.8,deg,69,d4SigUU,0.03882,nb GeV^-4,0.0094742,0.016618,CLAS,e-,10.6,p,0.938272088
0.229,-0.319,2.92,292.8,deg,69,d4SigUU,0.059528,nb GeV^-4,0.014589,0.0251,CLAS,e-,10.6,p,0.938272088
0.229,-0.319,2.92,307.9,deg,69,d4SigUU,0.069578,nb GeV^-4,0.014521,0.023876,CLAS,e-,10.6,p,0.938272088
0.229,-0.319,2.92,322.9,deg,69,d4SigUU,0.0848,nb GeV^-4,0.0071509,0.027604,CLAS,e-,10.6,p,0.938272088
0.229,-0.319,2.92,337.9,deg,69,d4SigUU,0.11546,nb GeV^-4,0.0062475,0.037992,CLAS,e-,10.6,p,0.938272088
0.229,-0.319,2.92,352.6,deg,69,d4SigUU,0.13674,nb GeV^-4,0.006575,0.04407,CLAS,e-,10.6,p,0.938272088
0.228,-0.494,2.923,7.1,deg,70,d4SigUU,0.12219,nb GeV^-4,0.0060997,0.040191,CLAS,e-,10.6,p,0.938272088
0.228,-0.494,2.923,21.9,deg,70,d4SigUU,0.085306,nb GeV^-4,0.0045045,0.027909,CLAS,e-,10.6,p,0.938272088
0.228,-0.494,2.923,36.9,deg,70,d4SigUU,0.057031,nb GeV^-4,0.0046423,0.018986,CLAS,e-,10.6,p,0.938272088
0.228,-0.494,2.923,52,deg,70,d4SigUU,0.029024,nb GeV^-4,0.0066743,0.011061,CLAS,e-,10.6,p,0.938272088
0.228,-0.494,2.923,73.6,deg,70,d4SigUU,0.018802,nb GeV^-4,0.0030263,0.0068596,CLAS,e-,10.6,p,0.938272088
0.228,-0.494,2.923,97.3,deg,70,d4SigUU,0.015538,nb GeV^-4,0.001953,0.005402,CLAS,e-,10.6,p,0.938272088
0.228,-0.494,2.923,112.3,deg,70,d4SigUU,0.0090766,nb GeV^-4,0.0013266,0.0033718,CLAS,e-,10.6,p,0.938272088
0.228,-0.494,2.923,127.4,deg,70,d4SigUU,0.0093631,nb GeV^-4,0.0014673,0.0033752,CLAS,e-,10.6,p,0.938272088
0.228,-0.494,2.923,142.4,deg,70,d4SigUU,0.0090251,nb GeV^-4,0.0012275,0.0034214,CLAS,e-,10.6,p,0.938272088
0.228,-0.494,2.923,157.4,deg,70,d4SigUU,0.0064066,nb GeV^-4,0.0011619,0.0022062,CLAS,e-,10.6,p,0.938272088
0.228,-0.494,2.923,172.5,deg,70,d4SigUU,0.0043872,nb GeV^-4,0.0010262,0.0016756,CLAS,e-,10.6,p,0.938272088
0.228,-0.494,2.923,187.5,deg,70,d4SigUU,0.0081427,nb GeV^-4,0.001282,0.002768,CLAS,e-,10.6,p,0.938272088
0.228,-0.494,2.923,202.5,deg,70,d4SigUU,0.00748,nb GeV^-4,0.0015102,0.0027188,CLAS,e-,10.6,p,0.938272088
0.228,-0.494,2.923,247.6,deg,70,d4SigUU,0.010539,nb GeV^-4,0.0026805,0.0042525,CLAS,e-,10.6,p,0.938272088
0.228,-0.494,2.923,262.7,deg,70,d4SigUU,0.0072172,nb GeV^-4,0.0017134,0.0032676,CLAS,e-,10.6,p,0.938272088
0.228,-0.494,2.923,277.8,deg,70,d4SigUU,0.020183,nb GeV^-4,0.002648,0.0067702,CLAS,e-,10.6,p,0.938272088
0.228,-0.494,2.923,292.9,deg,70,d4SigUU,0.021071,nb GeV^-4,0.0032419,0.0082841,CLAS,e-,10.6,p,0.938272088
0.228,-0.494,2.923,308,deg,70,d4SigUU,0.029035,nb GeV^-4,0.0039681,0.009596,CLAS,e-,10.6,p,0.938272088
0.228,-0.494,2.923,323.1,deg,70,d4SigUU,0.056354,nb GeV^-4,0.0046419,0.01854,CLAS,e-,10.6,p,0.938272088
0.228,-0.494,2.923,338.1,deg,70,d4SigUU,0.082609,nb GeV^-4,0.0040943,0.027137,CLAS,e-,10.6,p,0.938272088
0.228,-0.494,2.923,352.8,deg,70,d4SigUU,0.12963,nb GeV^-4,0.0060913,0.041764,CLAS,e-,10.6,p,0.938272088
0.225,-0.703,2.953,21.5,deg,71,d4SigUU,0.068699,nb GeV^-4,0.0045458,0.023137,CLAS,e-,10.6,p,0.938272088
0.225,-0.703,2.953,58,deg,71,d4SigUU,0.012914,nb GeV^-4,0.0038472,0.0048518,CLAS,e-,10.6,p,0.938272088
0.225,-0.703,2.953,119.5,deg,71,d4SigUU,0.0029255,nb GeV^-4,0.00069273,0.0014751,CLAS,e-,10.6,p,0.938272088
0.225,-0.703,2.953,142.5,deg,71,d4SigUU,0.002791,nb GeV^-4,0.00081466,0.0010587,CLAS,e-,10.6,p,0.938272088
0.225,-0.703,2.953,157.4,deg,71,d4SigUU,0.0032177,nb GeV^-4,0.00083391,0.0012461,CLAS,e-,10.6,p,0.938272088
0.225,-0.703,2.953,172.5,deg,71,d4SigUU,0.0038886,nb GeV^-4,0.0010541,0.0013907,CLAS,e-,10.6,p,0.938272088
0.225,-0.703,2.953,187.5,deg,71,d4SigUU,0.0033687,nb GeV^-4,0.00084382,0.0013683,CLAS,e-,10.6,p,0.938272088
0.225,-0.703,2.953,202.6,deg,71,d4SigUU,0.0034741,nb GeV^-4,0.0010124,0.0012584,CLAS,e-,10.6,p,0.938272088
0.225,-0.703,2.953,225.3,deg,71,d4SigUU,0.0041365,nb GeV^-4,0.0013392,0.0015203,CLAS,e-,10.6,p,0.938272088
0.225,-0.703,2.953,262.7,deg,71,d4SigUU,0.0056601,nb GeV^-4,0.0012061,0.0025189,CLAS,e-,10.6,p,0.938272088
0.225,-0.703,2.953,277.8,deg,71,d4SigUU,0.0095582,nb GeV^-4,0.0013514,0.0032442,CLAS,e-,10.6,p,0.938272088
0.225,-0.703,2.953,292.9,deg,71,d4SigUU,0.011306,nb GeV^-4,0.0017221,0.004042,CLAS,e-,10.6,p,0.938272088
0.225,-0.703,2.953,308.1,deg,71,d4SigUU,0.015079,nb GeV^-4,0.002257,0.0057318,CLAS,e-,10.6,p,0.938272088
0.225,-0.703,2.953,323.3,deg,71,d4SigUU,0.02786,nb GeV^-4,0.002918,0.009883,CLAS,e-,10.6,p,0.938272088
0.225,-0.703,2.953,338.5,deg,71,d4SigUU,0.066067,nb GeV^-4,0.0038638,0.021472,CLAS,e-,10.6,p,0.938272088
0.218,-0.902,3.031,21.1,deg,72,d4SigUU,0.052734,nb GeV^-4,0.0046024,0.02038,CLAS,e-,10.6,p,0.938272088
0.218,-0.902,3.031,36.6,deg,72,d4SigUU,0.018118,nb GeV^-4,0.0026334,0.0068726,CLAS,e-,10.6,p,0.938272088
0.218,-0.902,3.031,57.9,deg,72,d4SigUU,0.006496,nb GeV^-4,0.0014071,0.0022839,CLAS,e-,10.6,p,0.938272088
0.218,-0.902,3.031,149.9,deg,72,d4SigUU,0.0019138,nb GeV^-4,0.00045688,0.00062571,CLAS,e-,10.6,p,0.938272088
0.218,-0.902,3.031,180,deg,72,d4SigUU,0.0012018,nb GeV^-4,0.00044722,0.00049268,CLAS,e-,10.6,p,0.938272088
0.218,-0.902,3.031,277.8,deg,72,d4SigUU,0.0061133,nb GeV^-4,0.0010144,0.0021408,CLAS,e-,10.6,p,0.938272088
0.218,-0.902,3.031,292.9,deg,72,d4SigUU,0.0053483,nb GeV^-4,0.0010651,0.0026084,CLAS,e-,10.6,p,0.938272088
0.218,-0.902,3.031,308.1,deg,72,d4SigUU,0.0084,nb GeV^-4,0.0016962,0.0031986,CLAS,e-,10.6,p,0.938272088
0.218,-0.902,3.031,323.4,deg,72,d4SigUU,0.020622,nb GeV^-4,0.0025216,0.0070656,CLAS,e-,10.6,p,0.938272088
0.218,-0.902,3.031,338.9,deg,72,d4SigUU,0.056101,nb GeV^-4,0.0040314,0.018825,CLAS,e-,10.6,p,0.938272088
0.237,-0.196,3.681,7.4,deg,73,d4SigUU,0.29218,nb GeV^-4,0.016209,0.096747,CLAS,e-,10.6,p,0.938272088
0.237,-0.196,3.681,22.2,deg,73,d4SigUU,0.2487,nb GeV^-4,0.014321,0.080638,CLAS,e-,10.6,p,0.938272088
0.237,-0.196,3.681,37.2,deg,73,d4SigUU,0.18146,nb GeV^-4,0.01456,0.06039,CLAS,e-,10.6,p,0.938272088
0.237,-0.196,3.681,52.2,deg,73,d4SigUU,0.15555,nb GeV^-4,0.021758,0.051156,CLAS,e-,10.6,p,0.938272088
0.237,-0.196,3.681,82.2,deg,73,d4SigUU,0.069757,nb GeV^-4,0.013195,0.02926,CLAS,e-,10.6,p,0.938272088
0.237,-0.196,3.681,97.3,deg,73,d4SigUU,0.071133,nb GeV^-4,0.014115,0.032886,CLAS,e-,10.6,p,0.938272088
0.237,-0.196,3.681,119.3,deg,73,d4SigUU,0.044922,nb GeV^-4,0.011973,0.020222,CLAS,e-,10.6,p,0.938272088
0.237,-0.196,3.681,156.9,deg,73,d4SigUU,0.026363,nb GeV^-4,0.0070962,0.010472,CLAS,e-,10.6,p,0.938272088
0.237,-0.196,3.681,203.1,deg,73,d4SigUU,0.049174,nb GeV^-4,0.019171,0.024282,CLAS,e-,10.6,p,0.938272088
0.237,-0.196,3.681,301.3,deg,73,d4SigUU,0.16408,nb GeV^-4,0.023366,0.061942,CLAS,e-,10.6,p,0.938272088
0.237,-0.196,3.681,322.8,deg,73,d4SigUU,0.21375,nb GeV^-4,0.016418,0.073399,CLAS,e-,10.6,p,0.938272088
0.237,-0.196,3.681,337.7,deg,73,d4SigUU,0.27552,nb GeV^-4,0.017584,0.089558,CLAS,e-,10.6,p,0.938272088
0.237,-0.196,3.681,352.6,deg,73,d4SigUU,0.28849,nb GeV^-4,0.016359,0.094323,CLAS,e-,10.6,p,0.938272088
0.237,-0.319,3.681,7.3,deg,74,d4SigUU,0.2138,nb GeV^-4,0.0094499,0.069917,CLAS,e-,10.6,p,0.938272088
0.237,-0.319,3.681,22.1,deg,74,d4SigUU,0.17732,nb GeV^-4,0.0076859,0.057592,CLAS,e-,10.6,p,0.938272088
0.237,-0.319,3.681,37,deg,74,d4SigUU,0.13095,nb GeV^-4,0.0069542,0.042352,CLAS,e-,10.6,p,0.938272088
0.237,-0.319,3.681,52.1,deg,74,d4SigUU,0.09255,nb GeV^-4,0.0097389,0.032824,CLAS,e-,10.6,p,0.938272088
0.237,-0.319,3.681,67.1,deg,74,d4SigUU,0.034906,nb GeV^-4,0.0056236,0.011511,CLAS,e-,10.6,p,0.938272088
0.237,-0.319,3.681,82.2,deg,74,d4SigUU,0.030148,nb GeV^-4,0.0039505,0.010331,CLAS,e-,10.6,p,0.938272088
0.237,-0.319,3.681,97.2,deg,74,d4SigUU,0.027791,nb GeV^-4,0.0034673,0.010295,CLAS,e-,10.6,p,0.938272088
0.237,-0.319,3.681,112.3,deg,74,d4SigUU,0.023511,nb GeV^-4,0.0038535,0.0092376,CLAS,e-,10.6,p,0.938272088
0.237,-0.319,3.681,127.3,deg,74,d4SigUU,0.019682,nb GeV^-4,0.0035536,0.0070183,CLAS,e-,10.6,p,0.938272088
0.237,-0.319,3.681,142.4,deg,74,d4SigUU,0.017747,nb GeV^-4,0.0034942,0.0074414,CLAS,e-,10.6,p,0.938272088
0.237,-0.319,3.681,157.4,deg,74,d4SigUU,0.019711,nb GeV^-4,0.0041364,0.0086869,CLAS,e-,10.6,p,0.938272088
0.237,-0.319,3.681,172.5,deg,74,d4SigUU,0.016992,nb GeV^-4,0.0038357,0.0059228,CLAS,e-,10.6,p,0.938272088
0.237,-0.319,3.681,195.2,deg,74,d4SigUU,0.013125,nb GeV^-4,0.003273,0.0049387,CLAS,e-,10.6,p,0.938272088
0.237,-0.319,3.681,234,deg,74,d4SigUU,0.012672,nb GeV^-4,0.0033289,0.0051793,CLAS,e-,10.6,p,0.938272088
0.237,-0.319,3.681,277.8,deg,74,d4SigUU,0.034424,nb GeV^-4,0.0075281,0.012464,CLAS,e-,10.6,p,0.938272088
0.237,-0.319,3.681,308,deg,74,d4SigUU,0.085035,nb GeV^-4,0.0093241,0.028779,CLAS,e-,10.6,p,0.938272088
0.237,-0.319,3.681,323,deg,74,d4SigUU,0.1404,nb GeV^-4,0.0074446,0.045674,CLAS,e-,10.6,p,0.938272088
0.237,-0.319,3.681,338,deg,74,d4SigUU,0.18211,nb GeV^-4,0.0079233,0.05889,CLAS,e-,10.6,p,0.938272088
0.237,-0.319,3.681,352.7,deg,74,d4SigUU,0.22175,nb GeV^-4,0.0098532,0.072475,CLAS,e-,10.6,p,0.938272088
0.234,-0.498,3.675,6.6,deg,75,d4SigUU,0.23719,nb GeV^-4,0.013833,0.079677,CLAS,e-,10.6,p,0.938272088
0.234,-0.498,3.675,21.6,deg,75,d4SigUU,0.13833,nb GeV^-4,0.006382,0.044958,CLAS,e-,10.6,p,0.938272088
0.234,-0.498,3.675,36.8,deg,75,d4SigUU,0.073553,nb GeV^-4,0.0039848,0.024268,CLAS,e-,10.6,p,0.938272088
0.234,-0.498,3.675,51.9,deg,75,d4SigUU,0.046972,nb GeV^-4,0.0057758,0.015845,CLAS,e-,10.6,p,0.938272088
0.234,-0.498,3.675,73.4,deg,75,d4SigUU,0.012318,nb GeV^-4,0.0025218,0.0053651,CLAS,e-,10.6,p,0.938272088
0.234,-0.498,3.675,97.2,deg,75,d4SigUU,0.0098979,nb GeV^-4,0.0017299,0.0034629,CLAS,e-,10.6,p,0.938272088
0.234,-0.498,3.675,112.3,deg,75,d4SigUU,0.011528,nb GeV^-4,0.0018587,0.0038399,CLAS,e-,10.6,p,0.938272088
0.234,-0.498,3.675,127.4,deg,75,d4SigUU,0.008638,nb GeV^-4,0.0016393,0.0035763,CLAS,e-,10.6,p,0.938272088
0.234,-0.498,3.675,149.7,deg,75,d4SigUU,0.0058663,nb GeV^-4,0.0010044,0.0020611,CLAS,e-,10.6,p,0.938272088
0.234,-0.498,3.675,180,deg,75,d4SigUU,0.0059583,nb GeV^-4,0.0013646,0.0028416,CLAS,e-,10.6,p,0.938272088
0.234,-0.498,3.675,247.7,deg,75,d4SigUU,0.011324,nb GeV^-4,0.0023429,0.0038946,CLAS,e-,10.6,p,0.938272088
0.234,-0.498,3.675,262.8,deg,75,d4SigUU,0.0095867,nb GeV^-4,0.0017328,0.0034243,CLAS,e-,10.6,p,0.938272088
0.234,-0.498,3.675,277.8,deg,75,d4SigUU,0.01582,nb GeV^-4,0.0024323,0.0054438,CLAS,e-,10.6,p,0.938272088
0.234,-0.498,3.675,292.9,deg,75,d4SigUU,0.017466,nb GeV^-4,0.003401,0.0068595,CLAS,e-,10.6,p,0.938272088
0.234,-0.498,3.675,308,deg,75,d4SigUU,0.034292,nb GeV^-4,0.0041668,0.011288,CLAS,e-,10.6,p,0.938272088
0.234,-0.498,3.675,323.2,deg,75,d4SigUU,0.073654,nb GeV^-4,0.0041163,0.023811,CLAS,e-,10.6,p,0.938272088
0.234,-0.498,3.675,338.4,deg,75,d4SigUU,0.1337,nb GeV^-4,0.0059462,0.044049,CLAS,e-,10.6,p,0.938272088
0.234,-0.498,3.675,353.3,deg,75,d4SigUU,0.22092,nb GeV^-4,0.01244,0.073649,CLAS,e-,10.6,p,0.938272088
0.226,-0.718,3.651,36.7,deg,76,d4SigUU,0.04395,nb GeV^-4,0.003251,0.014592,CLAS,e-,10.6,p,0.938272088
0.226,-0.718,3.651,51.9,deg,76,d4SigUU,0.02934,nb GeV^-4,0.0060504,0.0098937,CLAS,e-,10.6,p,0.938272088
0.226,-0.718,3.651,88.8,deg,76,d4SigUU,0.0069316,nb GeV^-4,0.0017395,0.0024705,CLAS,e-,10.6,p,0.938272088
0.226,-0.718,3.651,119.3,deg,76,d4SigUU,0.0035721,nb GeV^-4,0.00084702,0.0013182,CLAS,e-,10.6,p,0.938272088
0.226,-0.718,3.651,240.7,deg,76,d4SigUU,0.0051607,nb GeV^-4,0.0011763,0.0022257,CLAS,e-,10.6,p,0.938272088
0.226,-0.718,3.651,262.7,deg,76,d4SigUU,0.0090889,nb GeV^-4,0.0015319,0.0035255,CLAS,e-,10.6,p,0.938272088
0.226,-0.718,3.651,277.8,deg,76,d4SigUU,0.0093105,nb GeV^-4,0.0015474,0.0030956,CLAS,e-,10.6,p,0.938272088
0.226,-0.718,3.651,293,deg,76,d4SigUU,0.010912,nb GeV^-4,0.0023443,0.0036276,CLAS,e-,10.6,p,0.938272088
0.226,-0.718,3.651,308.1,deg,76,d4SigUU,0.021352,nb GeV^-4,0.0038641,0.0073553,CLAS,e-,10.6,p,0.938272088
0.226,-0.718,3.651,323.4,deg,76,d4SigUU,0.0451,nb GeV^-4,0.0034172,0.015015,CLAS,e-,10.6,p,0.938272088
0.309,-0.198,1.664,14.8,deg,77,d4SigUU,0.084007,nb GeV^-4,0.015028,0.035176,CLAS,e-,10.6,p,0.938272088
0.309,-0.198,1.664,44.7,deg,77,d4SigUU,0.055102,nb GeV^-4,0.012512,0.02267,CLAS,e-,10.6,p,0.938272088
0.309,-0.198,1.664,315.3,deg,77,d4SigUU,0.046073,nb GeV^-4,0.011876,0.019237,CLAS,e-,10.6,p,0.938272088
0.309,-0.198,1.664,345.1,deg,77,d4SigUU,0.055586,nb GeV^-4,0.011448,0.019477,CLAS,e-,10.6,p,0.938272088
0.31,-0.321,1.662,37.4,deg,78,d4SigUU,0.051296,nb GeV^-4,0.012232,0.018704,CLAS,e-,10.6,p,0.938272088
0.31,-0.321,1.662,52.4,deg,78,d4SigUU,0.030814,nb GeV^-4,0.010566,0.013662,CLAS,e-,10.6,p,0.938272088
0.31,-0.321,1.662,74.7,deg,78,d4SigUU,0.047624,nb GeV^-4,0.011731,0.020214,CLAS,e-,10.6,p,0.938272088
0.31,-0.321,1.662,337.6,deg,78,d4SigUU,0.056245,nb GeV^-4,0.01421,0.022036,CLAS,e-,10.6,p,0.938272088
0.31,-0.321,1.662,352.5,deg,78,d4SigUU,0.049237,nb GeV^-4,0.010891,0.02009,CLAS,e-,10.6,p,0.938272088
0.31,-0.496,1.659,7.4,deg,79,d4SigUU,0.040862,nb GeV^-4,0.011616,0.015323,CLAS,e-,10.6,p,0.938272088
0.31,-0.496,1.659,135,deg,79,d4SigUU,0.029586,nb GeV^-4,0.0097943,0.012102,CLAS,e-,10.6,p,0.938272088
0.31,-0.496,1.659,345.9,deg,79,d4SigUU,0.033865,nb GeV^-4,0.010182,0.012934,CLAS,e-,10.6,p,0.938272088
0.308,-0.197,2.19,7.5,deg,80,d4SigUU,0.049395,nb GeV^-4,0.0061993,0.017309,CLAS,e-,10.6,p,0.938272088
0.308,-0.197,2.19,22.4,deg,80,d4SigUU,0.046654,nb GeV^-4,0.0052929,0.01734,CLAS,e-,10.6,p,0.938272088
0.308,-0.197,2.19,37.4,deg,80,d4SigUU,0.046037,nb GeV^-4,0.0057385,0.016152,CLAS,e-,10.6,p,0.938272088
0.308,-0.197,2.19,52.4,deg,80,d4SigUU,0.033995,nb GeV^-4,0.0058946,0.013601,CLAS,e-,10.6,p,0.938272088
0.308,-0.197,2.19,300.5,deg,80,d4SigUU,0.032583,nb GeV^-4,0.0070768,0.014035,CLAS,e-,10.6,p,0.938272088
0.308,-0.197,2.19,322.6,deg,80,d4SigUU,0.034623,nb GeV^-4,0.0057901,0.011879,CLAS,e-,10.6,p,0.938272088
0.308,-0.197,2.19,337.6,deg,80,d4SigUU,0.053173,nb GeV^-4,0.0063749,0.018188,CLAS,e-,10.6,p,0.938272088
0.308,-0.197,2.19,352.5,deg,80,d4SigUU,0.045369,nb GeV^-4,0.0060018,0.015941,CLAS,e-,10.6,p,0.938272088
0.309,-0.32,2.187,7.4,deg,81,d4SigUU,0.039295,nb GeV^-4,0.0039249,0.013753,CLAS,e-,10.6,p,0.938272088
0.309,-0.32,2.187,22.4,deg,81,d4SigUU,0.037708,nb GeV^-4,0.003481,0.012561,CLAS,e-,10.6,p,0.938272088
0.309,-0.32,2.187,37.4,deg,81,d4SigUU,0.026669,nb GeV^-4,0.0029132,0.0090087,CLAS,e-,10.6,p,0.938272088
0.309,-0.32,2.187,52.3,deg,81,d4SigUU,0.024922,nb GeV^-4,0.002994,0.0087726,CLAS,e-,10.6,p,0.938272088
0.309,-0.32,2.187,67.4,deg,81,d4SigUU,0.02056,nb GeV^-4,0.0033517,0.0079085,CLAS,e-,10.6,p,0.938272088
0.309,-0.32,2.187,82.4,deg,81,d4SigUU,0.017863,nb GeV^-4,0.0051344,0.0075099,CLAS,e-,10.6,p,0.938272088
0.309,-0.32,2.187,97.4,deg,81,d4SigUU,0.015728,nb GeV^-4,0.0052413,0.0053768,CLAS,e-,10.6,p,0.938272088
0.309,-0.32,2.187,127.5,deg,81,d4SigUU,0.015872,nb GeV^-4,0.0038177,0.0066189,CLAS,e-,10.6,p,0.938272088
0.309,-0.32,2.187,142.5,deg,81,d4SigUU,0.012733,nb GeV^-4,0.0029775,0.0041897,CLAS,e-,10.6,p,0.938272088
0.309,-0.32,2.187,157.4,deg,81,d4SigUU,0.012565,nb GeV^-4,0.0047213,0.0051904,CLAS,e-,10.6,p,0.938272088
0.309,-0.32,2.187,172.5,deg,81,d4SigUU,0.01111,nb GeV^-4,0.0035614,0.0037371,CLAS,e-,10.6,p,0.938272088
0.309,-0.32,2.187,187.5,deg,81,d4SigUU,0.010314,nb GeV^-4,0.003064,0.0035223,CLAS,e-,10.6,p,0.938272088
0.309,-0.32,2.187,217.5,deg,81,d4SigUU,0.01007,nb GeV^-4,0.0030067,0.0036018,CLAS,e-,10.6,p,0.938272088
0.309,-0.32,2.187,322.7,deg,81,d4SigUU,0.02103,nb GeV^-4,0.0040098,0.0076645,CLAS,e-,10.6,p,0.938272088
0.309,-0.32,2.187,337.6,deg,81,d4SigUU,0.030561,nb GeV^-4,0.0035429,0.010651,CLAS,e-,10.6,p,0.938272088
0.309,-0.32,2.187,352.6,deg,81,d4SigUU,0.042132,nb GeV^-4,0.0035132,0.014155,CLAS,e-,10.6,p,0.938272088
0.309,-0.494,2.183,7.4,deg,82,d4SigUU,0.031619,nb GeV^-4,0.003391,0.010675,CLAS,e-,10.6,p,0.938272088
0.309,-0.494,2.183,22.2,deg,82,d4SigUU,0.021935,nb GeV^-4,0.0034685,0.0077465,CLAS,e-,10.6,p,0.938272088
0.309,-0.494,2.183,37.2,deg,82,d4SigUU,0.015733,nb GeV^-4,0.0034138,0.0054231,CLAS,e-,10.6,p,0.938272088
0.309,-0.494,2.183,52.3,deg,82,d4SigUU,0.016384,nb GeV^-4,0.0041381,0.0057858,CLAS,e-,10.6,p,0.938272088
0.309,-0.494,2.183,67.3,deg,82,d4SigUU,0.011612,nb GeV^-4,0.0034957,0.0044964,CLAS,e-,10.6,p,0.938272088
0.309,-0.494,2.183,127.5,deg,82,d4SigUU,0.011463,nb GeV^-4,0.0029729,0.0046078,CLAS,e-,10.6,p,0.938272088
0.309,-0.494,2.183,142.5,deg,82,d4SigUU,0.0077528,nb GeV^-4,0.0016645,0.0034249,CLAS,e-,10.6,p,0.938272088
0.309,-0.494,2.183,157.5,deg,82,d4SigUU,0.008699,nb GeV^-4,0.0019303,0.0029056,CLAS,e-,10.6,p,0.938272088
0.309,-0.494,2.183,172.5,deg,82,d4SigUU,0.010362,nb GeV^-4,0.0036163,0.0038841,CLAS,e-,10.6,p,0.938272088
0.309,-0.494,2.183,187.5,deg,82,d4SigUU,0.0087826,nb GeV^-4,0.0016656,0.0030686,CLAS,e-,10.6,p,0.938272088
0.309,-0.494,2.183,202.5,deg,82,d4SigUU,0.007863,nb GeV^-4,0.0027105,0.0029756,CLAS,e-,10.6,p,0.938272088
0.309,-0.494,2.183,217.5,deg,82,d4SigUU,0.0056821,nb GeV^-4,0.0022018,0.0020894,CLAS,e-,10.6,p,0.938272088
0.309,-0.494,2.183,232.5,deg,82,d4SigUU,0.0068976,nb GeV^-4,0.0020127,0.0026685,CLAS,e-,10.6,p,0.938272088
0.309,-0.494,2.183,331,deg,82,d4SigUU,0.018728,nb GeV^-4,0.0054563,0.0092048,CLAS,e-,10.6,p,0.938272088
0.309,-0.494,2.183,352.6,deg,82,d4SigUU,0.024754,nb GeV^-4,0.0031812,0.0084416,CLAS,e-,10.6,p,0.938272088
