,xB,t,Q2,phi,bin,deg/rad,obs,value,units,stat_u,syst_u,col,lepton,E_lepton,hadron,E_hadron
729,0.185,-0.447,1.671,97.1,40,deg,d4SigUU,0.0886448,nb GeV^-4,0.00671366,0.00654877,CLAS,e-,5.88,p,0.938272088
730,0.185,-0.447,1.672,112.2,40,deg,d4SigUU,0.0691359,nb GeV^-4,0.00593063,0.0046574,CLAS,e-,5.88,p,0.938272088
731,0.185,-0.447,1.672,127.2,40,deg,d4SigUU,0.055883,nb GeV^-4,0.00615751,0.00690625,CLAS,e-,5.88,p,0.938272088
732,0.185,-0.447,1.673,142.3,40,deg,d4SigUU,0.064143,nb GeV^-4,0.00819026,0.00972061,CLAS,e-,5.88,p,0.938272088
733,0.185,-0.447,1.673,157.4,40,deg,d4SigUU,0.0523563,nb GeV^-4,0.00594584,0.00857154,CLAS,e-,5.88,p,0.938272088
734,0.185,-0.447,1.673,172.5,40,deg,d4SigUU,0.0520184,nb GeV^-4,0.00650621,0.00402669,CLAS,e-,5.88,p,0.938272088
735,0.185,-0.447,1.673,187.5,40,deg,d4SigUU,0.0435909,nb GeV^-4,0.00550616,0.00846984,CLAS,e-,5.88,p,0.938272088
736,0.185,-0.447,1.673,202.6,40,deg,d4SigUU,0.0804335,nb GeV^-4,0.010491,0.00537904,CLAS,e-,5.88,p,0.938272088
737,0.185,-0.447,1.673,217.7,40,deg,d4SigUU,0.0680639,nb GeV^-4,0.00707983,0.00689516,CLAS,e-,5.88,p,0.938272088
738,0.185,-0.447,1.672,232.8,40,deg,d4SigUU,0.0663489,nb GeV^-4,0.00659884,0.00551717,CLAS,e-,5.88,p,0.938272088
739,0.185,-0.447,1.672,247.8,40,deg,d4SigUU,0.0825874,nb GeV^-4,0.00810639,0.0069411,CLAS,e-,5.88,p,0.938272088
740,0.185,-0.447,1.671,262.9,40,deg,d4SigUU,0.102963,nb GeV^-4,0.00803931,0.00882638,CLAS,e-,5.88,p,0.938272088
741,0.185,-0.447,1.67,278,40,deg,d4SigUU,0.113106,nb GeV^-4,0.00740222,0.00918931,CLAS,e-,5.88,p,0.938272088
742,0.185,-0.447,1.67,293.1,40,deg,d4SigUU,0.210274,nb GeV^-4,0.0137381,0.0155411,CLAS,e-,5.88,p,0.938272088
743,0.185,-0.447,1.668,308.3,40,deg,d4SigUU,0.325884,nb GeV^-4,0.0172215,0.0307651,CLAS,e-,5.88,p,0.938272088
744,0.185,-0.604,1.665,36.7,41,deg,d4SigUU,0.256439,nb GeV^-4,0.0122701,0.0153615,CLAS,e-,5.88,p,0.938272088
745,0.185,-0.604,1.668,51.7,41,deg,d4SigUU,0.125167,nb GeV^-4,0.00657925,0.00846436,CLAS,e-,5.88,p,0.938272088
746,0.185,-0.604,1.669,66.9,41,deg,d4SigUU,0.0789136,nb GeV^-4,0.00579954,0.00523532,CLAS,e-,5.88,p,0.938272088
747,0.185,-0.604,1.67,82,41,deg,d4SigUU,0.0584317,nb GeV^-4,0.00533429,0.00454539,CLAS,e-,5.88,p,0.938272088
748,0.185,-0.604,1.671,97.1,41,deg,d4SigUU,0.0481369,nb GeV^-4,0.00467404,0.00362478,CLAS,e-,5.88,p,0.938272088
749,0.185,-0.604,1.672,112.2,41,deg,d4SigUU,0.0434143,nb GeV^-4,0.00446453,0.00412829,CLAS,e-,5.88,p,0.938272088
750,0.185,-0.604,1.673,127.2,41,deg,d4SigUU,0.0268863,nb GeV^-4,0.0036759,0.00393785,CLAS,e-,5.88,p,0.938272088
751,0.185,-0.604,1.673,142.3,41,deg,d4SigUU,0.0267507,nb GeV^-4,0.00507477,0.0042612,CLAS,e-,5.88,p,0.938272088
752,0.185,-0.604,1.673,157.4,41,deg,d4SigUU,0.0210956,nb GeV^-4,0.00382348,0.00205366,CLAS,e-,5.88,p,0.938272088
753,0.185,-0.604,1.673,172.5,41,deg,d4SigUU,0.0233325,nb GeV^-4,0.00489979,0.00291906,CLAS,e-,5.88,p,0.938272088
754,0.185,-0.604,1.673,187.5,41,deg,d4SigUU,0.0483573,nb GeV^-4,0.0126866,0.0122502,CLAS,e-,5.88,p,0.938272088
755,0.185,-0.604,1.673,202.6,41,deg,d4SigUU,0.0277542,nb GeV^-4,0.00471348,0.00449752,CLAS,e-,5.88,p,0.938272088
756,0.185,-0.604,1.673,232.8,41,deg,d4SigUU,0.0312638,nb GeV^-4,0.00399702,0.00314741,CLAS,e-,5.88,p,0.938272088
757,0.185,-0.604,1.672,247.8,41,deg,d4SigUU,0.0389112,nb GeV^-4,0.00482136,0.00747059,CLAS,e-,5.88,p,0.938272088
758,0.185,-0.604,1.671,262.9,41,deg,d4SigUU,0.0554427,nb GeV^-4,0.00579046,0.00398818,CLAS,e-,5.88,p,0.938272088
759,0.185,-0.604,1.67,278,41,deg,d4SigUU,0.0668975,nb GeV^-4,0.00521513,0.00482229,CLAS,e-,5.88,p,0.938272088
760,0.185,-0.604,1.669,293.1,41,deg,d4SigUU,0.0966042,nb GeV^-4,0.00672877,0.00866126,CLAS,e-,5.88,p,0.938272088
761,0.185,-0.604,1.668,308.3,41,deg,d4SigUU,0.130058,nb GeV^-4,0.00773603,0.00907977,CLAS,e-,5.88,p,0.938272088
762,0.185,-0.604,1.665,323.3,41,deg,d4SigUU,0.239864,nb GeV^-4,0.0137877,1.24141,CLAS,e-,5.88,p,0.938272088
763,0.184,-0.937,1.658,7.8,42,deg,d4SigUU,0.135139,nb GeV^-4,0.0112522,0.00897446,CLAS,e-,5.88,p,0.938272088
764,0.185,-0.867,1.661,22.2,42,deg,d4SigUU,0.127635,nb GeV^-4,0.00760565,0.00842598,CLAS,e-,5.88,p,0.938272088
765,0.186,-0.862,1.665,36.7,42,deg,d4SigUU,0.087768,nb GeV^-4,0.00500571,0.00538078,CLAS,e-,5.88,p,0.938272088
766,0.185,-0.864,1.667,51.8,42,deg,d4SigUU,0.0461082,nb GeV^-4,0.00293361,0.00302399,CLAS,e-,5.88,p,0.938272088
767,0.185,-0.865,1.669,66.9,42,deg,d4SigUU,0.0305469,nb GeV^-4,0.00284994,0.00215732,CLAS,e-,5.88,p,0.938272088
768,0.185,-0.865,1.67,82,42,deg,d4SigUU,0.0394494,nb GeV^-4,0.00536052,0.00322604,CLAS,e-,5.88,p,0.938272088
769,0.185,-0.865,1.671,97.1,42,deg,d4SigUU,0.0169199,nb GeV^-4,0.00234578,0.00168143,CLAS,e-,5.88,p,0.938272088
770,0.185,-0.865,1.673,127.2,42,deg,d4SigUU,0.00962314,nb GeV^-4,0.00357861,0.00118809,CLAS,e-,5.88,p,0.938272088
771,0.185,-0.865,1.673,142.3,42,deg,d4SigUU,0.00473746,nb GeV^-4,0.00195159,0.00247581,CLAS,e-,5.88,p,0.938272088
772,0.185,-0.865,1.673,217.7,42,deg,d4SigUU,0.00862023,nb GeV^-4,0.00301126,0.00147553,CLAS,e-,5.88,p,0.938272088
773,0.185,-0.865,1.673,232.8,42,deg,d4SigUU,0.012883,nb GeV^-4,0.00316802,0.00133268,CLAS,e-,5.88,p,0.938272088
774,0.185,-0.865,1.672,247.8,42,deg,d4SigUU,0.0191313,nb GeV^-4,0.00415299,0.00157773,CLAS,e-,5.88,p,0.938272088
775,0.185,-0.865,1.671,262.9,42,deg,d4SigUU,0.01348,nb GeV^-4,0.00206882,0.00172939,CLAS,e-,5.88,p,0.938272088
776,0.185,-0.865,1.67,278,42,deg,d4SigUU,0.0167759,nb GeV^-4,0.00159408,0.00166686,CLAS,e-,5.88,p,0.938272088
777,0.185,-0.865,1.669,293.1,42,deg,d4SigUU,0.0299804,nb GeV^-4,0.00257372,0.00227447,CLAS,e-,5.88,p,0.938272088
778,0.185,-0.864,1.667,308.2,42,deg,d4SigUU,0.0505668,nb GeV^-4,0.00379045,0.00518044,CLAS,e-,5.88,p,0.938272088
779,0.186,-0.862,1.665,323.3,42,deg,d4SigUU,0.0931948,nb GeV^-4,0.0058269,0.0059207,CLAS,e-,5.88,p,0.938272088
780,0.185,-0.867,1.661,337.8,42,deg,d4SigUU,0.140872,nb GeV^-4,0.007143,0.0106734,CLAS,e-,5.88,p,0.938272088
781,0.184,-0.937,1.658,352.2,42,deg,d4SigUU,0.220579,nb GeV^-4,0.0166634,0.0130706,CLAS,e-,5.88,p,0.938272088
782,0.186,-1.372,1.659,7.3,43,deg,d4SigUU,0.0243591,nb GeV^-4,0.00162934,0.00172137,CLAS,e-,5.88,p,0.938272088
783,0.186,-1.376,1.661,21.9,43,deg,d4SigUU,0.020413,nb GeV^-4,0.00183785,0.00144863,CLAS,e-,5.88,p,0.938272088
784,0.186,-1.379,1.664,36.8,43,deg,d4SigUU,0.0151973,nb GeV^-4,0.00146103,0.00104663,CLAS,e-,5.88,p,0.938272088
785,0.186,-1.381,1.667,51.8,43,deg,d4SigUU,0.00683375,nb GeV^-4,0.000756853,0.000529972,CLAS,e-,5.88,p,0.938272088
786,0.185,-1.382,1.669,66.9,43,deg,d4SigUU,0.00412062,nb GeV^-4,0.000715727,0.00030354,CLAS,e-,5.88,p,0.938272088
787,0.185,-1.382,1.67,82,43,deg,d4SigUU,0.00574572,nb GeV^-4,0.0013856,0.00119003,CLAS,e-,5.88,p,0.938272088
788,0.186,-1.381,1.672,97.1,43,deg,d4SigUU,0.00629049,nb GeV^-4,0.00241134,0.000858827,CLAS,e-,5.88,p,0.938272088
789,0.185,-1.381,1.672,112.1,43,deg,d4SigUU,0.00963811,nb GeV^-4,0.0079684,0.000561994,CLAS,e-,5.88,p,0.938272088
790,0.186,-1.381,1.674,157.4,43,deg,d4SigUU,0.00775041,nb GeV^-4,0.00628176,0.000481573,CLAS,e-,5.88,p,0.938272088
791,0.186,-1.381,1.675,172.5,43,deg,d4SigUU,0.00128081,nb GeV^-4,0.0011604,0.00127742,CLAS,e-,5.88,p,0.938272088
792,0.185,-1.381,1.672,247.9,43,deg,d4SigUU,0.00143908,nb GeV^-4,0.00133481,0.000180659,CLAS,e-,5.88,p,0.938272088
793,0.185,-1.382,1.67,278,43,deg,d4SigUU,0.0038377,nb GeV^-4,0.000772315,0.000687986,CLAS,e-,5.88,p,0.938272088
794,0.185,-1.382,1.669,293.1,43,deg,d4SigUU,0.0061318,nb GeV^-4,0.000871457,0.000496702,CLAS,e-,5.88,p,0.938272088
795,0.186,-1.379,1.664,323.2,43,deg,d4SigUU,0.0145737,nb GeV^-4,0.0013821,0.0011521,CLAS,e-,5.88,p,0.938272088
796,0.186,-1.376,1.661,338.1,43,deg,d4SigUU,0.0219323,nb GeV^-4,0.00153894,0.0015531,CLAS,e-,5.88,p,0.938272088
797,0.186,-1.372,1.659,352.7,43,deg,d4SigUU,0.0283913,nb GeV^-4,0.0016983,0.0570416,CLAS,e-,5.88,p,0.938272088
798,0.213,-0.11,1.681,7.4,44,deg,d4SigUU,1.87666,nb GeV^-4,0.0881412,0.109878,CLAS,e-,5.88,p,0.938272088
799,0.213,-0.11,1.681,22.3,44,deg,d4SigUU,1.9841,nb GeV^-4,0.0888787,0.119527,CLAS,e-,5.88,p,0.938272088
800,0.214,-0.11,1.682,37.2,44,deg,d4SigUU,1.71901,nb GeV^-4,0.0763727,0.108284,CLAS,e-,5.88,p,0.938272088
801,0.214,-0.109,1.682,52.2,44,deg,d4SigUU,1.29924,nb GeV^-4,0.066594,0.0826518,CLAS,e-,5.88,p,0.938272088
802,0.214,-0.109,1.683,67.2,44,deg,d4SigUU,0.91902,nb GeV^-4,0.068223,0.132248,CLAS,e-,5.88,p,0.938272088
803,0.214,-0.109,1.684,82.2,44,deg,d4SigUU,0.748092,nb GeV^-4,0.0642966,0.0734721,CLAS,e-,5.88,p,0.938272088
804,0.214,-0.109,1.684,97.2,44,deg,d4SigUU,0.61189,nb GeV^-4,0.053407,0.0447843,CLAS,e-,5.88,p,0.938272088
805,0.214,-0.109,1.685,112.2,44,deg,d4SigUU,0.41508,nb GeV^-4,0.0372346,0.0260805,CLAS,e-,5.88,p,0.938272088
806,0.214,-0.109,1.685,127.3,44,deg,d4SigUU,0.383046,nb GeV^-4,0.0455354,0.0395167,CLAS,e-,5.88,p,0.938272088
807,0.214,-0.108,1.686,142.3,44,deg,d4SigUU,0.286041,nb GeV^-4,0.0324594,0.0298207,CLAS,e-,5.88,p,0.938272088
808,0.214,-0.108,1.686,157.4,44,deg,d4SigUU,0.305741,nb GeV^-4,0.0314189,0.0354632,CLAS,e-,5.88,p,0.938272088
809,0.214,-0.108,1.686,172.5,44,deg,d4SigUU,0.278026,nb GeV^-4,0.0338357,0.0262276,CLAS,e-,5.88,p,0.938272088
810,0.214,-0.108,1.686,187.5,44,deg,d4SigUU,0.236195,nb GeV^-4,0.032726,0.0771471,CLAS,e-,5.88,p,0.938272088
811,0.214,-0.108,1.686,202.6,44,deg,d4SigUU,0.414791,nb GeV^-4,0.0433372,0.0265496,CLAS,e-,5.88,p,0.938272088
812,0.214,-0.108,1.686,217.7,44,deg,d4SigUU,0.327316,nb GeV^-4,0.0322494,0.0332153,CLAS,e-,5.88,p,0.938272088
813,0.214,-0.109,1.685,247.8,44,deg,d4SigUU,0.520188,nb GeV^-4,0.0518202,0.0547907,CLAS,e-,5.88,p,0.938272088
814,0.214,-0.109,1.684,262.8,44,deg,d4SigUU,0.597285,nb GeV^-4,0.0441043,0.0395271,CLAS,e-,5.88,p,0.938272088
815,0.214,-0.109,1.684,277.8,44,deg,d4SigUU,0.892514,nb GeV^-4,0.0605041,0.0617742,CLAS,e-,5.88,p,0.938272088
816,0.214,-0.109,1.683,292.8,44,deg,d4SigUU,0.962621,nb GeV^-4,0.0676646,0.0665014,CLAS,e-,5.88,p,0.938272088
817,0.214,-0.109,1.682,307.8,44,deg,d4SigUU,1.19405,nb GeV^-4,0.0656671,0.0852549,CLAS,e-,5.88,p,0.938272088
818,0.214,-0.11,1.682,322.8,44,deg,d4SigUU,1.5663,nb GeV^-4,0.0698465,0.0944149,CLAS,e-,5.88,p,0.938272088
819,0.213,-0.11,1.681,337.7,44,deg,d4SigUU,1.92743,nb GeV^-4,0.0787921,0.121685,CLAS,e-,5.88,p,0.938272088
820,0.213,-0.11,1.681,352.6,44,deg,d4SigUU,2.05304,nb GeV^-4,0.0936221,0.134319,CLAS,e-,5.88,p,0.938272088
821,0.214,-0.154,1.68,7.4,45,deg,d4SigUU,1.94653,nb GeV^-4,0.0913117,0.165208,CLAS,e-,5.88,p,0.938272088
822,0.214,-0.155,1.682,22.2,45,deg,d4SigUU,1.64565,nb GeV^-4,0.0580369,0.0981805,CLAS,e-,5.88,p,0.938272088
823,0.214,-0.154,1.683,37.1,45,deg,d4SigUU,1.23629,nb GeV^-4,0.0418952,0.0737951,CLAS,e-,5.88,p,0.938272088
824,0.214,-0.154,1.683,52,45,deg,d4SigUU,0.947366,nb GeV^-4,0.0395171,0.0575227,CLAS,e-,5.88,p,0.938272088
825,0.214,-0.153,1.684,67.1,45,deg,d4SigUU,0.848066,nb GeV^-4,0.0492059,0.115203,CLAS,e-,5.88,p,0.938272088
826,0.214,-0.153,1.685,82.1,45,deg,d4SigUU,0.613815,nb GeV^-4,0.0398563,0.040755,CLAS,e-,5.88,p,0.938272088
827,0.214,-0.153,1.685,97.2,45,deg,d4SigUU,0.444196,nb GeV^-4,0.0279152,0.0284857,CLAS,e-,5.88,p,0.938272088
828,0.214,-0.153,1.686,112.2,45,deg,d4SigUU,0.34964,nb GeV^-4,0.0258739,0.0244244,CLAS,e-,5.88,p,0.938272088
829,0.214,-0.153,1.686,127.3,45,deg,d4SigUU,0.186114,nb GeV^-4,0.0184786,0.0147126,CLAS,e-,5.88,p,0.938272088
830,0.214,-0.153,1.686,142.3,45,deg,d4SigUU,0.249632,nb GeV^-4,0.0272699,0.0206536,CLAS,e-,5.88,p,0.938272088
831,0.214,-0.153,1.687,157.4,45,deg,d4SigUU,0.220766,nb GeV^-4,0.0201399,0.021229,CLAS,e-,5.88,p,0.938272088
832,0.214,-0.153,1.687,172.5,45,deg,d4SigUU,0.211263,nb GeV^-4,0.0218037,0.0147253,CLAS,e-,5.88,p,0.938272088
833,0.214,-0.153,1.687,187.5,45,deg,d4SigUU,0.189764,nb GeV^-4,0.0217638,0.0148407,CLAS,e-,5.88,p,0.938272088
834,0.214,-0.153,1.687,202.6,45,deg,d4SigUU,0.126799,nb GeV^-4,0.0126555,0.01105,CLAS,e-,5.88,p,0.938272088
835,0.214,-0.153,1.686,217.7,45,deg,d4SigUU,0.21908,nb GeV^-4,0.0196369,0.0136547,CLAS,e-,5.88,p,0.938272088
836,0.214,-0.153,1.686,232.7,45,deg,d4SigUU,0.245438,nb GeV^-4,0.0218319,0.0252541,CLAS,e-,5.88,p,0.938272088
837,0.214,-0.153,1.686,247.8,45,deg,d4SigUU,0.393661,nb GeV^-4,0.0343919,0.0481374,CLAS,e-,5.88,p,0.938272088
838,0.214,-0.153,1.685,262.8,45,deg,d4SigUU,0.438325,nb GeV^-4,0.0265791,0.0304513,CLAS,e-,5.88,p,0.938272088
839,0.214,-0.153,1.685,277.9,45,deg,d4SigUU,0.524036,nb GeV^-4,0.0286252,0.0386019,CLAS,e-,5.88,p,0.938272088
840,0.214,-0.153,1.684,292.9,45,deg,d4SigUU,0.947167,nb GeV^-4,0.0564631,0.0628794,CLAS,e-,5.88,p,0.938272088
841,0.214,-0.154,1.683,308,45,deg,d4SigUU,0.963367,nb GeV^-4,0.0455975,0.0779483,CLAS,e-,5.88,p,0.938272088
842,0.214,-0.154,1.683,322.9,45,deg,d4SigUU,1.31005,nb GeV^-4,0.0463993,0.0794707,CLAS,e-,5.88,p,0.938272088
843,0.214,-0.155,1.682,337.8,45,deg,d4SigUU,1.58367,nb GeV^-4,0.0522251,0.10119,CLAS,e-,5.88,p,0.938272088
844,0.214,-0.154,1.68,352.6,45,deg,d4SigUU,1.9577,nb GeV^-4,0.0845593,0.119558,CLAS,e-,5.88,p,0.938272088
845,0.214,-0.204,1.679,22.4,46,deg,d4SigUU,1.93996,nb GeV^-4,0.0811666,0.118564,CLAS,e-,5.88,p,0.938272088
846,0.214,-0.204,1.683,36.9,46,deg,d4SigUU,1.01091,nb GeV^-4,0.0379107,0.0606135,CLAS,e-,5.88,p,0.938272088
847,0.214,-0.204,1.684,51.9,46,deg,d4SigUU,0.710306,nb GeV^-4,0.0308116,0.0463857,CLAS,e-,5.88,p,0.938272088
848,0.214,-0.203,1.684,67,46,deg,d4SigUU,0.502106,nb GeV^-4,0.0308711,0.0412478,CLAS,e-,5.88,p,0.938272088
849,0.214,-0.203,1.685,82.1,46,deg,d4SigUU,0.392019,nb GeV^-4,0.0294397,0.0280378,CLAS,e-,5.88,p,0.938272088
850,0.214,-0.203,1.685,97.1,46,deg,d4SigUU,0.306622,nb GeV^-4,0.0230164,0.0191585,CLAS,e-,5.88,p,0.938272088
851,0.214,-0.203,1.686,112.2,46,deg,d4SigUU,0.246931,nb GeV^-4,0.0181917,0.0172967,CLAS,e-,5.88,p,0.938272088
852,0.214,-0.203,1.686,127.2,46,deg,d4SigUU,0.153257,nb GeV^-4,0.0194894,0.0205626,CLAS,e-,5.88,p,0.938272088
853,0.214,-0.203,1.687,142.3,46,deg,d4SigUU,0.194315,nb GeV^-4,0.0280406,0.0134615,CLAS,e-,5.88,p,0.938272088
854,0.214,-0.203,1.687,157.4,46,deg,d4SigUU,0.0941469,nb GeV^-4,0.0100341,0.00768377,CLAS,e-,5.88,p,0.938272088
855,0.214,-0.203,1.687,172.5,46,deg,d4SigUU,0.116095,nb GeV^-4,0.0126163,0.0117736,CLAS,e-,5.88,p,0.938272088
856,0.214,-0.203,1.687,187.5,46,deg,d4SigUU,0.11721,nb GeV^-4,0.0162333,0.0139046,CLAS,e-,5.88,p,0.938272088
857,0.214,-0.203,1.687,202.6,46,deg,d4SigUU,0.163938,nb GeV^-4,0.0205571,0.0144025,CLAS,e-,5.88,p,0.938272088
858,0.214,-0.203,1.687,217.7,46,deg,d4SigUU,0.15422,nb GeV^-4,0.0147058,0.0115338,CLAS,e-,5.88,p,0.938272088
859,0.214,-0.203,1.686,232.8,46,deg,d4SigUU,0.204749,nb GeV^-4,0.0247267,0.0159935,CLAS,e-,5.88,p,0.938272088
860,0.214,-0.203,1.686,247.8,46,deg,d4SigUU,0.214385,nb GeV^-4,0.0196668,0.0172757,CLAS,e-,5.88,p,0.938272088
861,0.214,-0.203,1.685,262.9,46,deg,d4SigUU,0.276508,nb GeV^-4,0.018753,0.0249857,CLAS,e-,5.88,p,0.938272088
862,0.214,-0.203,1.685,277.9,46,deg,d4SigUU,0.307947,nb GeV^-4,0.0182823,0.021905,CLAS,e-,5.88,p,0.938272088
863,0.214,-0.203,1.684,293,46,deg,d4SigUU,0.55262,nb GeV^-4,0.0343518,0.0424618,CLAS,e-,5.88,p,0.938272088
864,0.214,-0.204,1.684,308.1,46,deg,d4SigUU,0.716357,nb GeV^-4,0.0384245,0.0449034,CLAS,e-,5.88,p,0.938272088
865,0.214,-0.204,1.683,323.1,46,deg,d4SigUU,1.04547,nb GeV^-4,0.0410769,0.0690669,CLAS,e-,5.88,p,0.938272088
866,0.214,-0.204,1.679,337.6,46,deg,d4SigUU,1.69545,nb GeV^-4,0.0648525,0.110107,CLAS,e-,5.88,p,0.938272088
867,0.214,-0.263,1.683,36.8,47,deg,d4SigUU,1.02351,nb GeV^-4,0.0360528,0.062923,CLAS,e-,5.88,p,0.938272088
868,0.214,-0.263,1.684,51.8,47,deg,d4SigUU,0.530455,nb GeV^-4,0.0219866,0.0322291,CLAS,e-,5.88,p,0.938272088
869,0.214,-0.262,1.684,66.9,47,deg,d4SigUU,0.351773,nb GeV^-4,0.021677,0.0210322,CLAS,e-,5.88,p,0.938272088
870,0.214,-0.262,1.685,82,47,deg,d4SigUU,0.264824,nb GeV^-4,0.0189996,0.0179901,CLAS,e-,5.88,p,0.938272088
871,0.214,-0.262,1.686,97.1,47,deg,d4SigUU,0.183517,nb GeV^-4,0.0129894,0.0153081,CLAS,e-,5.88,p,0.938272088
872,0.214,-0.262,1.686,112.2,47,deg,d4SigUU,0.175903,nb GeV^-4,0.0142905,0.0120065,CLAS,e-,5.88,p,0.938272088
873,0.214,-0.262,1.687,127.2,47,deg,d4SigUU,0.141554,nb GeV^-4,0.0166015,0.0159522,CLAS,e-,5.88,p,0.938272088
874,0.214,-0.262,1.687,142.3,47,deg,d4SigUU,0.124429,nb GeV^-4,0.0192191,0.0099575,CLAS,e-,5.88,p,0.938272088
875,0.214,-0.262,1.687,157.4,47,deg,d4SigUU,0.0948819,nb GeV^-4,0.0116565,0.00727039,CLAS,e-,5.88,p,0.938272088
876,0.214,-0.262,1.687,172.5,47,deg,d4SigUU,0.0549179,nb GeV^-4,0.00908426,0.00624787,CLAS,e-,5.88,p,0.938272088
877,0.214,-0.262,1.687,187.5,47,deg,d4SigUU,0.0699279,nb GeV^-4,0.0115496,0.00494512,CLAS,e-,5.88,p,0.938272088
878,0.214,-0.262,1.687,202.6,47,deg,d4SigUU,0.0910117,nb GeV^-4,0.0125115,0.00766034,CLAS,e-,5.88,p,0.938272088
879,0.214,-0.262,1.687,217.7,47,deg,d4SigUU,0.101172,nb GeV^-4,0.010604,0.00716295,CLAS,e-,5.88,p,0.938272088
880,0.214,-0.262,1.687,232.8,47,deg,d4SigUU,0.131614,nb GeV^-4,0.0150431,0.00931658,CLAS,e-,5.88,p,0.938272088
881,0.214,-0.262,1.686,247.8,47,deg,d4SigUU,0.123723,nb GeV^-4,0.0119306,0.0104832,CLAS,e-,5.88,p,0.938272088
882,0.214,-0.262,1.686,262.9,47,deg,d4SigUU,0.160835,nb GeV^-4,0.0121793,0.0110954,CLAS,e-,5.88,p,0.938272088
883,0.214,-0.262,1.685,278,47,deg,d4SigUU,0.262657,nb GeV^-4,0.0161617,0.0210645,CLAS,e-,5.88,p,0.938272088
884,0.214,-0.262,1.684,293.1,47,deg,d4SigUU,0.354151,nb GeV^-4,0.0230877,0.0282889,CLAS,e-,5.88,p,0.938272088
885,0.214,-0.263,1.684,308.2,47,deg,d4SigUU,0.588819,nb GeV^-4,0.032919,0.045144,CLAS,e-,5.88,p,0.938272088
886,0.214,-0.263,1.683,323.2,47,deg,d4SigUU,0.932636,nb GeV^-4,0.0348895,0.0710451,CLAS,e-,5.88,p,0.938272088
887,0.214,-0.342,1.683,36.6,48,deg,d4SigUU,0.628714,nb GeV^-4,0.023871,0.037655,CLAS,e-,5.88,p,0.938272088
888,0.214,-0.341,1.684,51.8,48,deg,d4SigUU,0.321769,nb GeV^-4,0.0142399,0.0207702,CLAS,e-,5.88,p,0.938272088
889,0.214,-0.341,1.684,66.9,48,deg,d4SigUU,0.240912,nb GeV^-4,0.0155363,0.014841,CLAS,e-,5.88,p,0.938272088
890,0.214,-0.341,1.685,82,48,deg,d4SigUU,0.185527,nb GeV^-4,0.0165716,0.0110454,CLAS,e-,5.88,p,0.938272088
891,0.214,-0.341,1.686,97.1,48,deg,d4SigUU,0.0978595,nb GeV^-4,0.00827622,0.00793225,CLAS,e-,5.88,p,0.938272088
892,0.214,-0.34,1.686,112.2,48,deg,d4SigUU,0.0784283,nb GeV^-4,0.0072512,0.0107507,CLAS,e-,5.88,p,0.938272088
893,0.214,-0.34,1.687,127.2,48,deg,d4SigUU,0.087302,nb GeV^-4,0.0120145,0.0062967,CLAS,e-,5.88,p,0.938272088
894,0.214,-0.34,1.687,142.3,48,deg,d4SigUU,0.0584146,nb GeV^-4,0.0129788,0.0138927,CLAS,e-,5.88,p,0.938272088
895,0.215,-0.34,1.687,157.4,48,deg,d4SigUU,0.0753,nb GeV^-4,0.0208094,0.0150112,CLAS,e-,5.88,p,0.938272088
896,0.215,-0.34,1.687,172.5,48,deg,d4SigUU,0.0537651,nb GeV^-4,0.0159489,0.0132403,CLAS,e-,5.88,p,0.938272088
897,0.215,-0.34,1.687,187.5,48,deg,d4SigUU,0.0340283,nb GeV^-4,0.0105417,0.00555175,CLAS,e-,5.88,p,0.938272088
898,0.215,-0.34,1.687,202.6,48,deg,d4SigUU,0.0721205,nb GeV^-4,0.0158678,0.00517051,CLAS,e-,5.88,p,0.938272088
899,0.214,-0.34,1.687,232.8,48,deg,d4SigUU,0.0925368,nb GeV^-4,0.0124424,0.00734667,CLAS,e-,5.88,p,0.938272088
900,0.214,-0.34,1.686,247.8,48,deg,d4SigUU,0.0956256,nb GeV^-4,0.0115671,0.0135035,CLAS,e-,5.88,p,0.938272088
901,0.214,-0.341,1.686,262.9,48,deg,d4SigUU,0.103168,nb GeV^-4,0.00868771,0.00711307,CLAS,e-,5.88,p,0.938272088
902,0.214,-0.341,1.685,278,48,deg,d4SigUU,0.161536,nb GeV^-4,0.0116433,0.0122073,CLAS,e-,5.88,p,0.938272088
903,0.214,-0.341,1.684,293.1,48,deg,d4SigUU,0.240113,nb GeV^-4,0.0162539,0.0169394,CLAS,e-,5.88,p,0.938272088
904,0.214,-0.341,1.684,308.2,48,deg,d4SigUU,0.331657,nb GeV^-4,0.0194443,0.0319422,CLAS,e-,5.88,p,0.938272088
905,0.214,-0.342,1.683,323.4,48,deg,d4SigUU,0.646993,nb GeV^-4,0.027474,0.0597374,CLAS,e-,5.88,p,0.938272088
906,0.214,-0.449,1.682,36.5,49,deg,d4SigUU,0.371549,nb GeV^-4,0.0145871,0.0225923,CLAS,e-,5.88,p,0.938272088
907,0.214,-0.448,1.683,51.7,49,deg,d4SigUU,0.227984,nb GeV^-4,0.0115964,0.0161787,CLAS,e-,5.88,p,0.938272088
908,0.214,-0.448,1.684,66.8,49,deg,d4SigUU,0.140268,nb GeV^-4,0.00966761,0.0098823,CLAS,e-,5.88,p,0.938272088
909,0.215,-0.447,1.685,81.9,49,deg,d4SigUU,0.113643,nb GeV^-4,0.0106872,0.00872004,CLAS,e-,5.88,p,0.938272088
