,xB,t,Q2,phi,deg/rad,obs,value,units,stat+syst_u,col,lepton,E_lepton,hadron,E_hadron
431,0.24391,-0.370211,3.55638,5.69376,deg,ALU,-0.211262,none,0.10007,CLAS,e-,10.2,p,0.93827208816
432,0.250208,-0.381202,3.67383,5.88131,deg,ALU,-0.129254,none,0.0572682,CLAS,e-,10.2,p,0.93827208816
433,0.260636,-0.376956,3.74277,6.12989,deg,ALU,-0.140436,none,0.0313996,CLAS,e-,10.2,p,0.93827208816
434,0.396172,-0.5003,3.95255,0.0939881,deg,ALU,0.0498468,none,0.0839981,CLAS,e-,10.2,p,0.93827208816
435,0.403767,-0.510288,3.89531,0.28881,deg,ALU,-0.0354157,none,0.0996355,CLAS,e-,10.2,p,0.93827208816
436,0.395563,-0.492573,4.00158,0.474413,deg,ALU,0.282301,none,0.0721741,CLAS,e-,10.2,p,0.93827208816
437,0.38427,-0.488215,4.03254,0.686644,deg,ALU,0.332003,none,0.0693032,CLAS,e-,10.2,p,0.93827208816
438,0.397626,-0.49754,4.03193,0.934997,deg,ALU,0.113569,none,0.0978344,CLAS,e-,10.2,p,0.93827208816
439,0.402378,-0.503236,4.12268,1.32289,deg,ALU,0.452099,none,0.0686252,CLAS,e-,10.2,p,0.93827208816
440,0.404418,-0.515159,4.08774,1.83509,deg,ALU,0.276031,none,0.0968645,CLAS,e-,10.2,p,0.93827208816
441,0.41077,-0.534455,4.04315,2.32602,deg,ALU,0.28401,none,0.0968227,CLAS,e-,10.2,p,0.93827208816
442,0.38316,-0.492217,4.18032,3.10605,deg,ALU,0.256107,none,0.111466,CLAS,e-,10.2,p,0.93827208816
443,0.414951,-0.525797,4.00042,3.57919,deg,ALU,0.0303533,none,0.138921,CLAS,e-,10.2,p,0.93827208816
444,0.39351,-0.481012,4.06439,4.23115,deg,ALU,-0.148224,none,0.138077,CLAS,e-,10.2,p,0.93827208816
445,0.412831,-0.514609,4.1419,4.93317,deg,ALU,-0.29156,none,0.139391,CLAS,e-,10.2,p,0.93827208816
446,0.42548,-0.532595,4.07277,5.56449,deg,ALU,-0.203253,none,0.101796,CLAS,e-,10.2,p,0.93827208816
447,0.402114,-0.51595,3.98292,5.91986,deg,ALU,-0.126303,none,0.113622,CLAS,e-,10.2,p,0.93827208816
448,0.39906,-0.504119,4.01169,6.15824,deg,ALU,-0.0249437,none,0.0743658,CLAS,e-,10.2,p,0.93827208816
449,0.287164,-0.638865,3.86099,0.0928857,deg,ALU,0.0734173,none,0.0408564,CLAS,e-,10.2,p,0.93827208816
450,0.278299,-0.626341,3.88793,0.286377,deg,ALU,0.021175,none,0.0379933,CLAS,e-,10.2,p,0.93827208816
451,0.2629,-0.642614,3.79562,0.462779,deg,ALU,0.128221,none,0.0397273,CLAS,e-,10.2,p,0.93827208816
452,0.256183,-0.612718,3.64484,0.659999,deg,ALU,0.255115,none,0.0831915,CLAS,e-,10.2,p,0.93827208816
453,0.293568,-0.638461,3.75555,1.32135,deg,ALU,0.450857,none,0.0929198,CLAS,e-,10.2,p,0.93827208816
454,0.284403,-0.644727,3.80166,1.93086,deg,ALU,0.300586,none,0.0993069,CLAS,e-,10.2,p,0.93827208816
455,0.285831,-0.660097,3.73285,2.52899,deg,ALU,-0.111614,none,0.106282,CLAS,e-,10.2,p,0.93827208816
456,0.285106,-0.655051,3.78764,3.02604,deg,ALU,0.145767,none,0.100373,CLAS,e-,10.2,p,0.93827208816
457,0.287434,-0.657654,3.65512,3.67671,deg,ALU,0.11351,none,0.116345,CLAS,e-,10.2,p,0.93827208816
458,0.271771,-0.651497,3.73192,4.38559,deg,ALU,-0.229764,none,0.139703,CLAS,e-,10.2,p,0.93827208816
459,0.27702,-0.651162,3.74172,4.86209,deg,ALU,-0.0430121,none,0.0939898,CLAS,e-,10.2,p,0.93827208816
460,0.276144,-0.665295,3.66622,5.41576,deg,ALU,-0.287994,none,0.0877474,CLAS,e-,10.2,p,0.93827208816
461,0.254483,-0.64048,3.71378,5.76663,deg,ALU,-0.158315,none,0.0499859,CLAS,e-,10.2,p,0.93827208816
462,0.271905,-0.639794,3.84409,5.93014,deg,ALU,-0.121095,none,0.0395727,CLAS,e-,10.2,p,0.93827208816
463,0.286161,-0.641565,3.87164,6.14666,deg,ALU,0.00338064,none,0.0347783,CLAS,e-,10.2,p,0.93827208816
464,0.400716,-0.776407,4.26018,0.083763,deg,ALU,0.0484245,none,0.0960897,CLAS,e-,10.2,p,0.93827208816
465,0.409379,-0.793396,4.19769,0.274663,deg,ALU,0.242801,none,0.0780425,CLAS,e-,10.2,p,0.93827208816
466,0.407647,-0.766477,4.09038,0.474265,deg,ALU,0.0249318,none,0.10788,CLAS,e-,10.2,p,0.93827208816
467,0.411609,-0.762544,4.11115,0.813648,deg,ALU,0.253094,none,0.0905475,CLAS,e-,10.2,p,0.93827208816
468,0.407505,-0.769143,4.04358,1.4513,deg,ALU,0.115324,none,0.1277,CLAS,e-,10.2,p,0.93827208816
469,0.414204,-0.771011,4.12114,1.97419,deg,ALU,0.0965134,none,0.124627,CLAS,e-,10.2,p,0.93827208816
470,0.400994,-0.773797,3.98508,2.43335,deg,ALU,-0.0613049,none,0.158021,CLAS,e-,10.2,p,0.93827208816
471,0.388752,-0.78881,3.99078,2.92453,deg,ALU,-0.00829656,none,0.128987,CLAS,e-,10.2,p,0.93827208816
472,0.400502,-0.800276,4.07119,3.5044,deg,ALU,0.142732,none,0.117182,CLAS,e-,10.2,p,0.93827208816
473,0.427872,-0.828256,3.99076,4.13375,deg,ALU,-0.599993,none,0.199453,CLAS,e-,10.2,p,0.93827208816
474,0.411822,-0.805062,4.17039,4.75308,deg,ALU,-0.596868,none,0.197804,CLAS,e-,10.2,p,0.93827208816
475,0.395172,-0.784029,4.13014,5.36806,deg,ALU,-0.228192,none,0.124662,CLAS,e-,10.2,p,0.93827208816
476,0.416047,-0.781972,4.25808,5.9578,deg,ALU,-0.18235,none,0.101902,CLAS,e-,10.2,p,0.93827208816
477,0.411121,-0.796572,4.20754,6.18774,deg,ALU,-0.0878935,none,0.0936287,CLAS,e-,10.2,p,0.93827208816
478,0.292437,-1.4571,3.72109,0.246333,deg,ALU,0.130053,none,0.0538751,CLAS,e-,10.2,p,0.93827208816
479,0.270836,-1.17258,3.85351,0.458685,deg,ALU,0.179863,none,0.0561623,CLAS,e-,10.2,p,0.93827208816
480,0.277242,-1.32154,3.7409,0.854298,deg,ALU,-0.0336346,none,0.119711,CLAS,e-,10.2,p,0.93827208816
481,0.291998,-1.41509,3.77585,2.75832,deg,ALU,-0.0455624,none,0.168256,CLAS,e-,10.2,p,0.93827208816
482,0.277737,-1.50179,3.78198,4.65304,deg,ALU,-0.337294,none,0.167677,CLAS,e-,10.2,p,0.93827208816
483,0.289498,-1.48222,3.74302,5.19612,deg,ALU,0.100837,none,0.10286,CLAS,e-,10.2,p,0.93827208816
484,0.266433,-1.19783,3.81488,5.76785,deg,ALU,-0.313852,none,0.0755232,CLAS,e-,10.2,p,0.93827208816
485,0.284418,-1.25979,3.7695,5.92679,deg,ALU,-0.0910101,none,0.0574563,CLAS,e-,10.2,p,0.93827208816
486,0.292774,-1.78095,3.66001,6.13343,deg,ALU,0.0248133,none,0.0874726,CLAS,e-,10.2,p,0.93827208816
487,0.379909,-1.38966,4.24985,0.121355,deg,ALU,-0.0031007,none,0.0960991,CLAS,e-,10.2,p,0.93827208816
488,0.381812,-1.92134,4.4088,0.418126,deg,ALU,0.268048,none,0.0896413,CLAS,e-,10.2,p,0.93827208816
489,0.425329,-1.92825,4.21596,1.19415,deg,ALU,-0.0239659,none,0.186465,CLAS,e-,10.2,p,0.93827208816
490,0.439209,-1.7851,4.17538,1.82937,deg,ALU,-0.236754,none,0.208639,CLAS,e-,10.2,p,0.93827208816
491,0.419707,-1.48465,4.18823,2.436,deg,ALU,-0.00386315,none,0.197044,CLAS,e-,10.2,p,0.93827208816
492,0.397672,-1.42844,4.18091,3.11643,deg,ALU,0.0167206,none,0.172997,CLAS,e-,10.2,p,0.93827208816
493,0.421467,-1.62498,4.15144,3.66171,deg,ALU,0.191874,none,0.12516,CLAS,e-,10.2,p,0.93827208816
494,0.418984,-1.73086,4.07838,4.31577,deg,ALU,-0.457244,none,0.295932,CLAS,e-,10.2,p,0.93827208816
495,0.424083,-1.6501,4.17371,4.98574,deg,ALU,-0.329872,none,0.19744,CLAS,e-,10.2,p,0.93827208816
496,0.40243,-1.65303,4.04591,5.58503,deg,ALU,-0.169693,none,0.115958,CLAS,e-,10.2,p,0.93827208816
497,0.375097,-1.61137,4.33069,6.08321,deg,ALU,-0.080988,none,0.0782852,CLAS,e-,10.2,p,0.93827208816
498,0.469464,-0.439605,5.95892,0.201558,deg,ALU,0.0774504,none,0.113898,CLAS,e-,10.2,p,0.93827208816
499,0.469466,-0.451156,5.90404,0.518179,deg,ALU,-0.082027,none,0.121923,CLAS,e-,10.2,p,0.93827208816
500,0.445298,-0.388928,5.7664,0.899532,deg,ALU,0.245013,none,0.0922816,CLAS,e-,10.2,p,0.93827208816
501,0.447387,-0.395466,5.69052,1.27677,deg,ALU,0.163176,none,0.107887,CLAS,e-,10.2,p,0.93827208816
502,0.460628,-0.423708,5.76688,1.79142,deg,ALU,0.215279,none,0.0966399,CLAS,e-,10.2,p,0.93827208816
503,0.469975,-0.460746,5.96922,2.40283,deg,ALU,0.00530533,none,0.147682,CLAS,e-,10.2,p,0.93827208816
504,0.465348,-0.423441,5.9076,4.95016,deg,ALU,-0.193446,none,0.11681,CLAS,e-,10.2,p,0.93827208816
505,0.465477,-0.429166,5.87924,5.58766,deg,ALU,-0.223748,none,0.104584,CLAS,e-,10.2,p,0.93827208816
506,0.460129,-0.400206,5.77409,6.10377,deg,ALU,-0.0914943,none,0.109791,CLAS,e-,10.2,p,0.93827208816
507,0.459224,-0.603023,5.71743,0.304525,deg,ALU,0.0775522,none,0.100394,CLAS,e-,10.2,p,0.93827208816
508,0.456479,-0.600956,5.73007,0.855436,deg,ALU,0.413535,none,0.0694137,CLAS,e-,10.2,p,0.93827208816
509,0.454361,-0.60573,5.9222,1.52046,deg,ALU,0.369131,none,0.0716808,CLAS,e-,10.2,p,0.93827208816
510,0.472273,-0.645867,5.87162,2.05598,deg,ALU,0.349085,none,0.128643,CLAS,e-,10.2,p,0.93827208816
511,0.457234,-0.605554,5.98776,2.76736,deg,ALU,0.029331,none,0.151646,CLAS,e-,10.2,p,0.93827208816
512,0.444212,-0.591555,5.83135,4.6774,deg,ALU,-0.472629,none,0.154739,CLAS,e-,10.2,p,0.93827208816
513,0.461837,-0.616441,5.80624,5.26217,deg,ALU,-0.152555,none,0.151916,CLAS,e-,10.2,p,0.93827208816
514,0.451709,-0.598152,5.5987,5.98261,deg,ALU,-0.170389,none,0.13422,CLAS,e-,10.2,p,0.93827208816
515,0.396205,-0.812003,5.53849,0.111275,deg,ALU,0.0513152,none,0.0898513,CLAS,e-,10.2,p,0.93827208816
516,0.429388,-0.84066,5.59936,0.443541,deg,ALU,0.112426,none,0.0919728,CLAS,e-,10.2,p,0.93827208816
517,0.45765,-0.844229,5.85014,1.12431,deg,ALU,0.0740115,none,0.141705,CLAS,e-,10.2,p,0.93827208816
518,0.469867,-0.892812,5.98055,1.66834,deg,ALU,0.297,none,0.123774,CLAS,e-,10.2,p,0.93827208816
519,0.466482,-0.891138,5.78627,2.2459,deg,ALU,-0.130885,none,0.200687,CLAS,e-,10.2,p,0.93827208816
520,0.46449,-0.88094,6.04983,3.54378,deg,ALU,0.0112543,none,0.151725,CLAS,e-,10.2,p,0.93827208816
521,0.393503,-0.818696,5.49806,6.10577,deg,ALU,-0.200763,none,0.0960178,CLAS,e-,10.2,p,0.93827208816
522,0.42962,-1.84477,5.89528,0.196675,deg,ALU,-0.0462211,none,0.0943194,CLAS,e-,10.2,p,0.93827208816
523,0.447658,-2.3997,5.8143,0.628694,deg,ALU,-0.0349884,none,0.144159,CLAS,e-,10.2,p,0.93827208816
524,0.481677,-2.56913,6.13293,1.27317,deg,ALU,-0.162325,none,0.239178,CLAS,e-,10.2,p,0.93827208816
525,0.440237,-1.95673,5.76037,4.46427,deg,ALU,-0.322069,none,0.219937,CLAS,e-,10.2,p,0.93827208816
526,0.473094,-2.22563,6.04023,5.05513,deg,ALU,-0.125249,none,0.197941,CLAS,e-,10.2,p,0.93827208816
527,0.433561,-1.92996,5.91145,5.85814,deg,ALU,-0.050524,none,0.0973697,CLAS,e-,10.2,p,0.93827208816
528,0.446192,-1.94132,5.90068,6.15582,deg,ALU,0.239287,none,0.0957501,CLAS,e-,10.2,p,0.93827208816
