,x_B,Q^2,t,phi,value,stat_u,syst_u (upper limit),syst_u (lower limit),col,obs,units,target,beam,RS
554,0.506,4.57,-0.216,37.5,0.00221,0.00035,9.6e-05,-0.0002,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
555,0.506,4.57,-0.216,52.5,0.00215,0.00027,0.00014,-0.00015,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
556,0.506,4.57,-0.216,67.5,0.00152,0.00019,6.8e-05,-0.0001,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
557,0.506,4.57,-0.216,82.5,0.0014,0.00017,4.6e-05,-6.5e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
558,0.506,4.57,-0.216,97.5,0.00127,0.00016,7.1e-05,-3.9e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
559,0.506,4.57,-0.216,112.5,0.00165,0.00016,5.1e-05,-6.4e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
560,0.506,4.57,-0.216,127.5,0.00129,0.00015,0.00012,-4.3e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
561,0.506,4.57,-0.216,142.5,0.00186,0.00017,6.9e-05,-0.00011,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
562,0.506,4.57,-0.216,157.5,0.00161,0.00016,6.3e-05,-5.7e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
563,0.506,4.57,-0.216,172.5,0.00181,0.00017,5.8e-05,-8.9e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
564,0.506,4.57,-0.216,187.5,0.00223,0.00019,0.0001,-0.00013,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
565,0.506,4.57,-0.216,202.5,0.00212,0.00019,0.00015,-7.5e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
566,0.506,4.57,-0.216,217.5,0.00206,0.0002,0.00013,-0.00012,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
567,0.506,4.57,-0.216,232.5,0.00208,0.00019,9.4e-05,-9.4e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
568,0.506,4.57,-0.216,247.5,0.00223,0.00019,0.0001,-9.7e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
569,0.506,4.57,-0.216,262.5,0.00218,0.00019,8.9e-05,-0.00012,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
570,0.506,4.57,-0.216,277.5,0.00189,0.00018,0.00011,-6.4e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
571,0.506,4.57,-0.216,292.5,0.00191,0.0002,7.6e-05,-7e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
572,0.506,4.57,-0.216,307.5,0.002,0.00025,8.5e-05,-0.00013,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
573,0.506,4.57,-0.216,322.5,0.00174,0.00034,0.00016,-0.00011,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
574,0.506,4.57,-0.216,337.5,0.00183,0.00047,0.00027,-7.4e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
575,0.506,4.57,-0.216,352.5,0.00131,0.00059,4.9e-05,-0.00011,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
576,0.508,4.59,-0.305,7.5,0.00192,0.00084,9.1e-05,-0.00026,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
577,0.508,4.59,-0.305,22.5,0.00189,0.00063,0.00034,-0.00012,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
578,0.508,4.59,-0.305,37.5,0.000749,0.00035,0.0001,-0.00011,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
579,0.508,4.59,-0.305,52.5,0.00106,0.00021,0.00015,-4.4e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
580,0.508,4.59,-0.305,67.5,0.00103,0.00016,3.7e-05,-9.5e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
581,0.508,4.59,-0.305,82.5,0.00126,0.00014,8e-05,-5.5e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
582,0.508,4.59,-0.305,97.5,0.00125,0.00013,7.9e-05,-5.5e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
583,0.508,4.59,-0.305,112.5,0.00136,0.00011,6.5e-05,-7.3e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
584,0.508,4.59,-0.305,127.5,0.00127,0.00011,4.8e-05,-3.9e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
585,0.508,4.59,-0.305,142.5,0.00134,0.00011,5.7e-05,-5e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
586,0.508,4.59,-0.305,157.5,0.00167,0.00013,5.4e-05,-6.4e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
587,0.508,4.59,-0.305,172.5,0.00154,0.00013,7.6e-05,-5.5e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
588,0.508,4.59,-0.305,187.5,0.00146,0.00013,4.8e-05,-0.00013,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
589,0.508,4.59,-0.305,202.5,0.00194,0.00014,6.6e-05,-7.7e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
590,0.508,4.59,-0.305,217.5,0.00186,0.00014,6.3e-05,-0.00012,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
591,0.508,4.59,-0.305,232.5,0.00171,0.00013,0.00011,-7.9e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
592,0.508,4.59,-0.305,247.5,0.00161,0.00013,5.2e-05,-7e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
593,0.508,4.59,-0.305,262.5,0.00148,0.00013,6e-05,-0.00011,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
594,0.508,4.59,-0.305,277.5,0.00178,0.00015,5.4e-05,-8.8e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
595,0.508,4.59,-0.305,292.5,0.00146,0.00017,7.4e-05,-9.1e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
596,0.508,4.59,-0.305,307.5,0.0018,0.00024,7.3e-05,-0.0001,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
597,0.508,4.59,-0.305,322.5,0.00228,0.00036,0.00016,-0.00019,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
598,0.508,4.59,-0.305,337.5,0.00209,0.00059,8.7e-05,-0.00026,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
599,0.508,4.59,-0.305,352.5,0.00167,0.00069,0.00027,-9.4e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
600,0.482,5.33,-0.03,7.5,0.00423,0.00029,0.00032,-0.00014,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
601,0.482,5.33,-0.03,22.5,0.00398,0.00029,0.00016,-0.00013,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
602,0.482,5.33,-0.03,37.5,0.00366,0.00026,0.00014,-0.00016,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
603,0.482,5.33,-0.03,52.5,0.0041,0.00028,0.00014,-0.00021,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
604,0.482,5.33,-0.03,67.5,0.00309,0.00025,0.00026,-0.00016,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
605,0.482,5.33,-0.03,82.5,0.00335,0.00025,0.00015,-0.00012,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
606,0.482,5.33,-0.03,97.5,0.00288,0.00024,0.00019,-0.00012,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
607,0.482,5.33,-0.03,112.5,0.00313,0.00024,9.9e-05,-0.00017,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
608,0.482,5.33,-0.03,127.5,0.00293,0.00022,0.00011,-9.7e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
609,0.482,5.33,-0.03,142.5,0.00271,0.00022,8.7e-05,-0.00014,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
610,0.482,5.33,-0.03,157.5,0.00268,0.00022,0.00014,-0.00014,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
611,0.482,5.33,-0.03,172.5,0.00244,0.00022,0.0001,-0.00011,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
612,0.482,5.33,-0.03,187.5,0.00259,0.00022,0.00015,-8e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
613,0.482,5.33,-0.03,202.5,0.00273,0.00022,0.00016,-0.00011,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
614,0.482,5.33,-0.03,217.5,0.00263,0.00021,0.00013,-8.8e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
615,0.482,5.33,-0.03,232.5,0.00292,0.00023,0.00015,-0.00011,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
616,0.482,5.33,-0.03,247.5,0.00292,0.00023,0.00017,-0.0001,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
617,0.482,5.33,-0.03,262.5,0.00377,0.00026,0.00012,-0.00018,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
618,0.482,5.33,-0.03,277.5,0.00362,0.00027,0.00012,-0.00017,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
619,0.482,5.33,-0.03,292.5,0.00367,0.00026,0.00015,-0.00013,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
620,0.482,5.33,-0.03,307.5,0.00365,0.00026,0.00016,-0.00017,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
621,0.482,5.33,-0.03,322.5,0.00427,0.00029,0.00017,-0.00021,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
622,0.482,5.33,-0.03,337.5,0.00419,0.00028,0.00013,-0.00015,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
623,0.482,5.33,-0.03,352.5,0.00424,0.00029,0.00017,-0.00015,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
624,0.483,5.34,-0.0882,7.5,0.00447,0.00037,0.00017,-0.00028,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
625,0.483,5.34,-0.0882,22.5,0.00394,0.00033,0.00022,-0.00013,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
626,0.483,5.34,-0.0882,37.5,0.00354,0.00029,0.00013,-0.00011,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
627,0.483,5.34,-0.0882,52.5,0.003,0.00024,0.00016,-0.00016,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
628,0.483,5.34,-0.0882,67.5,0.00276,0.00023,0.00012,-0.00012,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
629,0.483,5.34,-0.0882,82.5,0.00248,0.00023,0.00016,-9e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
630,0.483,5.34,-0.0882,97.5,0.00236,0.00021,8.7e-05,-0.0001,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
631,0.483,5.34,-0.0882,112.5,0.00196,0.00019,9.9e-05,-8.4e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
632,0.483,5.34,-0.0882,127.5,0.00186,0.00018,0.00013,-6.3e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
633,0.483,5.34,-0.0882,142.5,0.00197,0.00019,0.00014,-6.2e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
634,0.483,5.34,-0.0882,157.5,0.00181,0.00018,0.00012,-5.4e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
635,0.483,5.34,-0.0882,172.5,0.00218,0.0002,8.2e-05,-0.00014,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
636,0.483,5.34,-0.0882,187.5,0.00205,0.00019,7.9e-05,-0.0001,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
637,0.483,5.34,-0.0882,202.5,0.00221,0.0002,0.00022,-0.0001,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
638,0.483,5.34,-0.0882,217.5,0.00186,0.00019,0.00011,-6.9e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
639,0.483,5.34,-0.0882,232.5,0.00231,0.00022,7.5e-05,-0.00016,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
640,0.483,5.34,-0.0882,247.5,0.00261,0.00022,9.9e-05,-9.3e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
641,0.483,5.34,-0.0882,262.5,0.00256,0.00022,0.0001,-0.00012,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
642,0.483,5.34,-0.0882,277.5,0.00263,0.00024,0.00018,-8.1e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
643,0.483,5.34,-0.0882,292.5,0.00329,0.00025,0.00024,-0.00015,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
644,0.483,5.34,-0.0882,307.5,0.00341,0.00027,0.00018,-0.00017,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
645,0.483,5.34,-0.0882,322.5,0.00375,0.00029,0.00016,-0.00013,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
646,0.483,5.34,-0.0882,337.5,0.004,0.00033,0.00014,-0.00018,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
647,0.483,5.34,-0.0882,352.5,0.00413,0.00036,0.00028,-0.00013,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
648,0.485,5.36,-0.147,7.5,0.00376,0.00057,0.00027,-0.0003,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
649,0.485,5.36,-0.147,22.5,0.00291,0.00044,0.00017,-8.9e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
650,0.485,5.36,-0.147,37.5,0.00303,0.00032,0.00018,-0.00018,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
651,0.485,5.36,-0.147,52.5,0.00264,0.00025,0.00018,-9.4e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
652,0.485,5.36,-0.147,67.5,0.00243,0.00023,0.00012,-9.5e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
653,0.485,5.36,-0.147,82.5,0.00186,0.0002,9e-05,-9e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
654,0.485,5.36,-0.147,97.5,0.00216,0.00021,8.2e-05,-8.2e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
655,0.485,5.36,-0.147,112.5,0.00189,0.00019,6e-05,-9e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
656,0.485,5.36,-0.147,127.5,0.00142,0.00017,7.4e-05,-0.00011,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
657,0.485,5.36,-0.147,142.5,0.00154,0.00017,7.6e-05,-5.5e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
658,0.485,5.36,-0.147,157.5,0.00178,0.00018,0.00014,-9.6e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
659,0.485,5.36,-0.147,172.5,0.00163,0.00018,9.4e-05,-7e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
660,0.485,5.36,-0.147,187.5,0.00175,0.00019,6.6e-05,-0.0001,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
661,0.485,5.36,-0.147,202.5,0.0018,0.00019,6.7e-05,-9.7e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
662,0.485,5.36,-0.147,217.5,0.00151,0.00019,7.5e-05,-5.4e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
663,0.485,5.36,-0.147,232.5,0.00187,0.00021,9e-05,-0.00016,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
664,0.485,5.36,-0.147,247.5,0.0018,0.0002,6.2e-05,-8.1e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
665,0.485,5.36,-0.147,262.5,0.00237,0.00022,8.7e-05,-0.0001,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
666,0.485,5.36,-0.147,277.5,0.00251,0.00024,0.00023,-0.00012,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
667,0.485,5.36,-0.147,292.5,0.00292,0.00025,0.0001,-0.00015,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
668,0.485,5.36,-0.147,307.5,0.00296,0.00027,0.00014,-9.4e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
669,0.485,5.36,-0.147,322.5,0.00331,0.00036,0.00015,-0.00017,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
670,0.485,5.36,-0.147,337.5,0.00329,0.00044,0.00032,-0.00013,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
671,0.485,5.36,-0.147,352.5,0.00377,0.00058,0.00022,-0.00024,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
672,0.486,5.37,-0.206,7.5,0.00335,0.0011,0.00042,-0.00022,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
673,0.486,5.37,-0.206,22.5,0.00206,0.00062,8.6e-05,-0.00027,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
674,0.486,5.37,-0.206,37.5,0.0027,0.00043,0.00011,-0.00015,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
675,0.486,5.37,-0.206,52.5,0.00247,0.00029,7.4e-05,-0.00019,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
676,0.486,5.37,-0.206,67.5,0.00203,0.00023,6.4e-05,-0.00012,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
677,0.486,5.37,-0.206,82.5,0.00182,0.0002,0.00011,-8.1e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
678,0.486,5.37,-0.206,97.5,0.00163,0.00019,0.00013,-9.4e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
679,0.486,5.37,-0.206,112.5,0.00139,0.00018,0.00015,-5.8e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
680,0.486,5.37,-0.206,127.5,0.00198,0.00019,9.2e-05,-0.00011,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
681,0.486,5.37,-0.206,142.5,0.00143,0.00017,5.2e-05,-4.4e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
682,0.486,5.37,-0.206,157.5,0.00147,0.00017,6e-05,-4.9e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
683,0.486,5.37,-0.206,172.5,0.00161,0.00019,0.0001,-7e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
684,0.486,5.37,-0.206,187.5,0.00133,0.00018,0.00022,-5.7e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
685,0.486,5.37,-0.206,202.5,0.00127,0.00018,0.00018,-8e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
686,0.486,5.37,-0.206,217.5,0.00151,0.00018,0.0001,-8.3e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
687,0.486,5.37,-0.206,232.5,0.00161,0.00019,0.00011,-5.2e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
688,0.486,5.37,-0.206,247.5,0.00149,0.00019,6.7e-05,-6.7e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
689,0.486,5.37,-0.206,262.5,0.00179,0.0002,7.3e-05,-0.0001,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
690,0.486,5.37,-0.206,277.5,0.00174,0.00021,6.6e-05,-8.7e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
691,0.486,5.37,-0.206,292.5,0.00247,0.00025,7.7e-05,-0.00012,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
692,0.486,5.37,-0.206,307.5,0.00257,0.0003,0.00015,-0.00016,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
693,0.486,5.37,-0.206,322.5,0.00284,0.00046,0.00021,-0.00014,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
694,0.486,5.37,-0.206,337.5,0.00396,0.00081,0.00033,-0.00032,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
695,0.486,5.37,-0.206,352.5,0.00291,0.0012,0.00027,-0.00028,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
696,0.486,5.38,-0.291,7.5,0.00365,0.003,0.0005,-0.00031,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
697,0.486,5.38,-0.291,22.5,0.00137,0.0011,0.00051,-0.00016,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
698,0.486,5.38,-0.291,37.5,0.0012,0.00043,0.00013,-0.00038,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
699,0.486,5.38,-0.291,52.5,0.00156,0.00026,0.00011,-5.6e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
700,0.486,5.38,-0.291,67.5,0.00148,0.00019,0.0001,-6e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
701,0.486,5.38,-0.291,82.5,0.00162,0.00017,5.7e-05,-0.00012,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
702,0.486,5.38,-0.291,97.5,0.00117,0.00015,7.8e-05,-4e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
703,0.486,5.38,-0.291,112.5,0.00113,0.00013,4.5e-05,-3.9e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
704,0.486,5.38,-0.291,127.5,0.00108,0.00011,3.8e-05,-5.1e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
705,0.486,5.38,-0.291,142.5,0.000906,0.0001,4.8e-05,-2.7e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
706,0.486,5.38,-0.291,157.5,0.00114,0.00012,3.4e-05,-7.8e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
707,0.486,5.38,-0.291,172.5,0.00108,0.00013,6.8e-05,-6e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
708,0.486,5.38,-0.291,187.5,0.00106,0.00012,4.4e-05,-5.1e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
709,0.486,5.38,-0.291,202.5,0.00125,0.00012,3.9e-05,-6.3e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
710,0.486,5.38,-0.291,217.5,0.000861,0.00011,4.8e-05,-4.8e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
711,0.486,5.38,-0.291,232.5,0.00116,0.00012,4e-05,-9.7e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
712,0.486,5.38,-0.291,247.5,0.00146,0.00014,5.9e-05,-6.6e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
713,0.486,5.38,-0.291,262.5,0.0015,0.00015,7.5e-05,-7.5e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
714,0.486,5.38,-0.291,277.5,0.00184,0.00017,5.5e-05,-0.00011,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
715,0.486,5.38,-0.291,292.5,0.00231,0.00021,8.5e-05,-0.00014,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
716,0.486,5.38,-0.291,307.5,0.0021,0.00027,8.1e-05,-0.00011,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
717,0.486,5.38,-0.291,322.5,0.00371,0.00058,0.00019,-0.00023,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
718,0.486,5.38,-0.291,337.5,0.00206,0.0013,6.2e-05,-0.0005,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
719,0.486,5.38,-0.291,352.5,0.0009,0.0017,0.00095,-0.00016,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
720,0.494,7.04,-0.043,7.5,0.00176,0.0001,9.6e-05,-5.3e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
721,0.494,7.04,-0.043,22.5,0.00195,0.00011,7.7e-05,-0.00013,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
722,0.494,7.04,-0.043,37.5,0.00172,9.6e-05,6e-05,-8.7e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
723,0.494,7.04,-0.043,52.5,0.00159,8.9e-05,7.7e-05,-5.2e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
724,0.494,7.04,-0.043,67.5,0.00142,8.3e-05,7.4e-05,-5.2e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
725,0.494,7.04,-0.043,82.5,0.0014,8.1e-05,6.5e-05,-4.6e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
726,0.494,7.04,-0.043,97.5,0.00134,7.8e-05,6.4e-05,-8.1e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
727,0.494,7.04,-0.043,112.5,0.00122,7.5e-05,4.7e-05,-6.2e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
728,0.494,7.04,-0.043,127.5,0.00129,7.7e-05,9.8e-05,-4.9e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
729,0.494,7.04,-0.043,142.5,0.00138,7.9e-05,4.6e-05,-6.5e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
730,0.494,7.04,-0.043,157.5,0.00114,7.4e-05,6.1e-05,-3.4e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
731,0.494,7.04,-0.043,172.5,0.00121,7.6e-05,4.7e-05,-4.2e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
732,0.494,7.04,-0.043,187.5,0.00121,7.6e-05,5.4e-05,-4.1e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
733,0.494,7.04,-0.043,202.5,0.00132,8e-05,6.4e-05,-6.4e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
