,x_B,Q^2,t,phi,value,stat_u,syst_u (upper limit),syst_u (lower limit),col,obs,units,target,beam,RS
726,0.494,7.04,-0.043,97.5,0.000249,0.0001,2.2e-05,-2.2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
727,0.494,7.04,-0.043,112.5,0.000182,9.7e-05,3.1e-05,-3.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
728,0.494,7.04,-0.043,127.5,0.000181,0.0001,4e-05,-3.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
729,0.494,7.04,-0.043,142.5,0.00016,0.0001,2.1e-05,-3e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
730,0.494,7.04,-0.043,157.5,0.000236,9.7e-05,2.1e-05,-3.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
731,0.494,7.04,-0.043,172.5,-9.04e-05,0.0001,2e-05,-7e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
732,0.494,7.04,-0.043,187.5,9.73e-05,9.1e-05,2e-05,-4e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
733,0.494,7.04,-0.043,202.5,-3.8e-05,9.9e-05,2e-05,-2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
734,0.494,7.04,-0.043,217.5,-8.54e-05,9.9e-05,3e-05,-2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
735,0.494,7.04,-0.043,232.5,-0.000181,0.0001,1.2e-05,-3.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
736,0.494,7.04,-0.043,247.5,-0.0001,0.00011,3e-05,-4e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
737,0.494,7.04,-0.043,262.5,-0.000336,0.00011,2.3e-05,-9.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
738,0.494,7.04,-0.043,277.5,-0.000213,0.00011,2.1e-05,-5e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
739,0.494,7.04,-0.043,292.5,-8.52e-05,0.00012,3e-05,-2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
740,0.494,7.04,-0.043,307.5,-0.000166,0.00012,5e-05,-3e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
741,0.494,7.04,-0.043,322.5,-0.000361,0.00013,4.2e-05,-1.5e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
742,0.494,7.04,-0.043,337.5,5.2e-05,0.00013,3e-05,-2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
743,0.494,7.04,-0.043,352.5,0.000131,0.00014,5e-05,-1.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
744,0.498,7.09,-0.127,7.5,0.000192,0.0002,0.00014,-5e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
745,0.498,7.09,-0.127,22.5,0.000413,0.00016,3.3e-05,-9.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
746,0.498,7.09,-0.127,37.5,9.87e-05,0.00014,3e-05,-1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
747,0.498,7.09,-0.127,52.5,0.000256,0.00012,6.1e-05,-5.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
748,0.498,7.09,-0.127,67.5,0.000182,0.0001,6e-05,-3.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
749,0.498,7.09,-0.127,82.5,0.000278,9.4e-05,7.1e-05,-3.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
750,0.498,7.09,-0.127,97.5,0.000289,8.2e-05,3.1e-05,-2.2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
751,0.498,7.09,-0.127,112.5,0.000282,8.4e-05,3.1e-05,-1.3e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
752,0.498,7.09,-0.127,127.5,5.11e-05,8e-05,3e-05,-5e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
753,0.498,7.09,-0.127,142.5,0.000172,7.8e-05,2.1e-05,-2.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
754,0.498,7.09,-0.127,157.5,0.000163,7.5e-05,3e-05,-1.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
755,0.498,7.09,-0.127,172.5,0.000117,7.7e-05,3e-05,-2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
756,0.498,7.09,-0.127,187.5,-2.15e-05,7.2e-05,5e-05,-1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
757,0.498,7.09,-0.127,202.5,-0.000166,7.9e-05,6e-05,-2.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
758,0.498,7.09,-0.127,217.5,-0.000107,8.5e-05,2e-05,-4e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
759,0.498,7.09,-0.127,232.5,-0.000206,8.3e-05,4.1e-05,-2.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
760,0.498,7.09,-0.127,247.5,-0.00023,9e-05,3.1e-05,-3.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
761,0.498,7.09,-0.127,262.5,-0.000197,9.2e-05,2.1e-05,-2.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
762,0.498,7.09,-0.127,277.5,-0.000304,9.8e-05,3.2e-05,-3.2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
763,0.498,7.09,-0.127,292.5,-0.000367,0.0001,4.2e-05,-3.2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
764,0.498,7.09,-0.127,307.5,-0.00037,0.00012,4.2e-05,-3.2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
765,0.498,7.09,-0.127,322.5,-0.000125,0.00013,2e-05,-9e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
766,0.498,7.09,-0.127,337.5,-0.000342,0.00017,0.00011,-5.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
767,0.498,7.09,-0.127,352.5,-5.32e-05,0.00019,6e-05,-6e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
768,0.499,7.12,-0.212,7.5,-5.54e-05,0.00033,4e-05,-8e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
769,0.499,7.12,-0.212,22.5,0.000529,0.00024,9.2e-05,-9.2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
770,0.499,7.12,-0.212,37.5,-1.09e-05,0.00016,3e-05,-3e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
771,0.499,7.12,-0.212,52.5,0.000587,0.00012,6.3e-05,-7.2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
772,0.499,7.12,-0.212,67.5,0.000344,9.2e-05,3.2e-05,-2.3e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
773,0.499,7.12,-0.212,82.5,0.000246,8.4e-05,4.1e-05,-2.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
774,0.499,7.12,-0.212,97.5,0.000278,7.6e-05,1.3e-05,-2.2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
775,0.499,7.12,-0.212,112.5,4.95e-05,6.9e-05,2e-05,-1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
776,0.499,7.12,-0.212,127.5,0.000101,6.5e-05,4e-05,-1.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
777,0.499,7.12,-0.212,142.5,0.000238,6.8e-05,4.1e-05,-3.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
778,0.499,7.12,-0.212,157.5,0.000199,6.9e-05,2.1e-05,-2.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
779,0.499,7.12,-0.212,172.5,2.26e-05,6.6e-05,1e-05,-2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
780,0.499,7.12,-0.212,187.5,-2.58e-05,6.7e-05,3e-05,-2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
781,0.499,7.12,-0.212,202.5,-3.09e-06,7.5e-05,1e-05,-3e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
782,0.499,7.12,-0.212,217.5,-0.000126,6.9e-05,2e-05,-3e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
783,0.499,7.12,-0.212,232.5,-0.000233,7.8e-05,3.1e-05,-4.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
784,0.499,7.12,-0.212,247.5,-0.000178,8e-05,4e-05,-2.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
785,0.499,7.12,-0.212,262.5,-0.000336,8.6e-05,1.5e-05,-1.5e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
786,0.499,7.12,-0.212,277.5,-0.000216,9.3e-05,1.2e-05,-2.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
787,0.499,7.12,-0.212,292.5,-0.000186,9.6e-05,3.1e-05,-2.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
788,0.499,7.12,-0.212,307.5,-0.000161,0.00013,4e-05,-3e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
789,0.499,7.12,-0.212,322.5,-3.32e-05,0.00016,1e-05,-4e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
790,0.499,7.12,-0.212,337.5,-9.92e-05,0.00022,0.0001,-3e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
791,0.499,7.12,-0.212,352.5,0.000311,0.0003,0.00011,-5.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
792,0.499,7.11,-0.297,7.5,-6.32e-05,0.00065,0.00012,-0.00027,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
793,0.499,7.11,-0.297,22.5,0.000116,0.00041,0.00012,-0.0001,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
794,0.499,7.11,-0.297,37.5,0.000199,0.00024,5e-05,-2.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
795,0.499,7.11,-0.297,52.5,0.000169,0.00012,4e-05,-4e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
796,0.499,7.11,-0.297,67.5,0.000256,8.9e-05,2.2e-05,-1.3e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
797,0.499,7.11,-0.297,82.5,0.000269,8.1e-05,2.2e-05,-4.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
798,0.499,7.11,-0.297,97.5,0.000161,7.7e-05,2.1e-05,-2.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
799,0.499,7.11,-0.297,112.5,0.000182,6.6e-05,2.1e-05,-3.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
800,0.499,7.11,-0.297,127.5,0.000179,6.2e-05,2.1e-05,-1.2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
801,0.499,7.11,-0.297,142.5,-1.63e-05,5.6e-05,1e-05,-1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
802,0.499,7.11,-0.297,157.5,0.000114,5.7e-05,2e-05,-3e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
803,0.499,7.11,-0.297,172.5,-1.37e-05,5.9e-05,2e-05,-4.4e-07,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
804,0.499,7.11,-0.297,187.5,4.58e-05,5.9e-05,1e-05,-1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
805,0.499,7.11,-0.297,202.5,3.27e-05,6.1e-05,1e-05,-2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
806,0.499,7.11,-0.297,217.5,5.99e-06,6.4e-05,2e-05,-3e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
807,0.499,7.11,-0.297,232.5,-0.000181,7.1e-05,2.1e-05,-3.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
808,0.499,7.11,-0.297,247.5,-0.000264,7.4e-05,3.1e-05,-2.2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
809,0.499,7.11,-0.297,262.5,-0.000145,8.5e-05,6e-05,-2.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
810,0.499,7.11,-0.297,277.5,-0.000153,8.4e-05,2.1e-05,-3e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
811,0.499,7.11,-0.297,292.5,-0.000222,9.5e-05,3.1e-05,-3.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
812,0.499,7.11,-0.297,307.5,-0.00024,0.00013,5.1e-05,-5.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
813,0.499,7.11,-0.297,322.5,-0.000333,0.00021,6.1e-05,-2.3e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
814,0.499,7.11,-0.297,337.5,0.000517,0.00028,9.2e-05,-7.2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
815,0.499,7.11,-0.297,352.5,-0.00056,0.00035,5.3e-05,-0.00013,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
816,0.498,7.1,-0.457,7.5,0.00202,0.0019,0.00097,-0.00049,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
817,0.498,7.1,-0.457,22.5,0.000332,0.0008,3.2e-05,-0.00024,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
818,0.498,7.1,-0.457,37.5,-0.000146,0.00023,8e-05,-7e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
819,0.498,7.1,-0.457,52.5,0.000275,9.9e-05,3.1e-05,-2.2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
820,0.498,7.1,-0.457,67.5,0.00015,5.9e-05,3e-05,-4.8e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
821,0.498,7.1,-0.457,82.5,0.000285,4.8e-05,9.1e-06,-4.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
822,0.498,7.1,-0.457,97.5,0.000126,4.1e-05,2e-05,-2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
823,0.498,7.1,-0.457,112.5,7.17e-05,3.4e-05,1e-05,-1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
824,0.498,7.1,-0.457,127.5,7.78e-05,2.8e-05,2.5e-06,-1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
825,0.498,7.1,-0.457,142.5,6.1e-05,2.9e-05,1e-05,-2e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
826,0.498,7.1,-0.457,157.5,-8.26e-06,3e-05,1e-05,-2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
827,0.498,7.1,-0.457,172.5,4.21e-05,3.3e-05,1e-05,-1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
828,0.498,7.1,-0.457,187.5,-5.01e-05,3.6e-05,1.6e-06,-1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
829,0.498,7.1,-0.457,202.5,-7.9e-06,3.5e-05,2e-05,-2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
830,0.498,7.1,-0.457,217.5,-6.27e-05,3.3e-05,1e-05,-1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
831,0.498,7.1,-0.457,232.5,-8.23e-05,3.5e-05,1e-05,-2.6e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
832,0.498,7.1,-0.457,247.5,-0.000157,3.9e-05,1.1e-05,-1.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
833,0.498,7.1,-0.457,262.5,-0.000102,4.7e-05,3.3e-06,-2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
834,0.498,7.1,-0.457,277.5,-0.000123,4.9e-05,2e-05,-2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
835,0.498,7.1,-0.457,292.5,-0.00023,6e-05,2.1e-05,-2.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
836,0.498,7.1,-0.457,307.5,-0.000111,9.8e-05,4e-05,-5e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
837,0.498,7.1,-0.457,322.5,-0.000265,0.0002,6.1e-05,-4.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
838,0.498,7.1,-0.457,337.5,0.000164,0.00068,4e-05,-2.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
839,0.498,7.1,-0.457,352.5,4.66e-05,0.00027,2e-05,-1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
840,0.61,5.6,-0.0677,7.5,1.73e-05,3.3e-05,2.1e-05,-1.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
841,0.61,5.6,-0.0677,22.5,0.00015,4.1e-05,4.8e-06,-2.4e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
842,0.61,5.6,-0.0677,37.5,2.04e-05,4.2e-05,1.8e-05,-9e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
843,0.61,5.6,-0.0677,52.5,9.49e-05,4.2e-05,1e-05,-6.7e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
844,0.61,5.6,-0.0677,67.5,0.000123,4.3e-05,1.5e-05,-8.9e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
845,0.61,5.6,-0.0677,82.5,8.5e-05,4.3e-05,1.6e-05,-7.5e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
846,0.61,5.6,-0.0677,97.5,6.36e-05,4.2e-05,2.3e-05,-1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
847,0.61,5.6,-0.0677,112.5,5.7e-05,4.1e-05,6.3e-06,-1.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
848,0.61,5.6,-0.0677,127.5,5.74e-05,4.1e-05,3.2e-05,-9.2e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
849,0.61,5.6,-0.0677,142.5,4.5e-05,4e-05,6.2e-06,-1.5e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
850,0.61,5.6,-0.0677,157.5,6.12e-05,3.8e-05,2.3e-05,-3.6e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
851,0.61,5.6,-0.0677,172.5,3.7e-05,3.1e-05,1.5e-05,-1.2e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
852,0.61,5.6,-0.0677,187.5,-2.96e-05,7.4e-05,4.8e-05,-7.1e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
853,0.61,5.6,-0.0677,202.5,-8.69e-07,5.2e-05,1.8e-05,-2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
854,0.61,5.6,-0.0677,217.5,2.12e-05,5e-05,1.3e-05,-2.7e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
855,0.61,5.6,-0.0677,232.5,-0.000127,5e-05,2.2e-05,-1.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
856,0.61,5.6,-0.0677,247.5,-0.000165,5.1e-05,3.4e-05,-5.3e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
857,0.61,5.6,-0.0677,262.5,-0.000145,5.2e-05,2.7e-05,-4.6e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
858,0.61,5.6,-0.0677,277.5,-0.00013,4.9e-05,6.5e-06,-2.8e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
859,0.61,5.6,-0.0677,292.5,-0.000144,5e-05,2.4e-05,-5e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
860,0.61,5.6,-0.0677,307.5,-7.58e-05,5.1e-05,7.4e-06,-2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
861,0.61,5.6,-0.0677,322.5,-6.18e-05,5.1e-05,9.2e-06,-4e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
862,0.61,5.6,-0.0677,337.5,-1.72e-05,5.5e-05,5.5e-07,-3.6e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
863,0.61,5.6,-0.0677,352.5,-0.000113,8e-05,2.2e-05,-3.2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
864,0.612,5.62,-0.2,7.5,-3.35e-05,4.2e-05,9.1e-06,-2.7e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
865,0.612,5.62,-0.2,22.5,4.78e-05,4.5e-05,1e-05,-1.4e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
866,0.612,5.62,-0.2,37.5,0.000156,4.3e-05,8.6e-06,-3.4e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
867,0.612,5.62,-0.2,52.5,0.000192,4.2e-05,6.8e-06,-2.2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
868,0.612,5.62,-0.2,67.5,0.000152,4e-05,9.4e-06,-3.8e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
869,0.612,5.62,-0.2,82.5,0.000124,4e-05,5.6e-06,-2.3e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
870,0.612,5.62,-0.2,97.5,0.000109,3.8e-05,1.8e-05,-5.3e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
871,0.612,5.62,-0.2,112.5,7.43e-05,3.7e-05,2.5e-05,-8.3e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
872,0.612,5.62,-0.2,127.5,9.22e-05,3.5e-05,4.2e-06,-1.4e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
873,0.612,5.62,-0.2,142.5,2.33e-05,3.5e-05,1.8e-05,-7e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
874,0.612,5.62,-0.2,157.5,9.28e-06,3.5e-05,1.7e-05,-9e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
875,0.612,5.62,-0.2,172.5,-1.24e-05,3e-05,2.4e-05,-1.4e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
876,0.612,5.62,-0.2,187.5,-2.35e-05,4.8e-05,2e-05,-7.5e-07,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
877,0.612,5.62,-0.2,202.5,-3.81e-05,4.2e-05,1.8e-05,-2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
878,0.612,5.62,-0.2,217.5,-8.43e-05,4.2e-05,1.1e-05,-1.7e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
879,0.612,5.62,-0.2,232.5,-0.000101,4.4e-05,2.1e-05,-1.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
880,0.612,5.62,-0.2,247.5,-9.08e-05,4.7e-05,3.7e-05,-1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
881,0.612,5.62,-0.2,262.5,-9.69e-05,4.7e-05,6.8e-06,-2.5e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
882,0.612,5.62,-0.2,277.5,-0.000123,4.5e-05,4.4e-06,-1.8e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
883,0.612,5.62,-0.2,292.5,-0.000159,4.6e-05,2.6e-05,-8.6e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
884,0.612,5.62,-0.2,307.5,-0.000109,4.4e-05,1.3e-05,-1.2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
885,0.612,5.62,-0.2,322.5,-0.000109,4.7e-05,3.2e-05,-3.5e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
886,0.612,5.62,-0.2,337.5,-4.26e-05,5.3e-05,1.5e-05,-2.5e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
887,0.612,5.62,-0.2,352.5,-8.78e-06,6.4e-05,3.3e-05,-1.4e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
888,0.615,5.64,-0.333,7.5,-4.53e-07,6.4e-05,1.5e-05,-5.7e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
889,0.615,5.64,-0.333,22.5,0.000141,5.6e-05,4.5e-06,-5.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
890,0.615,5.64,-0.333,37.5,8.34e-05,4.7e-05,2.2e-05,-9.4e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
891,0.615,5.64,-0.333,52.5,0.000112,4e-05,8.8e-06,-4e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
892,0.615,5.64,-0.333,67.5,3.9e-05,3.9e-05,5.2e-06,-1.5e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
893,0.615,5.64,-0.333,82.5,0.000104,3.8e-05,3.3e-06,-1.9e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
894,0.615,5.64,-0.333,97.5,8.19e-05,3.7e-05,1.8e-05,-2.4e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
895,0.615,5.64,-0.333,112.5,4.37e-05,3.6e-05,6.2e-06,-7.1e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
896,0.615,5.64,-0.333,127.5,7.29e-05,3.4e-05,5.5e-06,-3.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
897,0.615,5.64,-0.333,142.5,3.16e-05,3.4e-05,2.1e-05,-6.1e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
898,0.615,5.64,-0.333,157.5,1.88e-05,3.3e-05,1e-05,-1.8e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
899,0.615,5.64,-0.333,172.5,-1.82e-05,3e-05,1.3e-05,-1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
900,0.615,5.64,-0.333,187.5,-7.02e-05,4.4e-05,2.5e-05,-5.5e-06,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
